"TOA5","29298","CR1000","29298","CR1000.Std.32.03","CPU:CSAT_Licor_Logger_v23.CR1","51089","cov"
"TIMESTAMP","comb_csat_licor_Cov(1)","comb_csat_licor_Cov(2)","comb_csat_licor_Cov(3)","comb_csat_licor_Cov(4)","comb_csat_licor_Cov(5)","comb_csat_licor_Cov(6)","comb_csat_licor_Cov(7)","comb_csat_licor_Cov(8)","comb_csat_licor_Cov(9)","comb_csat_licor_Cov(10)","comb_csat_licor_Cov(11)","comb_csat_licor_Cov(12)","comb_csat_licor_Cov(13)","comb_csat_licor_Cov(14)","comb_csat_licor_Cov(15)","comb_csat_licor_Std(4)","comb_csat_licor_Std(5)","comb_csat_licor_Std(6)","comb_csat_licor_Avg(1)","comb_csat_licor_Avg(2)","comb_csat_licor_Avg(3)","comb_csat_licor_Avg(4)","comb_csat_licor_Avg(5)","comb_csat_licor_Avg(6)","Y_hor_spd_pulse_WVc(1)","Y_hor_spd_pulse_WVc(2)","Y_hor_spd_pulse_WVc(3)","Y_vert_spd_Cov(1)","Y_vert_spd_Cov(2)","Y_vert_spd_Cov(3)","Y_vert_spd_Cov(4)","Y_vert_spd_Cov(5)","Y_vert_spd_Cov(6)","Y_vert_spd_Avg","Y_hor_spd_pulse_Avg","T_couple2_Avg","Y_hor_WDir_Avg"
"TS","","","","","","","","","","","","","","","","","","","","","","","","","m/s","m/s","m/s","m/s","m/s","m/s","m/s","m/s","m/s","m/s","m/s","C","Degree"
"","Cov","Cov","Cov","Cov","Cov","Cov","Cov","Cov","Cov","Cov","Cov","Cov","Cov","Cov","Cov","Std","Std","Std","Avg","Avg","Avg","Avg","Avg","Avg","WVc","WVc","WVc","Cov","Cov","Cov","Cov","Cov","Cov","Avg","Avg","Avg","Avg"
"2025-09-20 23:40:00",0.864,-0.132,-0.077,0.043,0.059,2.444,0.686,-0.001,0.014,0.005,0.077,0.168,-0.023,-0.016,-0.131,0.189,0.161,5.032,2.76,0.855,-0.084,26.94,20.29,25.86,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN",0.062
"2025-09-20 23:45:00",1.278,-0.205,-0.099,0.084,0.073,-0.297,0.844,-0.003,0.037,0.029,-0.053,0.126,-0.02,-0.011,0.019,0.233,0.18,0.715,1.884,0.877,0.021,26.83,20.15,19.98,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN",0.064
"2025-09-20 23:50:00",1.221,-0.046,-0.026,0.065,0.061,-0.324,1.022,-0.056,0.033,0.032,-0.066,0.168,-0.026,-0.013,0.03,0.208,0.157,1.226,2.672,0.904,-0.003,26.77,20.15,20.31,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN",0.065
"2025-09-20 23:55:00",1.26,0.464,-0.107,0.122,0.125,0.178,0.836,-0.032,0.055,0.057,0.093,0.15,-0.032,-0.022,-0.015,0.206,0.169,0.345,2.348,1.401,-0.093,26.73,20.11,19.33,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN",0.064
"2025-09-21 00:00:00",0.911,0.047,-0.002,0.036,0.038,0.003,0.629,-0.045,-0.012,-0.021,0.041,0.237,-0.04,-0.025,0.035,0.211,0.175,0.341,2.561,1.049,-0.107,26.76,20.15,18.69,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN",0.065
"2025-09-21 00:05:00",0.686,0.015,-0.026,0.038,0.043,-0.514,1.038,-0.04,0.055,0.058,0.067,0.146,-0.024,-0.016,0.055,0.185,0.155,1.182,1.537,1.312,-0.045,26.65,20.03,19.23,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN",0.065
"2025-09-21 00:10:00",0.666,0.066,-0.027,0.025,0.019,-0.351,0.283,-0.017,0.002,0.001,-0.138,0.1,-0.022,-0.012,0.033,0.168,0.121,1.591,1.897,0.698,-0.027,26.6,19.99,23.02,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN",0.065
"2025-09-21 00:15:00",0.384,-0.067,-0.03,0.029,0.028,0.028,0.509,-0.028,0.038,0.027,0.027,0.101,-0.018,-0.011,0.014,0.195,0.156,0.878,1.63,0.752,0.026,26.59,19.96,26.24,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN",0.065
"2025-09-21 00:20:00",0.76,-0.093,-0.035,0.034,0.032,0.125,0.42,-0.028,0.009,0.005,-0.042,0.114,-0.017,-0.009,0.002,0.177,0.129,0.672,2.018,0.637,0.003,26.58,19.94,28.55,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN",0.065
"2025-09-21 00:25:00",0.631,0.141,-0.058,0.06,0.056,-0.182,0.936,-0.042,0.075,0.064,0.024,0.134,-0.024,-0.015,0.017,0.198,0.161,0.617,2.26,1.266,-0.01,26.54,19.9,29.09,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN",0.066
"2025-09-21 00:30:00",0.934,-0.109,0.011,0.018,0.022,0.181,0.569,-0.031,0.021,0.02,-0.046,0.186,-0.02,-0.006,0.003,0.179,0.139,0.675,2.264,0.852,-0.063,26.55,19.93,29.78,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN",0.066
"2025-09-21 00:35:00",1.262,-0.308,-0.098,0.049,0.053,0.106,1.003,0.023,0.01,0.004,-0.018,0.211,-0.027,-0.016,0.017,0.192,0.163,0.49,2.627,0.993,-0.028,26.58,19.96,30.11,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN",0.066
"2025-09-21 00:40:00",1.585,-0.044,-0.093,0.074,0.087,-0.067,1.543,-0.049,0.057,0.052,-0.032,0.202,-0.029,-0.019,0.019,0.182,0.154,0.126,3.391,1.111,-0.044,26.61,19.99,31.64,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN",0.066
"2025-09-21 00:45:00",1.812,-0.16,-0.107,0.045,0.048,-0.046,2.137,-0.053,0.068,0.062,-0.035,0.309,-0.032,-0.025,0.021,0.172,0.137,0.112,4.343,0.865,-0.056,26.67,20.08,31.59,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN",0.067
"2025-09-21 00:50:00",1.323,0.331,-0.169,0.067,0.074,-0.071,2.107,-0.086,0.084,0.088,-0.074,0.245,-0.03,-0.017,0.02,0.182,0.153,0.139,3.656,1.06,-0.023,26.64,20.02,31.59,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN",0.068
"2025-09-21 00:55:00",1.168,0.16,-0.111,0.115,0.112,-0.068,0.915,-0.042,0.03,0.026,-0.012,0.189,-0.031,-0.02,0.017,0.19,0.154,0.11,3.786,0.341,0.021,26.53,19.92,31.61,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN",0.069
"2025-09-21 01:00:00",2.172,0.106,-0.127,0.067,0.095,-0.114,1.673,-0.012,0.036,0.03,-0.008,0.242,-0.022,-0.012,0.016,0.175,0.136,0.139,4.344,-0.139,-0.037,26.53,19.94,31.47,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN",0.07
"2025-09-21 01:05:00",1.965,-0.018,-0.175,0.103,0.108,-0.088,1.136,-0.054,0.007,0.003,0.011,0.29,-0.027,-0.016,0.017,0.18,0.152,0.141,4.515,-0.521,-0.019,26.48,19.9,31.3,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 01:10:00",1.375,-0.254,-0.128,0.067,0.046,0.09,1.336,0.046,-0.009,0.001,0.007,0.251,-0.036,-0.018,-0.001,0.179,0.159,0.75,4.032,-0.48,-0.025,26.46,19.87,30.62,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 01:15:00",1.037,-0.25,-0.083,0.022,0.02,0.114,1.22,0.013,0.001,-0.003,-0.14,0.241,-0.042,-0.025,0.045,0.206,0.167,0.496,4.029,-0.23,-0.006,26.4,19.82,29.39,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 01:20:00",1.863,0.376,-0.162,0.061,0.076,-0.095,2.082,0.002,0.048,0.043,-0.212,0.335,-0.039,-0.023,0.029,0.218,0.183,0.32,4.271,0.113,0.005,26.29,19.7,30.62,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 01:25:00",1.957,0.538,-0.217,0.105,0.114,0.934,2.293,-0.047,-0.005,0.011,-0.115,0.305,-0.049,-0.032,0.013,0.203,0.161,2.228,4.269,-0.344,0.009,26.23,19.63,26.83,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 01:30:00",1.659,0.433,-0.195,0.11,0.114,-0.18,1.894,-0.076,0.023,0.028,0.233,0.246,-0.037,-0.024,0.013,0.217,0.171,0.983,4.03,0.093,0.037,25.99,19.43,28.49,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 01:35:00",1.502,-0.151,-0.167,0.073,0.089,-0.148,1.022,0.047,0.004,-0.002,0.037,0.25,-0.035,-0.019,0.024,0.2,0.166,0.297,4.166,-0.38,-0.01,25.88,19.36,30.02,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 01:40:00",2.025,0.374,-0.171,0.104,0.125,-0.159,1.815,0.019,0.023,0.039,-0.042,0.29,-0.047,-0.032,0.039,0.198,0.168,0.182,4.311,-0.412,0.005,25.79,19.32,29.95,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 01:45:00",1.44,-0.178,-0.124,0.084,0.093,-0.071,0.83,0.024,-0.009,-0.013,0.017,0.203,-0.031,-0.021,0.02,0.183,0.155,0.127,3.453,-0.466,-0.02,25.72,19.2,30.21,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 01:50:00",1.435,-0.183,-0.103,0.029,0.029,-0.131,2.314,0.088,-0.017,-0.023,0.258,0.293,-0.029,-0.013,0.019,0.164,0.119,0.765,4.065,-0.124,0.018,25.6,19.1,29.65,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 01:55:00",1.84,-0.399,-0.116,0.115,0.124,-0.085,1.839,0.044,-0.057,-0.072,-0.197,0.27,-0.035,-0.025,0.03,0.187,0.16,2.247,4.042,-1.336,-0.033,25.5,19.02,27,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 02:00:00",2.451,0.533,-0.172,0.081,0.099,-0.012,2.07,-0.064,-0.004,-0.002,-0.202,0.331,-0.033,-0.02,0.072,0.169,0.139,0.694,4.449,-1.021,-0.008,25.44,18.99,23.08,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 02:05:00",1.405,-0.228,-0.175,0.056,0.061,-1.179,1.033,-0.003,-0.021,-0.03,0.326,0.251,-0.021,-0.013,0.06,0.164,0.138,2.166,3.925,-0.542,-0.055,25.36,18.92,24.72,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 02:10:00",1.367,-0.196,-0.162,0.062,0.073,0.142,1.336,0.035,0.011,0.012,-0.172,0.24,-0.028,-0.018,0.023,0.156,0.121,0.651,4.094,0.008,-0.017,25.26,18.83,28.48,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 02:15:00",0.756,0.024,-0.042,0.034,0.029,-0.03,0.716,0.004,0.022,0.017,-0.023,0.169,-0.016,-0.011,0.015,0.149,0.118,0.155,2.916,-0.664,-0.015,25.2,18.76,29.13,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 02:20:00",1.496,0.366,-0.157,0.081,0.09,-0.081,1.387,-0.036,-0.008,-0.01,0.023,0.26,-0.022,-0.014,0.019,0.154,0.131,0.141,3.935,-0.776,-0.007,25.2,18.78,28.96,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 02:25:00",1.047,0.086,-0.06,0.031,0.035,-0.04,0.443,-0.017,0.008,0.005,0,0.134,-0.014,-0.01,0.014,0.139,0.107,0.119,2.822,-0.843,-0.039,25.13,18.7,29.01,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 02:30:00",1.552,0.277,-0.07,-0.034,-0.001,-0.186,1.578,-0.005,0.027,0.017,0.022,0.238,-0.03,-0.025,0.026,0.18,0.144,0.246,3.532,-0.44,-0.035,25.06,18.65,28.77,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 02:35:00",1.638,-0.086,-0.186,0.051,0.067,-0.046,1.215,-0.007,-0.001,-0.017,0.016,0.295,-0.027,-0.024,0.019,0.167,0.142,0.17,3.695,-1.096,0.016,25.01,18.65,28.35,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 02:40:00",1.652,-0.023,-0.187,0.09,0.107,-0.128,1.148,0.006,-0.013,-0.019,0.03,0.375,-0.04,-0.033,0.031,0.171,0.148,0.197,4.671,-0.462,-0.042,24.96,18.64,28.01,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 02:45:00",1.36,0.038,-0.099,0.019,0.041,-0.105,1.624,0.025,-0.016,-0.032,0.07,0.294,-0.018,-0.013,0.016,0.163,0.14,0.207,3.739,-0.711,-0.042,24.86,18.53,27.92,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 02:50:00",1.954,-0.085,-0.156,0.062,0.093,-0.166,1.183,0.018,0.006,-0.001,-0.001,0.229,-0.019,-0.015,0.023,0.156,0.141,0.224,4.549,-0.43,-0.075,24.78,18.48,27.69,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 02:55:00",3.342,1.186,-0.123,0.124,0.137,-0.425,3.523,0.109,0.113,0.11,-0.347,0.475,-0.021,-0.018,0.012,0.18,0.147,0.482,5.38,-0.489,-0.086,24.64,18.38,26.74,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 03:00:00",1.739,-0.446,-0.219,0.105,0.122,-0.145,1.801,0.085,-0.014,-0.033,0.072,0.3,-0.036,-0.032,0.036,0.188,0.164,0.185,3.616,-1.011,-0.021,24.41,18.14,27.07,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 03:05:00",1.544,0.02,-0.118,0.123,0.14,-0.092,0.9,0.022,-0.001,-0.005,0.011,0.247,-0.04,-0.035,0.025,0.249,0.23,0.152,4.344,-0.484,-0.05,24.32,18.08,26.79,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 03:10:00",2.474,0.088,-0.175,0.193,0.219,-0.138,1.209,0.041,-0.004,-0.008,0.015,0.238,-0.029,-0.027,0.018,0.23,0.216,0.141,4.486,-0.714,-0.063,24.23,18.01,26.68,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 03:15:00",1.4,0.243,-0.139,0.113,0.12,-0.052,1.191,0.005,0.015,0.019,0.002,0.212,-0.039,-0.03,0.019,0.225,0.196,0.122,3.779,-0.328,-0.002,24.05,17.82,26.88,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 03:20:00",0.81,-0.065,-0.065,0.089,0.093,-0.085,0.634,0.003,-0.01,-0.018,0.027,0.18,-0.026,-0.019,0.016,0.19,0.167,0.146,3.637,0.082,-0.001,24.02,17.76,27.07,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 03:25:00",1.101,0.035,-0.117,0.13,0.129,-0.047,0.586,-0.015,0.011,0.011,-0.005,0.149,-0.032,-0.025,0.014,0.22,0.19,0.11,3.07,-0.44,0.039,23.88,17.6,27.26,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 03:30:00",1.325,0.079,-0.043,0.101,0.119,-0.043,1.01,0.038,-0.017,-0.014,0.015,0.244,-0.037,-0.028,0.014,0.231,0.201,0.1,3.551,-0.793,-0.039,23.84,17.54,27.39,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 03:35:00",4.06,1.178,-0.099,0.163,0.235,-0.377,2.723,-0.031,0.015,0.044,-0.124,0.344,-0.053,-0.037,0.026,0.264,0.239,0.288,3.953,-0.393,-0.03,23.72,17.44,27.26,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 03:40:00",3.037,0.251,-0.276,0.178,0.215,-0.102,1.981,0.005,-0.036,-0.034,0.003,0.388,-0.058,-0.046,0.042,0.27,0.237,0.275,4.357,-0.615,0.004,23.5,17.28,26.65,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 03:45:00",3.993,-1.004,-0.242,0.072,0.147,-0.503,3.803,0.092,-0.025,-0.063,0.231,0.498,-0.051,-0.041,0.05,0.25,0.215,0.398,5.894,-0.569,-0.044,23.18,17.08,25.41,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 03:50:00",2.964,0.21,-0.206,0.106,0.144,-0.113,3.58,0.047,-0.059,-0.062,0.022,0.492,-0.042,-0.034,0.024,0.228,0.2,0.186,6.015,-1.342,0.031,22.91,16.88,24.73,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 03:55:00",3.562,-0.14,-0.187,0.159,0.216,-0.136,1.804,0.01,-0.01,-0.017,0.025,0.446,-0.057,-0.048,0.029,0.226,0.206,0.133,5.326,-1.402,-0.033,22.68,16.63,24.62,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 04:00:00",3.096,0.092,-0.254,0.155,0.198,-0.101,2.24,0.027,-0.033,-0.028,0.016,0.426,-0.055,-0.045,0.027,0.228,0.202,0.114,5.164,-0.986,-0.058,22.57,16.52,24.67,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 04:05:00",1.085,-0.135,-0.067,0.109,0.116,-0.05,1.065,0.004,-0.034,-0.034,0.022,0.233,-0.045,-0.034,0.015,0.288,0.26,0.119,3.967,-0.734,-0.03,22.38,16.29,24.82,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 04:10:00",1.829,-0.355,-0.114,0.139,0.163,-0.065,1.456,0.057,-0.052,-0.062,0.035,0.232,-0.052,-0.04,0.019,0.284,0.246,0.119,4.16,-0.289,-0.015,22.23,16.13,24.94,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 04:15:00",1.466,-0.029,-0.121,0.132,0.139,-0.068,1.185,-0.025,0.033,0.035,-0.006,0.25,-0.056,-0.045,0.021,0.268,0.241,0.127,3.918,-0.207,-0.059,22.12,16.02,24.88,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 04:20:00",1.609,0.164,-0.123,0.154,0.168,-0.091,2.133,0.016,0.012,0.004,-0.007,0.256,-0.051,-0.039,0.021,0.27,0.249,0.143,3.956,-0.569,-0.011,22.06,15.98,24.7,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 04:25:00",1.487,-0.115,-0.141,0.128,0.142,-0.045,0.813,0.065,-0.052,-0.052,0.023,0.215,-0.043,-0.032,0.016,0.267,0.238,0.128,3.115,-0.909,0.034,21.93,15.84,24.64,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 04:30:00",1.013,0.213,-0.114,0.056,0.064,-0.028,1.144,0.026,-0.004,-0.004,0.004,0.226,-0.04,-0.032,0.015,0.231,0.2,0.095,3.71,-1.008,-0.063,21.96,15.88,24.55,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 04:35:00",1.23,0.033,-0.106,0.132,0.144,-0.053,0.885,0.009,0.018,0.016,0.006,0.185,-0.038,-0.031,0.012,0.24,0.218,0.101,3.789,-0.345,-0.072,21.86,15.77,24.65,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 04:40:00",1.344,-0.388,-0.113,0.087,0.1,-0.042,2.331,-0.008,-0.01,-0.03,0.017,0.27,-0.042,-0.029,0.015,0.238,0.206,0.103,4.199,0.098,-0.024,21.76,15.68,24.8,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 04:45:00",1.537,-0.359,-0.112,0.117,0.126,-0.052,1.583,0.029,-0.082,-0.088,0.044,0.266,-0.039,-0.031,0.016,0.23,0.207,0.101,3.782,-1.117,-0.086,21.77,15.69,24.83,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 04:50:00",1.797,-0.018,-0.126,0.125,0.145,-0.062,1.048,0.067,-0.013,-0.014,0.009,0.239,-0.045,-0.033,0.019,0.226,0.198,0.102,3.937,0.075,-0.004,21.75,15.66,24.88,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 04:55:00",1.843,-0.038,-0.13,0.098,0.133,-0.066,1.124,0.033,0.012,0.003,0.001,0.248,-0.037,-0.026,0.016,0.212,0.188,0.112,4.14,0.157,-0.035,21.72,15.62,24.88,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 05:00:00",1.362,0.082,-0.146,0.074,0.088,-0.056,1.501,-0.034,0.023,0.021,0.001,0.301,-0.038,-0.023,0.015,0.206,0.172,0.109,4.688,0.281,0.014,21.72,15.63,24.84,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 05:05:00",1.33,-0.034,-0.109,0.083,0.094,-0.049,2.208,0.073,-0.054,-0.071,0.046,0.279,-0.039,-0.027,0.018,0.22,0.19,0.118,4.763,-0.387,-0.002,21.64,15.55,24.82,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 05:10:00",1.346,0.219,-0.121,0.093,0.102,-0.046,2.547,-0.064,-0.031,-0.032,0.017,0.376,-0.05,-0.041,0.022,0.226,0.202,0.112,4.248,-0.332,0.048,21.6,15.51,24.77,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 05:15:00",2.231,-0.432,-0.192,0.122,0.137,-0.082,3.492,0.085,-0.051,-0.072,0.046,0.39,-0.049,-0.035,0.023,0.209,0.179,0.115,5.461,0.636,-0.05,21.63,15.58,24.65,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 05:20:00",3.189,0.687,-0.238,0.214,0.273,-0.118,1.479,-0.121,0.045,0.051,-0.027,0.277,-0.04,-0.029,0.019,0.231,0.226,0.123,5.048,0.274,0.02,21.52,15.45,24.64,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 05:25:00",1.971,0.023,-0.185,0.102,0.127,-0.073,1.518,0.017,-0.008,-0.011,0.008,0.321,-0.04,-0.03,0.021,0.199,0.174,0.112,4.938,-0.32,-0.051,21.5,15.44,24.59,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 05:30:00",0.715,-0.105,-0.098,0.053,0.053,-0.029,0.806,-0.012,-0.031,-0.034,0.018,0.211,-0.034,-0.023,0.014,0.2,0.167,0.1,3.725,-0.169,0.021,21.4,15.3,24.65,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 05:35:00",0.818,0.057,-0.095,0.043,0.05,-0.013,0.788,-0.022,-0.005,-0.01,0.01,0.159,-0.024,-0.016,0.009,0.187,0.155,0.101,3.44,-0.019,0.031,21.32,15.21,24.62,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 05:40:00",1.326,0.26,-0.072,0.057,0.073,-0.041,1.161,0.027,0.022,0.027,-0.025,0.213,-0.033,-0.021,0.016,0.206,0.177,0.131,3.493,0.178,0.011,21.32,15.23,24.52,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 05:45:00",2.136,-0.036,-0.158,0.108,0.136,-0.085,1.275,0.04,-0.005,-0.02,0.025,0.276,-0.033,-0.026,0.018,0.203,0.182,0.124,3.882,-0.935,-0.072,21.32,15.25,24.39,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 05:50:00",1.76,-0.302,-0.088,0.095,0.106,-0.063,1.416,0.028,-0.041,-0.052,0.037,0.259,-0.034,-0.023,0.019,0.189,0.159,0.127,4.498,-0.787,-0.061,21.3,15.25,24.26,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 05:55:00",1.557,-0.713,-0.086,0.068,0.075,-0.057,1.919,0.095,-0.061,-0.076,0.075,0.351,-0.042,-0.031,0.024,0.203,0.177,0.128,4.101,-0.982,-0.016,21.24,15.21,24.16,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 06:00:00",1.988,-0.659,-0.131,0.162,0.19,-0.123,2.117,0.09,-0.084,-0.109,0.077,0.234,-0.03,-0.024,0.017,0.231,0.223,0.158,3.617,-0.775,-0.024,21.17,15.13,24.1,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 06:05:00",2.015,-0.135,-0.169,0.096,0.115,-0.045,1.428,0.086,-0.019,-0.03,0.017,0.291,-0.035,-0.025,0.017,0.225,0.2,0.12,3.653,-0.879,0.014,21.07,15.05,24.05,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 06:10:00",2.241,0.48,-0.126,0.086,0.116,-0.066,1.385,-0.03,0.022,0.025,-0.004,0.278,-0.034,-0.022,0.016,0.211,0.186,0.116,3.774,-0.657,-0.032,21.1,15.07,23.99,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-21 06:15:00",1.657,-0.023,-0.148,0.086,0.104,-0.065,1.198,0.127,-0.034,-0.038,0.025,0.322,-0.047,-0.039,0.028,0.2,0.188,0.117,4.127,-0.935,-0.059,21.18,15.16,23.89,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
