Time(UTC),batt_v_1,t_log_1,rh_1,rh_2,rh_3,rh_4,rh_5,t_1,t_2,t_3,t_4,t_5,wspd_1,wdir_1,wspd_2,wdir_2,wspd_3,wdir_3,wspd_4,wdir_4,wspd_5,wdir_5
2025-09-21 12:30:00,14.1753,16.4983,67.595,68.32,68.9107,69.6487,71.1103,14.8987,15.008,15.142,15.1507,15.2527,3.1205,280.3295,2.6332,282.4457,2.242,284.7509,2.0284,284.2806,1.6192,281.9717
2025-09-21 13:00:00,14.204,16.9143,67.8167,68.5223,69.095,69.978,71.514,14.6993,14.8,14.887,14.8563,14.927,2.6538,262.0367,2.3392,264.5981,2.0312,265.6688,1.8751,262.6926,1.4913,258.816
2025-09-21 13:30:00,14.193,17.4533,67.1763,67.6897,68.111,68.8207,69.8307,15.0357,15.1623,15.3207,15.3347,15.5637,1.9195,278.4228,1.644,279.6301,1.4012,280.9458,1.2879,279.5979,0.9924,277.2602
2025-09-21 14:00:00,13.801,19.1243,62.655,63.2987,63.7357,64.5523,65.4223,15.6323,15.762,15.9137,15.937,16.274,2.5504,272.0913,2.2057,275.075,1.9101,273.8213,1.7581,271.107,1.411,267.1461
2025-09-21 14:30:00,13.7777,20.1467,58.4863,59.111,59.6353,60.511,61.912,15.749,15.8907,16.0043,15.9843,16.163,2.6673,282.1179,2.1675,284.7567,1.9284,286.2258,1.7686,283.5976,1.4047,279.9473
2025-09-21 15:00:00,13.7823,21.0767,56.184,56.7267,57.1397,57.9043,59.366,15.8603,15.9963,16.1223,16.1263,16.2467,3.2344,276.9143,2.678,276.7049,2.3359,275.4356,2.1682,273.7311,1.7461,270.2797
2025-09-21 15:30:00,13.8007,20.9397,56.7663,57.4053,57.9113,58.6627,59.937,15.594,15.682,15.7733,15.731,15.7883,2.4321,285.9319,2.024,286.4583,1.7464,288.6442,1.6024,284.9342,1.2211,282.0876
2025-09-21 16:00:00,13.8,20.9613,57.6637,58.3397,58.7407,59.381,60.386,15.5937,15.697,15.787,15.7557,15.836,2.8135,287.9179,2.2795,293.0627,1.9421,295.7009,1.7488,295.102,1.3289,291.0394
2025-09-21 16:30:00,13.4233,19.507,60.9807,61.825,62.4037,63.2683,64.7517,14.962,14.963,14.955,14.8517,14.7113,2.2407,279.7928,1.9389,282.1435,1.7002,282.0654,1.5423,276.6528,1.0632,273.8421
2025-09-21 17:00:00,13.5343,17.823,61.6327,62.294,62.6937,63.4263,64.5823,14.9857,15.0233,15.0613,14.954,14.8887,2.2468,282.72,1.8725,284.332,1.6131,280.3464,1.4696,273.9577,1.0257,272.6401
2025-09-21 17:30:00,12.9977,16.6703,61.6747,62.5583,63.292,64.229,65.9573,14.6643,14.6537,14.589,14.4263,14.1587,2.024,284.981,1.6584,284.8224,1.4121,284.3178,1.2831,278.9353,0.8158,275.8998
2025-09-21 18:00:00,12.8887,14.9687,68.7733,69.8273,70.5067,71.3793,73.1317,13.7273,13.6937,13.6093,13.4273,13.098,1.4552,286.5399,1.1882,287.8018,0.9637,284.6794,0.8371,278.0493,0.4708,274.4888
2025-09-21 18:30:00,12.838,13.0273,74.0853,75.6233,76.6627,77.742,80.167,13.041,12.9157,12.766,12.5213,12.055,1.0911,288.3925,0.8328,285.8342,0.6387,291.1142,0.5224,286.0802,0.1897,279.2398
2025-09-21 19:00:00,12.8037,11.5727,74.171,75.5953,76.6233,77.7887,80.3333,12.9277,12.847,12.7177,12.477,12.0373,1.4247,278.0789,1.1605,275.852,0.955,275.0401,0.8391,269.0774,0.3802,263.4218
2025-09-21 19:30:00,12.7723,10.7313,74.349,76.002,77.2077,78.4737,81.0893,12.594,12.459,12.3013,12.0447,11.5183,0.8759,285.6198,0.6522,282.8642,0.5187,280.1274,0.4545,271.034,0.2306,263.9109
2025-09-21 20:00:00,12.74,9.6637,78.9767,82.025,83.5227,85.15,87.68,11.7897,11.386,11.0417,10.6063,9.9007,0.576,261.2391,0.2779,250.6077,0.1681,232.3336,0.1008,223.8047,0.0357,192.4173
2025-09-21 20:30:00,12.7103,8.4298,80.2573,84.8567,87.64,89.52,92.4033,11.5537,10.918,10.38,9.858,8.9363,0.7616,264.9891,0.3332,261.4921,0.1546,242.8212,0.086,216.999,0.0233,200.588
2025-09-21 21:00:00,12.6823,7.3973,81.331,84.6833,87.7733,89.9967,93.83,11.4973,10.8743,10.0103,9.4063,8.3243,0.3654,240.2187,0.2522,216.8632,0.1853,201.6534,0.1139,196.6319,0.0272,152.1016
2025-09-21 21:30:00,12.6547,6.5344,87.9867,93.0567,95.35,96.38,97.3767,10.4957,9.4233,8.7593,8.366,7.6952,0.4373,195.2556,0.262,176.8355,0.1267,162.5319,0.0716,153.0979,0.0226,122.2316
2025-09-21 22:00:00,12.6283,5.8197,90.5767,95.6567,97.4633,98.1367,99.01,10.093,9.1647,8.584,8.2152,7.4608,0.233,202.442,0.2291,175.1799,0.1426,172.687,0.0939,166.6245,0.027,123.3986
2025-09-21 22:30:00,12.6037,5.333,89.1433,95.1233,97.7567,98.4133,99.24,10.2673,9.3073,8.382,7.9366,7.3237,0.4674,224.8349,0.3332,196.0124,0.1037,184.0361,0.0348,234.4611,0.022,349.4022
2025-09-21 23:00:00,12.5807,5.0234,84.7767,89.8533,94.42,96.4467,98.7333,10.772,10.0187,9.229,8.6723,7.639,0.7744,254.7689,0.3452,244.1781,0.1951,227.8622,0.1646,203.7155,0.0377,178.2131
2025-09-21 23:30:00,12.558,5.0931,82.65,85.7433,88.8133,91.3,96.4667,11.3057,10.874,10.3117,9.7247,8.5545,1.0266,264.1094,0.7487,261.739,0.5103,248.6318,0.4136,233.8381,0.0817,225.9751
2025-09-22 00:00:00,12.536,5.3317,85.0167,87.5033,89.35,91.4533,95.1433,10.897,10.4967,9.9823,9.3087,7.8212,0.4569,252.1032,0.3543,228.832,0.3038,200.9384,0.2659,173.0399,0.0716,138.7758
2025-09-22 00:30:00,12.512,5.2516,86.2467,89.8567,91.73,93.3833,96.4567,10.5827,10.0193,9.5143,8.9797,7.8547,0.7063,264.6156,0.3548,246.0751,0.1879,223.8788,0.1187,192.0573,0.0396,147.4852
2025-09-22 01:00:00,12.4903,5.3418,86.0867,88.2567,89.7467,91.0733,94.6667,10.6197,10.3737,10.097,9.751,9.0364,1.134,276.3437,0.8419,279.1788,0.6093,274.7085,0.5044,268.038,0.1895,269.6159
2025-09-22 01:30:00,12.4687,5.8458,87.9867,89.2167,89.9333,90.77,93.0567,10.2983,10.225,10.0853,9.851,9.3983,0.5427,300.3295,0.375,317.8882,0.2761,315.959,0.2232,313.0055,0.0875,292.6402
2025-09-22 02:00:00,12.4397,6.1471,90.0367,91.29,91.84,92.5767,94.37,9.954,9.8647,9.7707,9.525,9.0413,0.7302,277.5583,0.5349,277.9332,0.4057,276.1125,0.3352,262.5627,0.1858,261.8145
2025-09-22 02:30:00,12.419,6.5421,88.12,89.36,90.0033,90.62,92.9767,10.367,10.3147,10.2253,10.0383,9.6213,0.5514,288.2102,0.4473,284.5755,0.3561,285.0351,0.3119,276.0166,0.1215,267.6662
2025-09-22 03:00:00,12.403,6.8883,89.1433,90.4367,91.11,91.9033,93.8067,10.431,10.37,10.2407,10.0153,9.59,1.4389,283.258,1.2178,279.8044,0.9918,278.3711,0.8746,273.648,0.4353,266.4729
2025-09-22 03:30:00,12.3843,7.1733,88.79,90.0233,90.7133,91.49,93.3633,10.436,10.3833,10.2827,10.0847,9.7217,1.4338,284.2492,1.1155,286.5958,0.8844,289.83,0.7537,286.5149,0.4131,283.1385
2025-09-22 04:00:00,12.3673,7.4205,89.1667,90.3933,91.05,91.7267,93.43,10.4293,10.3903,10.2887,10.103,9.7827,1.2002,285.7624,0.9334,288.0625,0.7505,285.567,0.6324,281.023,0.3493,274.0633
2025-09-22 04:30:00,12.353,7.6789,87.7533,88.7,89.0733,89.6667,91.5533,10.5667,10.557,10.498,10.326,9.9457,0.8476,302.767,0.686,312.0819,0.5832,320.0682,0.5292,317.1021,0.2679,314.892
2025-09-22 05:00:00,12.3413,7.7954,86.1033,87.2867,87.91,88.6667,90.5133,10.7603,10.722,10.649,10.4717,10.1253,1.3413,288.6867,1.0316,290.1954,0.8707,291.6506,0.7404,289.7741,0.397,287.5724
2025-09-22 05:30:00,12.328,7.847,86.8033,87.8767,88.5333,89.1367,90.9333,10.8873,10.8387,10.72,10.546,10.154,0.7685,299.9933,0.5529,305.4021,0.4199,313.8202,0.3604,312.2286,0.1546,314.6717
2025-09-22 06:00:00,12.329,7.7979,86.9967,88.13,88.7333,89.4333,91.23,10.9023,10.841,10.73,10.548,10.101,0.635,320.547,0.4377,320.6894,0.3047,329.5987,0.2247,332.3993,0.0963,327.4754
2025-09-22 06:30:00,12.3533,7.6419,89.2267,90.3733,91.13,91.8567,93.4567,10.6253,10.5707,10.4403,10.229,9.8167,0.8106,303.5882,0.6298,303.2166,0.4695,302.0454,0.3667,296.4698,0.1085,292.6679
2025-09-22 07:00:00,12.5807,8.0369,88.2067,88.98,89.2233,89.8867,91.0167,10.7953,10.8397,10.8303,10.6983,10.5707,0.7953,300.7312,0.6135,302.3984,0.493,306.9557,0.4118,303.5929,0.1457,301.0938
2025-09-22 07:30:00,13.0707,9.7023,83.68,83.9133,83.85,84.5233,84.97,11.669,11.798,11.91,11.842,12.0033,0.8267,307.4719,0.6988,314.0641,0.5532,322.5272,0.4691,316.7486,0.1958,310.6494
2025-09-22 08:00:00,13.4107,12.2473,76.346,76.5887,76.591,77.2477,77.9457,12.8433,12.961,13.1173,13.0843,13.3567,1.2919,323.5224,1.1113,326.2062,0.9774,328.2835,0.8938,326.7057,0.5669,326.5812
2025-09-22 08:30:00,13.846,14.9267,70.554,70.8143,70.8723,71.522,72.8483,13.6413,13.7667,13.9213,13.9097,14.0553,1.95,329.4659,1.7035,333.601,1.499,339.3421,1.3772,337.4296,0.9654,335.8932
2025-09-22 09:00:00,14.1593,17.2113,65.4093,65.752,65.9657,66.6607,68.187,14.331,14.4617,14.591,14.589,14.7473,2.641,341.5816,2.3152,343.9997,2.0643,348.369,1.8862,344.5808,1.5286,341.0648
2025-09-22 09:30:00,14.1147,19.124,60.5513,60.9117,61.0903,61.814,63.265,14.75,14.869,15.009,15.0193,15.179,2.8646,333.4661,2.5018,339.0524,2.2083,346.6911,2.019,345.1793,1.6952,343.9139
2025-09-22 10:00:00,14.1613,20.979,54.8753,55.276,55.4667,56.2337,57.9723,15.3433,15.4617,15.647,15.7,15.9627,2.4502,341.8611,2.1678,342.6136,1.9193,347.4106,1.7607,344.0422,1.4456,340.7641
2025-09-22 10:30:00,14.207,21.0267,53.477,53.962,54.293,55.0337,56.8997,14.7727,14.85,14.9277,14.8713,14.8447,2.8183,330.5512,2.4944,333.8631,2.2148,337.2833,2.0624,331.4759,1.6786,326.4413
2025-09-22 11:00:00,14.2093,20.448,52.025,52.3783,52.697,53.4057,54.9833,15.241,15.345,15.4917,15.4977,15.649,2.9113,332.2926,2.5169,336.7527,2.2237,337.4864,2.056,335.4299,1.6804,331.5957
2025-09-22 11:30:00,13.9203,20.3797,52.7117,53.1173,53.462,54.2313,55.8703,15.322,15.4333,15.576,15.6,15.7953,2.7055,335.4223,2.3849,339.7832,2.1858,344.1428,2.0186,342.564,1.7126,338.6395
2025-09-22 12:00:00,13.7993,20.4583,52.2487,52.7983,53.0977,53.9127,55.744,15.393,15.488,15.6133,15.612,15.755,2.0192,330.3491,1.7906,333.312,1.5948,338.4368,1.4942,334.3286,1.2089,329.0045
2025-09-22 12:30:00,13.78,21.166,50.2443,50.5853,50.8547,51.5233,52.9597,15.5647,15.7083,15.9057,15.987,16.293,3.2978,323.5172,2.9491,328.7429,2.6392,328.9002,2.4167,325.4706,2.0578,324.5263
2025-09-22 13:00:00,13.778,21.9747,50.0093,50.3443,50.8033,51.5863,53.168,15.6213,15.722,15.882,15.9223,16.128,2.5811,314.7707,2.2771,318.1251,2.0014,322.1318,1.8285,318.3007,1.5094,317.4067
2025-09-22 13:30:00,13.765,23.1357,47.4457,47.9657,48.479,49.2913,50.6617,15.9583,16.1217,16.324,16.4097,16.7463,2.1756,320.5988,1.9454,324.4583,1.7331,328.1829,1.5883,327.1106,1.3219,321.7399
2025-09-22 14:00:00,13.7747,23.993,45.1717,45.718,46.1713,46.9477,48.027,15.616,15.7697,15.917,15.9337,16.2803,3.1299,296.2444,2.6628,297.6895,2.3923,299.3596,2.1843,294.8509,1.7677,292.9964
2025-09-22 14:30:00,13.7773,24.144,45.191,45.6557,46.2117,46.9507,48.195,15.7123,15.8917,16.0193,16.019,16.2467,2.2989,305.4524,1.9811,303.6987,1.7324,304.9905,1.6118,302.0089,1.2973,300.4668
2025-09-22 15:00:00,13.7827,24.14,45.289,45.5827,45.9873,46.7277,48.82,15.61,15.7273,15.8637,15.8587,15.852,2.4332,327.2188,2.0667,335.3031,1.8716,339.3862,1.7006,333.7778,1.3711,336.4219
2025-09-22 15:30:00,13.8053,23.4277,48.2057,48.5427,48.829,49.5177,51.227,15.4467,15.5437,15.6657,15.6503,15.6493,2.4885,339.1573,2.1841,339.4347,1.9095,345.2001,1.754,341.7168,1.406,341.1362
2025-09-22 16:00:00,13.827,22.187,53.6093,53.9897,54.1597,54.7297,55.9743,15.01,15.0917,15.1877,15.1447,15.125,3.3899,326.7565,2.9714,330.7646,2.6253,334.1144,2.3666,328.8334,1.9221,328.7102
2025-09-22 16:30:00,13.8327,20.81,54.961,55.3127,55.5227,56.0657,57.2723,14.8687,14.9297,15.001,14.9493,14.8993,2.3328,316.786,2.0195,323.9908,1.8171,329.4877,1.6532,325.5658,1.2483,319.7552
2025-09-22 17:00:00,13.412,19.2193,56.7797,57.3793,57.7257,58.324,59.699,14.494,14.5133,14.521,14.4253,14.2463,1.5933,309.7957,1.3337,315.9922,1.1919,321.408,1.0693,319.8278,0.6542,316.2838
2025-09-22 17:30:00,12.9923,17.111,60.013,61.0023,61.5167,62.3097,63.9757,13.756,13.7237,13.6663,13.496,13.1853,1.2877,298.125,0.9493,303.6771,0.7372,311.5622,0.6226,304.158,0.3408,306.4177
2025-09-22 18:00:00,12.9133,14.4563,66.2963,67.771,68.765,69.9283,72.3703,12.719,12.5733,12.4067,12.134,11.638,0.8258,296.0372,0.5366,306.9935,0.4051,312.1324,0.3053,302.0047,0.1135,293.1815
2025-09-22 18:30:00,12.8657,12.007,69.241,70.5483,71.5097,72.691,75.244,12.08,11.9827,11.844,11.5997,11.0977,1.3888,281.9878,1.0978,285.7723,0.9286,286.9192,0.8308,281.8625,0.4687,276.6961
2025-09-22 19:00:00,12.8273,10.2777,75.0387,76.2883,77.0777,77.951,80.4217,11.4237,11.3443,11.2247,11.0193,10.4983,0.8001,307.1589,0.5804,312.9811,0.4366,317.0894,0.3489,307.4036,0.1039,314.6788
2025-09-22 19:30:00,12.793,8.923,77.9287,79.61,80.7307,81.814,84.5933,11.0437,10.8767,10.685,10.415,9.8023,0.7174,297.2907,0.5011,297.6494,0.3988,297.7132,0.341,293.3648,0.1777,301.4383
2025-09-22 20:00:00,12.761,8.1538,74.7233,75.8187,76.4407,77.2783,79.7347,11.4397,11.3797,11.2897,11.0893,10.6033,1.1057,320.2766,0.8561,325.6431,0.7208,326.7066,0.6329,319.601,0.3406,311.1423
2025-09-22 20:30:00,12.7327,7.8214,74.5033,75.4977,76.287,77.2323,79.6823,11.3003,11.2663,11.1323,10.928,10.4367,1.2233,325.0948,0.9754,328.6421,0.7938,333.4449,0.7176,325.5198,0.343,317.7899
2025-09-22 21:00:00,12.704,7.5897,78.3263,79.7177,80.7573,81.7617,83.97,10.6713,10.5923,10.439,10.2087,9.7343,0.8615,295.52,0.5793,300.3031,0.4236,302.534,0.3478,299.4867,0.1146,292.7329
2025-09-22 21:30:00,12.6787,7.172,79.9707,81.5533,82.76,83.8133,86.3433,10.4273,10.3137,10.1407,9.8797,9.3167,0.9545,290.4094,0.6496,293.2058,0.4628,292.6328,0.3606,287.9831,0.1204,286.838
2025-09-22 22:00:00,12.6533,6.7729,81.8903,83.8,85.22,86.3367,88.72,10.1753,9.9763,9.733,9.45,8.8933,0.6329,281.2819,0.4358,279.6005,0.2507,280.9887,0.1716,275.1471,0.0549,275.7882
2025-09-22 22:30:00,12.6287,6.2614,84.7033,87.4233,89.3167,90.7033,92.6433,9.7373,9.403,9.021,8.6072,7.756,0.3467,307.119,0.1348,293.7706,0.1544,292.5506,0.1551,40.8973,0.0355,238.9675
2025-09-22 23:00:00,12.603,5.5279,86.1467,90.6233,94.7167,96.1033,97.4133,9.503,8.8273,8.0133,7.5113,6.4621,0.4284,281.7435,0.1986,263.4888,0.0732,263.3071,0.0403,90.6083,0.0216,222.4275
2025-09-22 23:30:00,12.5787,4.8257,88.0933,93.4,97.4,98.85,99.3733,9.2337,8.5087,7.6667,7.1159,6.2219,0.2476,280.9023,0.2803,242.6714,0.2685,233.3158,0.1376,226.7568,0.0303,229.2491
2025-09-23 00:00:00,12.544,4.4272,90.2467,93.3233,96.86,98.5767,99.74,9.2987,8.8333,8.2012,7.654,6.8184,0.6505,268.4715,0.4859,256.1352,0.3214,240.6713,0.1838,233.9664,0.0483,212.4081
2025-09-23 00:30:00,12.5267,4.3502,91.2133,93.39,95.5033,97.0933,98.7733,9.386,8.9893,8.3202,7.6199,6.4352,0.2853,267.2342,0.1688,224.6133,0.1413,193.4231,0.0921,190.8101,0.0379,172.9568
2025-09-23 01:00:00,12.5047,4.0689,93.3767,95.8267,97.11,98.2267,99.22,9.089,8.5365,7.8591,7.0926,5.8785,0.2095,245.1904,0.2685,200.3924,0.3145,188.8841,0.2718,177.2619,0.0505,197.6715
2025-09-23 01:30:00,12.4823,3.8865,93.7567,96.79,98.3567,99.1867,99.7533,9.2453,8.8707,8.454,8.0593,6.8173,0.3948,293.5751,0.1514,288.1687,0.1087,178.0919,0.0987,162.0234,0.0283,161.6475
2025-09-23 02:00:00,12.46,3.769,94.8733,96.9967,98.1533,99.0033,99.8467,8.711,8.0718,7.3755,6.8172,5.7415,0.1041,202.5477,0.2091,192.5563,0.1906,189.8491,0.1285,186.5595,0.0244,206.466
2025-09-23 02:30:00,12.436,3.5363,96.0567,99.0,99.45,99.65,99.6367,8.5807,8.0287,7.5441,6.994,5.634,0.2265,224.9439,0.294,208.2389,0.2195,219.261,0.1518,197.9623,0.0379,217.0243
2025-09-23 03:00:00,12.4137,3.2891,97.9567,99.5367,99.9133,100.0833,100.15,7.9068,7.3727,6.8444,6.3577,5.2646,0.2391,70.4281,0.1387,208.074,0.2163,74.491,0.1919,263.691,0.0446,73.9878
2025-09-23 03:30:00,12.3907,3.0102,98.2767,99.9567,100.04,100.0167,100.0367,7.7577,7.2706,6.7141,6.1112,4.6454,0.3034,353.4305,0.2916,8.2692,0.2929,65.7228,0.2748,91.2814,0.0516,92.1911
2025-09-23 04:00:00,12.37,2.7763,99.0833,100.1267,100.18,100.1733,100.08,7.5031,6.9955,6.5533,5.9516,4.7235,0.083,261.9793,0.0277,50.6593,0.0379,74.4542,0.032,55.0679,0.0279,87.032
2025-09-23 04:30:00,12.3513,2.579,98.2267,100.2,100.21,100.1867,100.2,7.5518,6.9474,6.6641,6.1929,4.8831,0.1381,42.3367,0.2269,50.6621,0.2422,59.5401,0.2374,62.7094,0.0427,62.1728
2025-09-23 05:00:00,12.3363,2.4972,96.0367,100.12,100.2,100.18,100.19,8.4573,7.5717,6.8495,6.4005,5.3533,0.4427,294.1454,0.1653,302.1086,0.073,301.7164,0.0394,312.4952,0.0152,316.859
2025-09-23 05:30:00,12.3233,2.8229,90.54,95.6367,98.8733,99.6067,100.01,9.6417,8.9763,8.2891,7.6715,6.6906,0.6941,332.5839,0.5841,26.2703,0.4817,47.7643,0.3809,46.945,0.1067,343.47
2025-09-23 06:00:00,12.3233,3.2704,95.49,98.61,99.5933,99.9833,100.1967,8.5967,7.6559,6.9495,6.3916,5.5072,0.145,297.5201,0.0449,75.8441,0.0329,80.9656,0.0237,57.9989,0.0128,35.2408
2025-09-23 06:30:00,12.406,3.5161,91.95,98.0033,100.02,100.1333,100.2,9.4497,8.765,7.9889,7.2937,6.3423,0.3628,288.1858,0.0793,284.8523,0.0505,252.1599,0.0137,305.4433,0.0107,254.4168
2025-09-23 07:00:00,12.7853,5.2918,88.83,91.64,96.0667,98.1633,100.0633,10.665,10.5293,10.224,9.9307,9.87,0.8225,301.3536,0.5096,298.4502,0.3643,293.9615,0.2805,286.5553,0.0806,284.4971
2025-09-23 07:30:00,13.1733,8.7686,86.2533,87.1467,89.1567,91.9133,95.0633,11.929,11.968,11.9067,11.6873,11.7133,0.681,297.5764,0.5584,296.409,0.4959,294.8847,0.434,287.1773,0.1662,284.1159
2025-09-23 08:00:00,13.4663,12.38,84.5333,84.79,84.9133,85.9267,87.9933,12.642,12.7797,12.9327,12.902,13.0523,1.036,307.9701,0.8644,305.6172,0.7659,304.414,0.6699,298.8688,0.319,294.8075
2025-09-23 08:30:00,13.919,15.7157,80.659,80.898,80.8913,81.635,82.3573,13.5023,13.6257,13.8197,13.8533,14.1853,1.3622,20.5874,1.2688,22.711,1.1353,25.4152,1.0283,21.7557,0.6429,24.9896
2025-09-23 09:00:00,13.724,17.525,79.6687,80.0317,80.1637,80.791,81.853,13.7283,13.823,13.9353,13.9283,14.061,1.5734,8.6106,1.4552,11.2847,1.3319,17.6456,1.2098,14.4901,0.8025,14.6206
2025-09-23 09:30:00,14.1493,18.2393,73.1297,73.3913,73.4803,74.1057,75.3043,14.888,15.0113,15.1873,15.2277,15.512,1.8343,344.4183,1.6756,349.7974,1.5103,354.9308,1.379,353.3975,1.1102,351.6675
2025-09-23 10:00:00,14.1617,20.8497,66.563,66.8237,66.738,67.1677,67.9793,15.5513,15.715,15.9647,16.064,16.4273,2.6889,331.0367,2.2743,331.2633,2.0314,333.8546,1.8772,328.9898,1.6133,327.7526
2025-09-23 10:30:00,14.1527,22.9857,63.942,64.303,64.3857,64.9737,66.2037,15.9453,16.0683,16.269,16.3347,16.6643,2.3781,359.2979,2.1392,4.6621,1.9038,8.4715,1.752,2.6615,1.4911,4.4365
2025-09-23 11:00:00,14.142,23.8507,59.5673,59.87,60.0563,60.5903,61.76,16.2653,16.4177,16.619,16.683,16.9997,2.2233,341.9419,1.9805,345.6474,1.7588,344.5978,1.6172,340.4995,1.3607,335.1227
2025-09-23 11:30:00,14.17,23.76,57.16,57.715,58.085,59.02,60.8633,16.1667,16.2283,16.3467,16.335,16.3967,2.4239,15.5658,2.1549,12.7353,1.899,19.859,1.7488,18.1389,1.4254,15.2956
