Time(UTC),swd_1,swu_1,lwd_1,lwu_1,t_rad_1
2025-09-18 12:15:00,100.7819,21.8355,386.4005,393.2476,16.0177
2025-09-18 12:16:00,110.8809,23.8376,386.7564,393.7473,16.0927
2025-09-18 12:17:00,109.5083,23.6272,386.5943,393.9944,16.0934
2025-09-18 12:18:00,105.6691,23.1403,386.4763,394.0092,16.094
2025-09-18 12:19:00,112.6054,24.6006,386.3231,394.0329,16.0943
2025-09-18 12:20:00,116.6336,25.7072,386.4148,394.3459,16.0949
2025-09-18 12:21:00,134.1221,29.092,386.3373,394.5672,16.0949
2025-09-18 12:22:00,129.2832,28.3191,386.3067,394.2714,16.0955
2025-09-18 12:23:00,142.591,31.1399,386.5777,395.0071,16.171
2025-09-18 12:24:00,148.051,32.1456,386.5355,395.6062,16.2217
2025-09-18 12:25:00,140.4728,30.5635,386.453,396.0877,16.2469
2025-09-18 12:26:00,135.2403,29.8223,386.3208,395.8449,16.247
2025-09-18 12:27:00,146.7662,32.0678,386.3103,396.0445,16.2471
2025-09-18 12:28:00,146.025,31.6474,386.1784,396.4989,16.2473
2025-09-18 12:29:00,131.534,28.6275,386.183,395.8176,16.2481
2025-09-18 12:30:00,121.0033,26.5922,386.0612,394.9991,16.2481
2025-09-18 12:31:00,121.7566,26.4486,386.0199,394.9578,16.2486
2025-09-18 12:32:00,118.4271,25.5637,385.9867,394.9357,16.2486
2025-09-18 12:33:00,113.507,24.5244,385.9544,394.5938,16.2488
2025-09-18 12:34:00,110.7316,24.0711,386.238,394.2802,16.2743
2025-09-18 12:35:00,113.3841,24.7233,386.2308,393.8413,16.2488
2025-09-18 12:36:00,119.5874,25.663,386.1749,394.1393,16.2486
2025-09-18 12:37:00,118.0054,25.0878,386.1526,394.5815,16.2486
2025-09-18 12:38:00,111.6222,23.7049,386.1294,394.4808,16.2484
2025-09-18 12:39:00,112.0978,23.8819,386.5188,394.5495,16.2991
2025-09-18 12:40:00,108.3033,23.0633,386.3505,393.9276,16.2745
2025-09-18 12:41:00,100.1951,21.2492,386.3225,393.8997,16.2493
2025-09-18 12:42:00,90.5729,19.1809,386.1805,393.5144,16.2496
2025-09-18 12:43:00,82.8083,17.6103,386.2366,393.5153,16.2498
2025-09-18 12:44:00,84.7671,18.1304,386.3642,393.4769,16.2489
2025-09-18 12:45:00,88.9833,18.9383,386.4091,393.4999,16.247
2025-09-18 12:46:00,85.8742,18.3408,386.4628,393.4983,16.2467
2025-09-18 12:47:00,84.5216,17.9419,386.433,393.4571,16.2453
2025-09-18 12:48:00,80.816,17.1455,386.4994,393.5788,16.2453
2025-09-18 12:49:00,76.4573,16.2715,386.649,393.5735,16.2443
2025-09-18 12:50:00,79.2779,17.1232,386.5705,393.4397,16.2441
2025-09-18 12:51:00,86.8549,18.882,386.6273,393.5408,16.2444
2025-09-18 12:52:00,97.8609,21.4371,386.474,393.664,16.2447
2025-09-18 12:53:00,108.5693,23.7713,386.3531,393.9081,16.2448
2025-09-18 12:54:00,120.1971,26.3159,386.2661,394.1753,16.2451
2025-09-18 12:55:00,129.0133,28.2075,386.0227,394.4076,16.2451
2025-09-18 12:56:00,132.9242,29.138,386.3864,394.9597,16.3214
2025-09-18 12:57:00,135.8557,29.8239,386.7934,395.6432,16.3974
2025-09-18 12:58:00,143.3062,31.4156,386.7287,396.1202,16.3976
2025-09-18 12:59:00,143.7145,31.4486,386.8032,396.2942,16.4232
2025-09-18 13:00:00,135.141,29.6675,386.7484,395.819,16.4232
2025-09-18 13:01:00,136.5563,29.7116,386.8373,395.6977,16.4233
2025-09-18 13:02:00,140.5718,30.5966,386.8352,395.8948,16.449
2025-09-18 13:03:00,141.6563,30.8511,387.045,396.016,16.5012
2025-09-18 13:04:00,140.7271,30.8954,386.9377,395.7096,16.4757
2025-09-18 13:05:00,173.6467,37.632,386.9467,396.3934,16.5275
2025-09-18 13:06:00,174.0893,37.444,386.7885,396.8658,16.553
2025-09-18 13:07:00,153.0837,33.606,386.7238,396.414,16.5533
2025-09-18 13:08:00,140.6857,31.3274,386.7246,395.906,16.5535
2025-09-18 13:09:00,146.1817,32.4775,386.7477,396.0727,16.5536
2025-09-18 13:10:00,167.9093,36.8465,386.6269,396.9364,16.5537
2025-09-18 13:11:00,176.5888,38.9592,386.5605,396.7262,16.5537
2025-09-18 13:12:00,188.6925,41.8903,386.7444,397.1644,16.6051
2025-09-18 13:13:00,196.4078,43.5828,387.2668,397.7532,16.7078
2025-09-18 13:14:00,211.0747,46.4592,387.095,398.4333,16.7087
2025-09-18 13:15:00,213.2366,46.946,387.3145,398.8297,16.7864
2025-09-18 13:16:00,219.6185,48.0961,387.4696,399.6485,16.8385
2025-09-18 13:17:00,216.9233,47.554,387.0385,400.235,16.8646
2025-09-18 13:18:00,212.8659,46.8686,386.9724,400.147,16.8646
2025-09-18 13:19:00,226.4333,49.9781,386.8846,399.8382,16.8648
2025-09-18 13:20:00,241.8645,53.0639,386.4978,400.1039,16.8908
2025-09-18 13:21:00,239.8409,53.117,387.063,400.5248,16.9688
2025-09-18 13:22:00,257.8323,57.3757,386.588,400.5918,17.0209
2025-09-18 13:23:00,251.5121,57.0001,386.0453,399.9054,17.0208
2025-09-18 13:24:00,289.1903,65.5176,384.8137,401.2401,17.1518
2025-09-18 13:25:00,344.9563,78.5584,384.2316,401.9852,17.1784
2025-09-18 13:26:00,374.3173,85.2055,381.8699,402.9307,17.2053
2025-09-18 13:27:00,373.7168,84.4096,381.8776,404.6087,17.3639
2025-09-18 13:28:00,382.3259,86.8222,381.7507,404.9468,17.4704
2025-09-18 13:29:00,498.3838,117.2857,380.2498,405.9237,17.5505
2025-09-18 13:30:00,502.667,116.9224,373.5846,407.5773,17.8191
2025-09-18 13:31:00,302.3118,66.5031,369.521,402.9827,17.7114
2025-09-18 13:32:00,307.3377,67.6172,377.0962,402.5813,17.6573
2025-09-18 13:33:00,306.9727,67.7273,383.6333,402.4261,17.6573
2025-09-18 13:34:00,293.9683,64.0216,385.6799,402.3047,17.5501
2025-09-18 13:35:00,260.0471,56.2676,385.9894,402.2271,17.4965
2025-09-18 13:36:00,237.1346,51.5998,386.7091,401.5531,17.4966
2025-09-18 13:37:00,208.9666,45.6599,387.631,400.7162,17.4973
2025-09-18 13:38:00,193.4039,43.149,388.024,399.4832,17.391
2025-09-18 13:39:00,184.6567,40.9598,388.0399,398.9132,17.3383
2025-09-18 13:40:00,188.6138,41.4465,388.4271,399.3114,17.3383
2025-09-18 13:41:00,194.8978,42.3879,388.4044,400.0301,17.3382
2025-09-18 13:42:00,178.9358,39.1917,388.5369,399.3663,17.3382
2025-09-18 13:43:00,161.678,35.7728,388.2348,398.5773,17.2061
2025-09-18 13:44:00,163.0088,36.2918,388.3669,398.4658,17.206
2025-09-18 13:45:00,163.9397,36.1923,388.307,398.3064,17.1792
2025-09-18 13:46:00,155.852,34.4447,387.8507,397.8169,17.0989
2025-09-18 13:47:00,161.3688,35.219,388.1966,398.561,17.1514
2025-09-18 13:48:00,164.8819,35.3179,388.0472,398.8539,17.1523
2025-09-18 13:49:00,150.6175,32.5414,388.2821,398.7458,17.1787
2025-09-18 13:50:00,146.8926,31.5797,388.4497,398.4933,17.179
2025-09-18 13:51:00,133.2111,28.9916,387.9118,397.5904,17.0482
2025-09-18 13:52:00,133.6765,28.9918,387.8273,397.4728,17.021
2025-09-18 13:53:00,129.6739,28.2179,387.9269,397.5836,17.019
2025-09-18 13:54:00,129.6845,28.3173,387.9583,397.3606,17.0187
2025-09-18 13:55:00,131.9275,29.0026,388.0271,397.2743,17.0171
2025-09-18 13:56:00,144.0949,31.4803,388.1487,397.407,17.0171
2025-09-18 13:57:00,148.4851,31.9557,388.0321,398.1531,17.016
2025-09-18 13:58:00,134.5146,29.1461,388.0641,398.1187,17.0158
2025-09-18 13:59:00,130.6205,28.2279,388.081,398.1023,17.0128
2025-09-18 14:00:00,126.3947,27.6084,388.1642,397.3559,17.0098
2025-09-18 14:01:00,120.7205,26.447,388.2332,397.1484,17.0103
2025-09-18 14:02:00,110.5668,24.3566,388.3048,396.7444,17.0113
2025-09-18 14:03:00,108.3214,23.892,388.3158,396.7112,17.0113
2025-09-18 14:04:00,110.4026,24.2795,388.3042,396.7108,17.0032
2025-09-18 14:05:00,107.4049,23.6601,388.3927,396.7771,17.0032
2025-09-18 14:06:00,107.7994,23.6371,388.5101,396.7284,17.0044
2025-09-18 14:07:00,100.41,22.1548,388.2236,396.4197,16.9526
2025-09-18 14:08:00,109.6904,24.1237,387.9644,396.2711,16.9018
2025-09-18 14:09:00,113.2412,24.6989,388.1704,396.643,16.955
2025-09-18 14:10:00,105.9851,23.3273,388.0348,396.264,16.9285
2025-09-18 14:11:00,107.7539,23.493,387.6337,396.1394,16.874
2025-09-18 14:12:00,104.1481,22.7741,387.7002,396.394,16.9
2025-09-18 14:13:00,105.8614,23.3048,387.6082,396.1802,16.8714
2025-09-18 14:14:00,109.9096,24.0127,387.4863,396.4676,16.8453
2025-09-18 14:15:00,109.6131,23.8251,387.4814,396.5734,16.8705
2025-09-18 14:16:00,105.2451,22.8077,387.6449,396.7149,16.896
2025-09-18 14:17:00,99.5798,21.5131,387.4585,396.4398,16.8463
2025-09-18 14:18:00,93.4833,20.0084,387.571,396.5521,16.8486
2025-09-18 14:19:00,76.9701,16.812,387.8064,395.9801,16.8492
2025-09-18 14:20:00,75.1236,16.8342,387.9883,395.7749,16.8521
2025-09-18 14:21:00,92.6546,20.5616,387.8777,395.8413,16.8521
2025-09-18 14:22:00,102.4538,22.0989,387.6461,396.3729,16.8502
2025-09-18 14:23:00,93.9481,20.108,387.644,396.9238,16.8498
2025-09-18 14:24:00,86.052,18.2943,387.7019,396.8823,16.8483
2025-09-18 14:25:00,77.2261,16.5137,387.93,396.6569,16.8476
2025-09-18 14:26:00,70.1814,15.2862,387.9591,395.9451,16.8489
2025-09-18 14:27:00,80.0279,17.4767,387.8627,395.871,16.8515
2025-09-18 14:28:00,93.5107,19.8215,387.6165,396.2663,16.851
2025-09-18 14:29:00,78.9836,16.8563,387.7904,396.2185,16.8483
2025-09-18 14:30:00,71.4514,15.4848,387.4507,395.4033,16.7708
2025-09-18 14:31:00,75.6318,16.3143,387.2477,395.0121,16.696
2025-09-18 14:32:00,82.4782,17.6304,387.2064,395.1921,16.6966
2025-09-18 14:33:00,76.705,16.5134,387.2554,395.0863,16.6955
2025-09-18 14:34:00,68.3768,14.8212,387.3486,395.0026,16.6943
2025-09-18 14:35:00,65.7559,14.4232,387.3886,394.8988,16.6936
2025-09-18 14:36:00,68.7542,15.098,387.3911,394.9346,16.692
2025-09-18 14:37:00,76.3198,16.6908,387.3358,395.0452,16.692
2025-09-18 14:38:00,87.3044,18.9254,387.2354,395.3542,16.6899
2025-09-18 14:39:00,87.8022,19.0802,387.1359,395.4427,16.6899
2025-09-18 14:40:00,87.6898,19.2126,387.0167,395.3455,16.6883
2025-09-18 14:41:00,82.0152,18.04,386.9265,395.1889,16.688
2025-09-18 14:42:00,79.4938,17.4539,386.9604,395.1675,16.6902
2025-09-18 14:43:00,79.6047,17.4208,386.8837,395.0244,16.6923
2025-09-18 14:44:00,80.257,17.5424,386.8656,395.1833,16.693
2025-09-18 14:45:00,77.7226,16.8231,387.0964,395.2702,16.6967
2025-09-18 14:46:00,71.0752,15.529,387.1075,395.06,16.6967
2025-09-18 14:47:00,75.113,16.3587,387.1473,394.9672,16.6939
2025-09-18 14:48:00,79.1169,17.1772,387.2579,395.0225,16.6939
2025-09-18 14:49:00,75.8778,16.4918,387.3036,395.0573,16.6963
2025-09-18 14:50:00,77.2282,16.669,387.3431,395.1079,16.6974
2025-09-18 14:51:00,82.2035,17.6972,387.096,394.9934,16.6987
2025-09-18 14:52:00,82.865,17.8627,387.378,395.2862,16.7516
2025-09-18 14:53:00,86.6368,18.7475,387.2036,395.1229,16.7261
2025-09-18 14:54:00,88.0756,19.0464,387.6747,395.5941,16.7793
2025-09-18 14:55:00,89.6572,19.4998,387.8608,395.8908,16.831
2025-09-18 14:56:00,91.1621,19.7876,387.7665,396.1173,16.854
2025-09-18 14:57:00,90.8968,19.6438,387.6638,396.269,16.8534
2025-09-18 14:58:00,81.2972,17.6089,387.8287,396.2681,16.8553
2025-09-18 14:59:00,77.0725,16.6799,387.9001,396.1958,16.8562
2025-09-18 15:00:00,71.9523,15.5961,387.8816,396.0115,16.8569
2025-09-18 15:01:00,68.7355,14.8886,387.9774,396.019,16.8583
2025-09-18 15:02:00,62.7065,13.6275,387.9244,395.5014,16.8327
2025-09-18 15:03:00,55.6688,12.1336,387.7883,395.1658,16.8079
2025-09-18 15:04:00,53.6336,11.6912,387.8878,395.1105,16.8079
2025-09-18 15:05:00,58.9204,12.93,387.5402,394.7628,16.757
2025-09-18 15:06:00,63.2893,13.7927,387.4425,394.6651,16.7313
2025-09-18 15:07:00,63.0352,13.7928,387.2493,394.6599,16.7064
2025-09-18 15:08:00,66.1105,14.5671,387.3085,394.9073,16.7331
2025-09-18 15:09:00,72.0174,15.9387,387.3316,395.1185,16.7574
2025-09-18 15:10:00,74.2416,16.2486,386.9392,394.881,16.7024
2025-09-18 15:11:00,71.3104,15.4633,387.423,395.4533,16.7799
2025-09-18 15:12:00,62.1767,13.5393,387.2456,394.9223,16.7239
2025-09-18 15:13:00,56.0486,12.3225,387.1359,394.4365,16.6981
2025-09-18 15:14:00,54.487,11.946,387.1917,394.3372,16.7001
2025-09-18 15:15:00,51.29,11.2159,387.2715,394.2841,16.7005
2025-09-18 15:16:00,48.9894,10.8177,387.243,394.1672,16.7013
2025-09-18 15:17:00,48.8015,10.8399,387.3362,394.3268,16.7022
2025-09-18 15:18:00,52.5623,11.7801,387.2831,394.3733,16.7026
2025-09-18 15:19:00,57.4406,12.842,387.2724,394.4511,16.7047
2025-09-18 15:20:00,65.3714,14.5675,387.0512,394.5396,16.7047
2025-09-18 15:21:00,74.5646,16.2049,386.9158,394.891,16.7062
2025-09-18 15:22:00,70.1954,15.2757,386.9711,395.0569,16.7062
2025-09-18 15:23:00,65.7394,14.2253,386.9744,395.0273,16.7029
2025-09-18 15:24:00,60.497,13.1857,387.0314,394.83,16.7012
2025-09-18 15:25:00,55.8718,12.4,387.0144,394.5583,16.7021
2025-09-18 15:26:00,53.1937,11.6365,387.2296,394.5633,16.703
2025-09-18 15:27:00,52.6849,11.6254,386.9321,394.2989,16.7032
2025-09-18 15:28:00,56.5344,12.3334,386.8601,394.4703,16.7042
2025-09-18 15:29:00,61.2797,13.2183,386.7384,394.6694,16.7042
2025-09-18 15:30:00,60.5054,13.0634,386.7814,394.6792,16.7059
2025-09-18 15:31:00,56.634,12.2228,387.0489,394.7144,16.7063
2025-09-18 15:32:00,55.4066,12.0127,387.1972,394.5973,16.7071
2025-09-18 15:33:00,53.1281,11.526,387.3433,394.6106,16.7076
2025-09-18 15:34:00,54.9759,11.9354,387.2448,394.5676,16.7078
2025-09-18 15:35:00,58.5166,12.6546,386.9595,394.4814,16.7082
2025-09-18 15:36:00,55.0759,11.7696,386.9046,394.526,16.7083
2025-09-18 15:37:00,49.786,10.7182,386.9731,394.6274,16.7086
2025-09-18 15:38:00,52.2637,11.2381,386.9399,394.7048,16.7086
2025-09-18 15:39:00,52.164,11.3376,386.7082,394.6057,16.7086
2025-09-18 15:40:00,57.8604,12.6428,386.3322,394.7386,16.7086
2025-09-18 15:41:00,65.4814,14.2356,385.9482,394.9519,16.7092
2025-09-18 15:42:00,66.2445,14.4346,385.9183,395.0215,16.7098
2025-09-18 15:43:00,62.9488,13.7711,385.8971,394.9451,16.71
2025-09-18 15:44:00,61.1578,13.0966,386.2528,395.1793,16.7104
2025-09-18 15:45:00,54.2334,11.6475,386.4741,395.1461,16.7104
2025-09-18 15:46:00,47.9957,10.3314,386.7622,395.0141,16.7105
2025-09-18 15:47:00,41.9119,9.2142,386.8728,394.7486,16.7105
2025-09-18 15:48:00,40.528,9.0922,387.0497,394.5381,16.7104
2025-09-18 15:49:00,47.8944,10.7292,387.0608,394.6818,16.7104
2025-09-18 15:50:00,62.3515,13.7379,386.5623,395.0904,16.7103
2025-09-18 15:51:00,70.8025,15.5299,386.0306,395.2777,16.7101
2025-09-18 15:52:00,72.3068,15.7179,385.954,395.4113,16.7103
2025-09-18 15:53:00,68.7785,14.8109,385.8918,395.5371,16.7111
2025-09-18 15:54:00,63.1152,13.561,386.0356,395.4265,16.7111
2025-09-18 15:55:00,59.4328,12.7206,386.0254,395.317,16.7113
2025-09-18 15:56:00,55.9706,11.9906,386.1582,395.14,16.7113
2025-09-18 15:57:00,51.3594,11.0174,386.4673,395.0401,16.7112
2025-09-18 15:58:00,49.7008,10.6415,386.5998,394.8961,16.7112
2025-09-18 15:59:00,47.3987,10.1877,386.6992,394.8185,16.7111
2025-09-18 16:00:00,46.4683,10.0878,386.666,394.6301,16.7111
2025-09-18 16:01:00,48.4038,10.4418,386.4997,394.6628,16.711
2025-09-18 16:02:00,49.8633,10.8177,386.2875,394.6386,16.7106
2025-09-18 16:03:00,49.4872,10.7182,386.2211,394.6054,16.7106
2025-09-18 16:04:00,46.6118,9.944,386.5898,394.7861,16.7113
2025-09-18 16:05:00,44.477,9.5458,386.7343,394.5767,16.7114
2025-09-18 16:06:00,38.7587,8.3402,387.0558,394.5774,16.7115
2025-09-18 16:07:00,38.4712,8.3513,387.0008,394.4672,16.7116
2025-09-18 16:08:00,38.7042,8.3736,386.8787,394.3784,16.7116
2025-09-18 16:09:00,37.7099,8.3075,386.8446,394.3003,16.7115
2025-09-18 16:10:00,39.2361,8.7056,386.8666,394.3001,16.7114
2025-09-18 16:11:00,41.7232,9.2472,386.5781,394.2104,16.7112
2025-09-18 16:12:00,45.296,9.9662,386.4343,394.487,16.7112
2025-09-18 16:13:00,51.9107,11.4706,386.0454,394.5515,16.7108
2025-09-18 16:14:00,57.2755,12.4882,385.8127,394.7723,16.7108
2025-09-18 16:15:00,59.8753,13.0414,385.6597,394.8849,16.7111
2025-09-18 16:16:00,62.3424,13.3401,385.0863,395.108,16.7115
2025-09-18 16:17:00,59.3007,12.4442,384.9983,395.208,16.7116
2025-09-18 16:18:00,52.5756,11.0173,385.4194,395.0982,16.7117
2025-09-18 16:19:00,44.39,9.4466,385.8729,394.8328,16.7117
2025-09-18 16:20:00,41.1504,8.9602,385.9381,394.5775,16.7116
2025-09-18 16:21:00,38.0973,8.3186,385.9602,394.4115,16.7116
2025-09-18 16:22:00,36.094,7.909,386.0255,394.2996,16.7113
2025-09-18 16:23:00,36.0716,7.8426,385.9921,394.2329,16.7113
2025-09-18 16:24:00,34.4123,7.3116,386.1713,394.3679,16.7117
2025-09-18 16:25:00,32.4322,6.9355,386.3505,394.359,16.7121
2025-09-18 16:26:00,29.5895,6.3382,386.5731,394.3161,16.7123
2025-09-18 16:27:00,26.2712,5.6746,386.8451,394.2784,16.7135
2025-09-18 16:28:00,25.9504,5.6635,386.8672,394.1014,16.7135
2025-09-18 16:29:00,27.1124,5.7853,386.8483,394.3372,16.7141
2025-09-18 16:30:00,26.5151,5.7964,386.8152,394.2819,16.7141
2025-09-18 16:31:00,24.1703,5.3318,386.826,394.1048,16.7141
2025-09-18 16:32:00,21.5266,4.7345,387.0693,394.0384,16.7141
2025-09-18 16:33:00,21.5151,4.6128,386.9856,393.8438,16.6889
2025-09-18 16:34:00,23.1408,4.856,386.7006,393.791,16.6893
2025-09-18 16:35:00,21.1829,4.3472,385.8779,392.9684,16.5101
2025-09-18 16:36:00,18.6497,3.9047,386.3401,393.0434,16.5358
2025-09-18 16:37:00,17.9307,3.8052,386.0752,392.5794,16.4335
2025-09-18 16:38:00,18.0743,3.8494,386.5125,392.9392,16.5108
2025-09-18 16:39:00,18.0078,3.794,385.9952,392.4772,16.4089
2025-09-18 16:40:00,18.5168,3.8936,386.3483,393.14,16.5112
2025-09-18 16:41:00,18.5721,3.9932,385.9015,392.7596,16.4602
2025-09-18 16:42:00,18.0746,3.8273,385.8076,392.7321,16.4091
2025-09-18 16:43:00,19.159,4.2477,385.9433,392.8569,16.4598
2025-09-18 16:44:00,21.5151,4.6017,386.2903,393.4141,16.5107
2025-09-18 16:45:00,21.8462,4.7453,386.0842,393.2299,16.4592
2025-09-18 16:46:00,22.5321,4.9002,385.8961,393.2409,16.4592
2025-09-18 16:47:00,23.937,5.2321,385.3867,393.0745,16.433
2025-09-18 16:48:00,23.6827,5.1215,385.5454,393.2332,16.4839
2025-09-18 16:49:00,20.8066,4.5131,385.8119,393.1457,16.4841
2025-09-18 16:50:00,17.7315,4.0042,385.7197,392.8433,16.4332
2025-09-18 16:51:00,19.6564,4.3693,385.3796,392.6581,16.4077
2025-09-18 16:52:00,22.6322,4.8671,385.3282,392.9054,16.4586
2025-09-18 16:53:00,22.8755,4.8561,385.2508,392.8612,16.4586
2025-09-18 16:54:00,20.0109,4.1814,385.5167,392.8839,16.4326
2025-09-18 16:55:00,17.0684,3.5619,385.9846,392.8319,16.4071
2025-09-18 16:56:00,17.2229,3.6171,386.0704,392.8401,16.4066
2025-09-18 16:57:00,17.5658,3.6835,385.7602,392.7953,16.4065
2025-09-18 16:58:00,17.0791,3.5618,385.5699,392.7599,16.4061
2025-09-18 16:59:00,14.7341,3.0088,385.6671,392.5033,16.4057
2025-09-18 17:00:00,11.3603,2.3229,386.2539,392.5258,16.4058
2025-09-18 17:01:00,11.139,2.4225,386.6322,392.7603,16.4061
2025-09-18 17:02:00,12.942,2.8981,386.5547,392.9262,16.4061
2025-09-18 17:03:00,14.1591,3.2079,386.1784,392.7048,16.4061
2025-09-18 17:04:00,14.0153,3.0641,385.9572,392.8486,16.4061
2025-09-18 17:05:00,13.8164,3.031,385.7343,392.7366,16.4059
2025-09-18 17:06:00,14.6462,3.197,385.5565,392.7137,16.4058
2025-09-18 17:07:00,15.3317,3.2854,385.3453,392.6461,16.4055
2025-09-18 17:08:00,15.0326,3.1083,385.3444,392.8994,16.4053
2025-09-18 17:09:00,14.4796,3.0751,385.023,392.7329,16.4052
2025-09-18 17:10:00,14.8445,3.0972,384.7659,392.6306,16.4047
2025-09-18 17:11:00,14.4131,2.9645,384.5225,392.5089,16.4047
2025-09-18 17:12:00,11.9685,2.3561,385.0671,392.7437,16.4051
2025-09-18 17:13:00,9.6345,1.9579,385.3995,392.6668,16.4052
2025-09-18 17:14:00,8.2187,1.6482,385.6652,392.5786,16.4053
2025-09-18 17:15:00,7.9754,1.615,385.8754,392.6672,16.4053
2025-09-18 17:16:00,7.5331,1.5486,386.0296,392.5228,16.4052
2025-09-18 17:17:00,6.6815,1.3053,386.2163,392.5327,16.405
2025-09-18 17:18:00,5.7965,1.1062,386.3487,392.632,16.405
2025-09-18 17:19:00,5.4534,1.0509,386.281,392.6194,16.4047
2025-09-18 17:20:00,5.2211,1.0066,386.2589,392.4535,16.4047
2025-09-18 17:21:00,4.6901,0.8849,386.3559,392.2849,16.4042
2025-09-18 17:22:00,4.2366,0.6858,386.7204,392.572,16.4041
2025-09-18 17:23:00,4.2919,0.7301,386.5343,393.0495,16.4044
2025-09-18 17:24:00,4.491,0.9623,386.4146,392.974,16.4048
2025-09-18 17:25:00,4.2034,0.9402,386.6802,392.7751,16.4048
2025-09-18 17:26:00,3.6503,0.8075,386.7802,392.5875,16.4049
2025-09-18 17:27:00,3.3516,0.6305,386.924,392.6096,16.4049
2025-09-18 17:28:00,3.1969,0.6637,386.9783,392.5092,16.4048
2025-09-18 17:29:00,2.8982,0.4646,387.2659,392.6198,16.4048
2025-09-18 17:30:00,3.8051,0.6637,386.6008,392.762,16.4044
2025-09-18 17:31:00,4.0042,0.7743,386.0475,392.7506,16.4044
2025-09-18 17:32:00,3.96,0.73,385.6678,392.5369,16.3534
2025-09-18 17:33:00,4.0706,0.8407,385.6178,392.7413,16.3785
2025-09-18 17:34:00,3.6392,0.7964,385.5012,392.5583,16.3533
2025-09-18 17:35:00,3.3405,0.6969,385.2365,392.0281,16.3032
2025-09-18 17:36:00,2.7211,0.365,385.6259,392.4838,16.3538
2025-09-18 17:37:00,2.1238,0.2765,385.7151,392.5401,16.3299
2025-09-18 17:38:00,1.6924,0.3761,385.7681,392.1063,16.2792
2025-09-18 17:39:00,1.2057,0.2655,386.0951,391.8694,16.2543
2025-09-18 17:40:00,1.0841,0.1881,386.2509,391.7487,16.2545
2025-09-18 17:41:00,1.2389,0.2102,385.6205,391.771,16.2545
2025-09-18 17:42:00,1.4048,0.2212,385.3165,391.6106,16.2293
2025-09-18 17:43:00,1.6703,0.188,384.7035,391.4843,16.2043
2025-09-18 17:44:00,1.7809,0.2765,384.4149,391.7154,16.2302
2025-09-18 17:45:00,1.5043,0.2655,385.0288,391.7652,16.2554
2025-09-18 17:46:00,1.1393,0.1991,385.9422,391.661,16.2566
2025-09-18 17:47:00,0.907,0.1327,386.2753,391.5627,16.2568
2025-09-18 17:48:00,0.6416,0.0111,385.9603,391.0265,16.1572
2025-09-18 17:49:00,0.4314,-0.0664,386.2685,391.5117,16.1327
2025-09-18 17:50:00,0.3761,0.1217,383.3413,388.0536,15.5374
2025-09-18 17:51:00,0.2765,0.0553,383.3983,387.9779,15.5377
2025-09-18 17:52:00,0.2655,0.0221,384.1191,388.7209,15.7101
2025-09-18 17:53:00,0.2323,-0.0885,385.2456,389.8363,15.9079
2025-09-18 17:54:00,0.2544,-0.0553,385.5069,390.197,15.9576
2025-09-18 17:55:00,0.2212,-0.0442,385.4267,390.1169,15.9572
2025-09-18 17:56:00,0.2102,-0.0553,385.3377,390.1274,15.9571
2025-09-18 17:57:00,0.0553,-0.1438,385.3495,390.1504,15.9572
2025-09-18 17:58:00,0.0111,-0.1659,385.2839,390.4719,15.9574
2025-09-18 17:59:00,0.0332,-0.0,385.5157,390.4051,15.9573
2025-09-18 18:00:00,-0.0111,-0.0221,385.6365,390.6365,15.9571
2025-09-18 18:01:00,-0.0553,-0.0553,385.8135,390.6365,15.9571
2025-09-18 18:02:00,-0.1327,-0.0664,386.0482,390.6058,15.9576
2025-09-18 18:03:00,-0.0442,-0.0221,385.8601,390.7275,15.9576
2025-09-18 18:04:00,0.0553,0.0996,385.4618,390.5392,15.9575
2025-09-18 18:05:00,-0.1217,-0.0885,385.5614,390.5944,15.9575
2025-09-18 18:06:00,-0.1438,-0.0885,385.3052,390.6148,15.9572
2025-09-18 18:07:00,-0.1106,-0.0442,385.7239,390.8012,15.9569
2025-09-18 18:08:00,-0.0553,0.0442,385.9786,390.8789,15.9569
2025-09-18 18:09:00,-0.0996,-0.0332,385.8918,391.0244,15.9572
2025-09-18 18:10:00,-0.0664,-0.0111,385.7148,391.2125,15.9572
2025-09-18 18:11:00,0.0332,0.188,385.4143,391.0226,15.9569
2025-09-18 18:12:00,-0.0332,0.1327,385.0935,390.923,15.9569
2025-09-18 18:13:00,0.0,0.1881,385.0468,390.9208,15.9565
2025-09-18 18:14:00,-0.0774,0.1106,385.0235,390.9086,15.9563
2025-09-18 18:15:00,-0.0996,0.1217,384.6896,390.5967,15.9559
2025-09-18 18:16:00,-0.2876,-0.0664,384.8092,390.5946,15.9555
2025-09-18 18:17:00,-0.2544,-0.0111,385.1624,390.5273,15.9553
2025-09-18 18:18:00,-0.3097,-0.0774,385.3239,390.6777,15.9545
2025-09-18 18:19:00,-0.1549,0.0553,385.2464,390.8658,15.9545
2025-09-18 18:20:00,-0.2876,-0.0774,385.5019,391.088,15.9547
2025-09-18 18:21:00,-0.1327,0.0996,384.2467,390.1315,15.8305
2025-09-18 18:22:00,-0.2655,-0.0,384.749,390.6228,15.9546
2025-09-18 18:23:00,-0.2544,0.0221,383.7088,390.6002,15.9545
2025-09-18 18:24:00,-0.3761,-0.0553,383.3758,390.4111,15.9543
