Time(UTC),uu,uv,uw,uTs,uTc1,uH2O,vv,vw,vTs,vTc1,vH2O,ww,wTs,wTc1,wH2O,TsTs,Tc1Tc1,H2OH2O,u,v,w,Ts,Tc1,H2O,Uyp,WDy,WDyWDy,wgwg,wguy,wgTc2,uywg,uyTc2,Tc2Tc2,wg,Uy,Tc2,wdir_Y
2025-09-29 16:35:00,0.351,0.01,-0.014,-0.021,-0.012,0.0,0.434,0.037,-0.034,-0.027,4.4e-05,0.107,-0.027,-0.02,1.8e-05,0.041616,0.031684,0.0,0.069,-2.205,-0.009,21.88,16.26,0.02224,0,0,0,,,,0,,,,0,,
2025-09-29 16:40:00,0.191,0.027,0.016,-0.012,-0.002,-2e-06,0.246,0.032,-0.061,-0.053,3.7e-05,0.068,-0.03,-0.024,1.2e-05,0.0729,0.061504,0.0,0.198,-1.676,0.001,21.77,16.06,0.02238,0,0,0,,,,0,,,,0,,
2025-09-29 16:45:00,0.296,0.008,0.029,-0.047,-0.045,2.3e-05,0.442,0.029,-0.034,-0.027,2.7e-05,0.093,-0.029,-0.025,1.4e-05,0.058081,0.0484,0.0,-0.051,-2.198,-0.047,21.78,15.99,0.02245,0,0,0,,,,0,,,,0,,
2025-09-29 16:50:00,0.281,-0.041,-0.018,-0.011,-0.006,-1e-06,0.567,0.018,-0.004,-0.006,1e-05,0.075,-0.018,-0.012,6e-06,0.042025,0.032761,0.0,0.048,-1.953,-0.031,21.73,15.9,0.02245,0,0,0,,,,0,,,,0,,
2025-09-29 16:55:00,0.078,0.008,0.003,-0.011,-0.009,2e-06,0.175,0.02,-0.027,-0.022,1e-05,0.033,-0.013,-0.01,5e-06,0.047961,0.036864,0.0,0.047,-1.366,-0.016,21.58,15.69,0.02258,0,0,0,,,,0,,,,0,,
2025-09-29 17:00:00,0.188,0.013,0.012,-0.001,0.0,-2e-06,0.253,0.025,-0.033,-0.027,1.2e-05,0.074,-0.031,-0.025,1.1e-05,0.073441,0.056644,0.0,0.022,-1.777,-0.037,21.58,15.64,0.02261,0,0,0,,,,0,,,,0,,
2025-09-29 17:05:00,0.213,0.015,0.009,0.0,0.001,-6e-06,0.248,0.015,-0.023,-0.019,8e-06,0.05,-0.02,-0.015,5e-06,0.061009,0.0441,0.0,0.07,-1.63,-0.004,21.48,15.51,0.02267,0,0,0,,,,0,,,,0,,
2025-09-29 17:10:00,0.233,-0.045,0.007,0.021,0.024,-1.3e-05,0.27,0.03,-0.084,-0.081,3.1e-05,0.069,-0.027,-0.02,8e-06,0.101761,0.080089,0.0,0.175,-1.895,-0.028,21.31,15.31,0.02273,0,0,0,,,,0,,,,0,,
2025-09-29 17:15:00,0.242,-0.042,-0.004,0.008,0.014,-5e-06,0.315,0.023,-0.062,-0.058,1.9e-05,0.045,-0.02,-0.015,4e-06,0.082944,0.060516,0.0,0.142,-1.71,-0.036,21.28,15.27,0.02273,0,0,0,,,,0,,,,0,,
2025-09-29 17:20:00,0.069,0.0,0.002,0.001,0.004,-4e-06,0.098,0.006,-0.033,-0.031,7e-06,0.017,-0.009,-0.005,2e-06,0.065536,0.039204,0.0,0.056,-1.279,0.035,21.01,14.96,0.02281,0,0,0,,,,0,,,,0,,
2025-09-29 17:25:00,0.112,-0.002,0.0,0.01,0.008,-8e-06,0.166,0.015,-0.05,-0.044,1.5e-05,0.023,-0.014,-0.008,3e-06,0.097344,0.055696,0.0,-0.039,-1.003,0.008,20.92,14.84,0.02281,0,0,0,,,,0,,,,0,,
2025-09-29 17:30:00,0.114,-0.023,0.007,-0.01,-0.003,-5e-06,0.092,0.008,-0.018,-0.012,5e-06,0.032,-0.023,-0.017,4e-06,0.103041,0.052441,0.0,0.115,-1.099,-0.001,20.83,14.75,0.02279,0,0,0,,,,0,,,,0,,
2025-09-29 17:35:00,0.061,0.01,0.004,-0.016,-0.014,1e-06,0.079,0.012,-0.005,-0.002,-1e-06,0.02,-0.007,-0.004,0.0,0.0841,0.046225,0.0,0.11,-1.07,-0.002,20.78,14.68,0.02276,0,0,0,,,,0,,,,0,,
2025-09-29 17:40:00,0.063,-0.018,0.0,0.005,0.008,-3e-06,0.076,0.007,-0.014,-0.015,6e-06,0.017,-0.01,-0.005,1e-06,0.108241,0.057121,0.0,-0.015,-0.976,0.0,20.5,14.41,0.02278,0,0,0,,,,0,,,,0,,
2025-09-29 17:45:00,0.049,-0.012,0.006,0.014,0.016,-4e-06,0.094,-0.001,-0.038,-0.04,1.3e-05,0.015,-0.005,-0.002,-1e-06,0.119716,0.081225,0.0,0.039,-1.06,0.006,20.43,14.3,0.02277,0,0,0,,,,0,,,,0,,
2025-09-29 17:50:00,0.117,-0.032,-0.001,0.009,0.02,-4e-06,0.215,0.023,-0.036,-0.034,5e-06,0.036,-0.025,-0.017,3e-06,0.114244,0.068121,0.0,0.211,-1.442,-0.022,20.6,14.55,0.02275,0,0,0,,,,0,,,,0,,
2025-09-29 17:55:00,0.133,0.029,0.001,-0.02,-0.005,-5e-06,0.088,0.005,-0.027,-0.02,0.0,0.015,-0.009,-0.005,1e-06,0.087616,0.0484,0.0,0.311,-1.13,0.014,20.14,14.11,0.02285,0,0,0,,,,0,,,,0,,
2025-09-29 18:00:00,0.069,0.0,0.0,-0.001,0.0,-1e-06,0.052,0.006,-0.04,-0.034,1e-06,0.016,-0.015,-0.011,0.0,0.131769,0.088804,0.0,0.306,-1.117,0.002,20.14,14.08,0.02282,0,0,0,,,,0,,,,0,,
2025-09-29 18:05:00,0.218,0.054,-0.013,0.07,0.073,-7e-06,0.126,0.007,-0.05,-0.04,1e-06,0.031,-0.031,-0.023,1e-06,0.253009,0.1849,0.0,0.698,-1.109,0.03,20.0,13.99,0.02279,0,0,0,,,,0,,,,0,,
2025-09-29 18:10:00,0.242,0.037,0.007,0.195,,7e-06,0.068,0.016,-0.059,,2e-06,0.018,-0.03,,0.0,0.495616,,0.0,0.637,-0.864,0.036,19.69,,0.0228,0,0,0,,,,0,,,,0,,
2025-09-29 18:15:00,0.085,-0.058,-0.002,0.055,,-1e-05,0.174,0.014,-0.092,,1.5e-05,0.025,-0.016,,0.0,0.228484,,0.0,0.029,-0.828,0.001,19.53,,0.02285,0,0,0,,,,0,,,,0,,
2025-09-29 18:20:00,0.058,-0.003,0.001,-0.033,-0.206,1e-06,0.03,0.005,-0.011,0.064,2e-06,0.014,-0.006,-0.044,0.0,0.077841,10.995856,0.0,-0.072,-0.269,-0.008,19.73,15.29,0.02285,0,0,0,,,,0,,,,0,,
2025-09-29 18:25:00,0.05,-0.009,0.001,0.005,,2e-06,0.06,0.0,-0.075,,-2e-06,0.009,-0.002,,0.0,0.192721,,0.0,0.31,-0.611,0.003,19.4,,0.02274,0,0,0,,,,0,,,,0,,
2025-09-29 18:30:00,0.024,0.003,0.001,-0.019,,-2e-06,0.048,0.0,-0.022,,7e-06,0.004,0.0,,0.0,0.1681,,0.0,-0.028,-0.325,-0.008,19.17,,0.02277,0,0,0,,,,0,,,,0,,
2025-09-29 18:35:00,0.185,0.022,0.001,0.089,,5e-06,0.25,0.021,-0.136,,1.3e-05,0.035,-0.031,,1e-06,0.380689,,0.0,0.733,-1.052,-0.013,19.56,,0.02263,0,0,0,,,,0,,,,0,,
2025-09-29 18:40:00,0.105,-0.029,-0.006,0.06,,-7e-06,0.071,0.005,-0.066,,2e-06,0.009,-0.005,,0.0,0.3025,,0.0,0.405,-0.526,-0.003,19.12,,0.02269,0,0,0,,,,0,,,,0,,
2025-09-29 18:45:00,0.026,-0.019,0.001,0.027,,3e-06,0.061,-0.003,-0.04,,-6e-06,0.007,0.0,,-1e-06,0.185761,,0.0,0.26,-0.124,-0.007,18.67,,0.02259,0,0,0,,,,0,,,,0,,
2025-09-29 18:50:00,0.019,-0.006,-0.001,0.021,,-1.2e-05,0.019,0.0,0.019,,5e-06,0.002,0.001,,2e-06,0.223729,,0.0,0.064,0.256,0.045,17.92,,0.02257,0,0,0,,,,0,,,,0,,
2025-09-29 18:55:00,0.026,0.015,0.0,0.051,,9e-06,0.024,-0.001,0.048,,8e-06,0.002,-0.001,,0.0,0.156025,,0.0,0.018,0.242,-0.002,17.21,,0.02244,0,0,0,,,,0,,,,0,,
2025-09-29 19:00:00,0.014,-0.007,-0.002,0.002,,8e-06,0.012,0.001,0.009,,-1e-06,0.001,-0.001,,-1e-06,0.026244,,0.0,0.153,0.451,0.014,17.45,,0.02218,0,0,0,,,,0,,,,0,,
2025-09-29 19:05:00,0.04,0.027,-0.001,0.026,0.026,-7e-06,0.064,-0.003,0.064,0.057,2.2e-05,0.002,-0.004,-0.003,-4e-06,0.085264,0.062001,0.0,0.191,0.197,0.004,17.06,10.93,0.02175,0,0,0,,,,0,,,,0,,
2025-09-29 19:10:00,0.023,-0.01,0.001,0.011,0.013,6e-06,0.016,0.0,0.008,0.003,-5e-06,0.001,-0.001,-0.001,-1e-06,0.042849,0.030625,0.0,0.313,-0.109,0.013,16.75,10.59,0.0214,0,0,0,,,,0,,,,0,,
2025-09-29 19:15:00,0.017,0.0,-0.002,0.016,0.013,7e-06,0.014,0.0,-0.006,-0.006,-1e-06,0.002,-0.002,-0.001,-1e-06,0.042436,0.027556,0.0,-0.077,0.139,0.019,16.5,10.24,0.02111,0,0,0,,,,0,,,,0,,
2025-09-29 19:20:00,0.034,-0.014,0.001,0.005,0.009,-4.5e-05,0.011,0.0,-0.006,-0.008,2.6e-05,0.001,0.0,0.0,-1e-06,0.032041,0.018496,0.0,-0.026,-0.286,0.012,16.89,10.61,0.02063,0,0,0,,,,0,,,,0,,
2025-09-29 19:25:00,0.013,0.008,0.002,-0.002,0.0,2e-06,0.015,0.0,0.017,0.017,-1e-05,0.001,-0.001,-0.001,1e-06,0.057121,0.046225,0.0,0.351,-0.073,-0.003,17.07,10.83,0.02015,0,0,0,,,,0,,,,0,,
2025-09-29 19:30:00,0.006,0.0,0.0,-0.015,-0.01,1e-06,0.007,-0.001,0.008,0.006,-3e-06,0.0,-0.002,-0.001,0.0,0.104976,0.054756,0.0,0.164,-0.161,0.011,16.92,10.75,0.01997,0,0,0,,,,0,,,,0,,
2025-09-29 19:35:00,0.015,-0.001,-0.001,-0.005,-0.004,1.2e-05,0.005,0.001,0.001,0.001,-3e-06,0.002,0.0,0.0,-2e-06,0.011449,0.006241,0.0,-0.014,-0.339,0.019,16.68,10.54,0.01995,0,0,0,,,,0,,,,0,,
2025-09-29 19:40:00,0.015,-0.002,0.0,-0.002,-0.001,-1.3e-05,0.006,0.0,-0.001,-0.001,0.0,0.001,-0.001,-0.001,-1e-06,0.006724,0.003136,0.0,0.076,-0.257,0.005,16.7,10.55,0.01944,0,0,0,,,,0,,,,0,,
2025-09-29 19:45:00,0.009,0.004,0.0,0.006,0.005,2e-06,0.008,-0.001,0.003,0.002,1e-06,0.001,0.001,0.0,0.0,0.0256,0.017161,0.0,0.151,-0.163,0.004,16.3,10.27,0.01902,0,0,0,,,,0,,,,0,,
2025-09-29 19:50:00,0.039,0.013,-0.002,0.021,0.021,2.4e-05,0.019,0.001,0.007,0.002,5e-06,0.002,-0.002,-0.001,-1e-06,0.031329,0.021609,0.0,0.019,-0.018,0.019,16.1,10.0,0.01852,0,0,0,,,,0,,,,0,,
2025-09-29 19:55:00,0.008,0.003,-0.001,0.0,0.004,6e-06,0.013,0.001,0.003,0.005,-1.3e-05,0.001,0.002,0.002,-2e-06,0.013924,0.021025,0.0,0.027,0.191,-0.001,16.18,9.96,0.01794,0,0,0,,,,0,,,,0,,
2025-09-29 20:00:00,0.003,0.0,0.001,0.001,-0.003,2e-06,0.006,0.001,0.01,0.009,-1.6e-05,0.001,0.002,0.002,-5e-06,0.039204,0.030625,0.0,-0.133,0.306,0.018,16.69,10.32,0.01686,0,0,0,,,,0,,,,0,,
2025-09-29 20:05:00,0.016,0.009,0.0,0.0,0.0,-1e-05,0.034,-0.001,0.043,0.025,2.6e-05,0.001,-0.003,-0.001,-3e-06,0.073441,0.030625,0.0,-0.047,0.232,0.023,16.57,10.35,0.01559,0,0,0,,,,0,,,,0,,
2025-09-29 20:10:00,0.001,0.001,0.0,0.001,0.0,2e-06,0.01,0.0,0.002,-0.002,6e-06,0.001,-0.001,-0.001,0.0,0.014884,0.009216,0.0,-0.062,-0.048,0.012,16.19,10.02,0.01515,0,0,0,,,,0,,,,0,,
2025-09-29 20:15:00,0.014,-0.009,-0.001,0.014,0.009,1.4e-05,0.01,0.001,-0.013,-0.009,-1.5e-05,0.001,-0.001,0.0,-2e-06,0.060025,0.025281,0.0,-0.139,0.012,0.018,16.24,10.0,0.01462,0,0,0,,,,0,,,,0,,
2025-09-29 20:20:00,0.009,0.003,0.001,-0.001,-0.004,-9e-06,0.007,0.001,-0.002,-0.003,-1e-05,0.001,-0.001,0.0,-2e-06,0.04,0.029584,0.0,-0.173,0.297,0.02,16.66,10.28,0.01371,0,0,0,,,,0,,,,0,,
2025-09-29 20:25:00,0.033,0.015,0.001,-0.012,-0.001,-1e-06,0.014,0.001,-0.015,-0.006,-2e-06,0.001,-0.003,-0.002,1e-06,0.051529,0.016129,0.0,-0.068,0.2,0.008,16.88,10.49,0.01252,0,0,0,,,,0,,,,0,,
2025-09-29 20:30:00,0.009,0.005,0.0,0.031,0.022,3e-06,0.014,0.0,0.049,0.028,1.8e-05,0.001,-0.003,-0.001,-2e-06,0.289444,0.117649,0.0,0.028,0.083,0.011,16.8,10.47,0.01163,0,0,0,,,,0,,,,0,,
2025-09-29 20:35:00,0.009,-0.001,-0.001,0.006,0.004,6e-06,0.004,0.0,-0.001,-0.001,-7e-06,0.001,-0.002,-0.001,-2e-06,0.0289,0.015876,0.0,-0.047,0.277,0.024,16.25,10.07,0.01136,0,0,0,,,,0,,,,0,,
2025-09-29 20:40:00,0.005,0.001,0.0,0.007,0.0,-5e-06,0.006,0.0,0.009,0.005,-1.7e-05,0.0,0.0,0.0,-2e-06,0.036481,0.013924,0.0,-0.175,0.472,0.033,16.5,10.23,0.01067,0,0,0,,,,0,,,,0,,
2025-09-29 20:45:00,0.016,-0.01,0.0,0.002,-0.002,-1.9e-05,0.01,0.001,-0.002,0.002,1.8e-05,0.0,0.0,0.0,1e-06,0.007569,0.005041,0.0,-0.107,0.291,0.036,16.38,10.18,0.00934,0,0,0,,,,0,,,,0,,
2025-09-29 20:50:00,0.004,0.003,0.0,-0.001,0.004,5e-06,0.006,0.0,-0.001,0.003,-6e-06,0.0,0.0,0.0,-1e-06,0.015129,0.019321,0.0,0.078,0.101,0.023,16.26,10.07,0.00865,0,0,0,,,,0,,,,0,,
2025-09-29 20:55:00,0.014,-0.012,0.001,-0.036,-0.032,-7e-06,0.024,0.0,0.05,0.047,-5e-06,0.0,-0.001,-0.001,0.0,0.136161,0.118336,0.0,0.256,-0.014,0.019,15.83,9.7,0.008,0,0,0,,,,0,,,,0,,
2025-09-29 21:00:00,0.007,0.001,0.0,0.004,0.004,1e-05,0.01,-0.001,0.001,0.001,3e-06,0.0,0.0,0.0,-1e-06,0.019881,0.017689,0.0,0.307,-0.108,-0.003,15.65,9.52,0.00823,0,0,0,,,,0,,,,0,,
2025-09-29 21:05:00,0.023,0.008,-0.003,0.022,0.025,-6e-06,0.019,0.0,0.015,0.017,-7e-06,0.001,-0.004,-0.003,0.0,0.0529,0.049284,0.0,0.161,0.039,-0.001,15.61,9.41,0.00821,0,0,0,,,,0,,,,0,,
2025-09-29 21:10:00,0.025,0.0,-0.002,-0.024,-0.012,1.4e-05,0.005,0.0,0.009,0.005,6e-06,0.002,0.004,0.003,-2e-06,0.074529,0.028561,0.0,0.03,-0.085,0.008,15.82,9.55,0.007537,0,0,0,,,,0,,,,0,,
2025-09-29 21:15:00,0.003,-0.001,0.0,0.0,0.0,1e-06,0.006,0.0,0.006,0.007,-1e-06,0.0,0.0,0.0,0.0,0.030276,0.031684,0.0,-0.205,0.113,0.016,15.77,9.52,0.007168,0,0,0,,,,0,,,,0,,
2025-09-29 21:20:00,0.002,0.001,0.0,-0.003,-0.006,4e-06,0.004,0.0,0.003,0.0,3e-06,0.0,-0.001,0.001,-6e-06,0.032761,0.027889,0.0,-0.097,0.205,0.033,16.11,9.78,0.006077,0,0,0,,,,0,,,,0,,
2025-09-29 21:25:00,0.002,-0.001,0.0,0.0,0.001,-2e-06,0.014,-0.001,0.011,0.004,1.2e-05,0.001,0.0,0.0,-1e-06,0.023716,0.019881,0.0,-0.005,-0.12,0.013,15.8,9.51,0.005521,0,0,0,,,,0,,,,0,,
2025-09-29 21:30:00,0.003,0.003,0.0,0.002,0.001,-1e-06,0.01,0.0,0.01,0.007,-5e-06,0.0,0.0,0.0,-1e-06,0.051076,0.033124,0.0,0.043,-0.272,0.01,15.75,9.51,0.004677,0,0,0,,,,0,,,,0,,
2025-09-29 21:35:00,0.001,0.0,0.0,0.001,0.002,1e-06,0.003,0.001,0.002,0.003,-1e-06,0.0,0.0,0.001,-1e-06,0.027556,0.0256,0.0,0.02,0.014,0.016,15.84,9.47,0.004416,0,0,0,,,,0,,,,0,,
2025-09-29 21:40:00,0.026,0.002,-0.002,0.009,0.011,1.5e-05,0.004,-0.001,0.009,0.008,5e-06,0.001,-0.002,-0.002,-1e-06,0.054289,0.046225,0.0,0.314,0.04,0.0,15.44,9.26,0.004565,0,0,0,,,,0,,,,0,,
2025-09-29 21:45:00,0.01,0.003,-0.001,-0.028,-0.023,4.2e-05,0.004,-0.001,-0.016,-0.011,1.7e-05,0.001,0.004,0.003,-5e-06,0.120409,0.073441,0.0,0.29,-0.001,0.008,16.24,9.98,0.003659,0,0,0,,,,0,,,,0,,
2025-09-29 21:50:00,0.036,0.001,0.001,0.055,0.052,2.1e-05,0.002,0.0,0.008,0.007,2e-06,0.001,0.004,0.004,-3e-06,0.178929,0.148996,0.0,0.18,-0.13,0.017,15.79,9.59,0.002724,0,0,0,,,,0,,,,0,,
2025-09-29 21:55:00,0.002,0.002,0.0,0.002,0.001,-1.3e-05,0.003,0.0,0.004,0.004,-2.1e-05,0.0,0.0,0.0,0.0,0.011025,0.021316,0.0,0.482,-0.127,0.005,16.23,10.01,0.002208,0,0,0,,,,0,,,,0,,
2025-09-29 22:00:00,0.013,0.005,0.0,0.007,,-1.5e-05,0.004,0.0,0.003,,-6e-06,0.0,0.0,,0.0,0.024649,,0.0,0.466,0.015,0.012,15.89,,0.001396,0,0,0,,,,0,,,,0,,
2025-09-29 22:05:00,0.004,0.001,0.0,-0.003,,-6e-06,0.002,0.0,-0.001,,-2e-06,0.0,0.0,,0.0,0.007225,,0.0,0.029,-0.103,0.009,15.89,,0.001881,0,0,0,,,,0,,,,0,,
2025-09-29 22:10:00,0.001,0.0,0.0,-0.001,,1e-06,0.002,0.0,-0.002,,-2e-06,0.001,0.001,,-2e-06,0.082369,,0.0,-0.077,-0.176,0.015,16.03,,0.002,0,0,0,,,,0,,,,0,,
2025-09-29 22:15:00,0.01,0.004,0.0,0.0,,3e-06,0.006,0.0,0.005,,2e-06,0.001,0.001,,0.0,0.034225,,0.0,-0.039,-0.028,0.015,16.23,,0.001836,0,0,0,,,,0,,,,0,,
2025-09-29 22:20:00,0.005,0.003,0.0,-0.011,,-1e-06,0.003,0.0,-0.004,,0.0,0.002,-0.001,,-1e-06,0.039601,,0.0,0.192,-0.034,0.02,15.88,,0.001946,0,0,0,,,,0,,,,0,,
2025-09-29 22:25:00,0.01,0.008,0.0,0.008,,5e-06,0.008,0.0,0.007,,4e-06,0.001,0.001,,0.0,0.028561,,0.0,0.025,-0.046,0.017,15.88,,0.001984,0,0,0,,,,0,,,,0,,
2025-09-29 22:30:00,0.001,-0.001,0.0,-0.001,,-4e-06,0.008,-0.001,-0.005,,2.4e-05,0.0,0.0,,-3e-06,0.018225,,0.0,-0.034,-0.214,0.012,15.93,,0.001634,0,0,0,,,,0,,,,0,,
2025-09-29 22:35:00,0.012,0.004,-0.001,0.007,,-3.5e-05,0.003,0.0,0.002,,-1.5e-05,0.0,-0.001,,2e-06,0.013225,,0.0,0.228,-0.304,0.015,15.93,,0.000517,0,0,0,,,,0,,,,0,,
2025-09-29 22:40:00,0.002,0.0,0.0,0.0,0.001,8e-06,0.001,0.0,-0.001,-0.001,-5e-06,0.0,0.0,0.0,-1e-06,0.003136,0.0025,0.0,0.347,-0.123,0.011,16.0,9.75,-0.000537,0,0,0,,,,0,,,,0,,
2025-09-29 22:45:00,0.003,0.0,0.0,0.001,0.001,5e-06,0.001,0.0,-0.001,0.0,-1e-06,0.0,0.0,0.0,0.0,0.004225,0.0036,0.0,0.215,-0.113,0.011,15.98,9.71,-0.001125,0,0,0,,,,0,,,,0,,
2025-09-29 22:50:00,0.006,0.0,0.0,0.011,0.012,4e-06,0.002,0.0,-0.002,-0.003,1e-06,0.0,0.0,0.0,-1e-06,0.055225,0.051529,0.0,0.059,-0.17,0.017,15.82,9.47,-0.001362,0,0,0,,,,0,,,,0,,
2025-09-29 22:55:00,0.004,0.0,0.0,0.004,,-8e-06,0.003,0.0,-0.003,,-5e-06,0.0,0.001,,-1e-06,0.020736,,0.0,0.069,-0.27,0.013,15.96,,-0.001609,0,0,0,,,,0,,,,0,,
2025-09-29 23:00:00,0.012,-0.002,0.0,0.005,,-1e-05,0.001,0.0,-0.002,,2e-06,0.0,0.0,,0.0,0.0121,,0.0,0.364,-0.152,0.004,15.96,,-0.00202,0,0,0,,,,0,,,,0,,
2025-09-29 23:05:00,0.011,-0.006,0.0,-0.002,,3e-06,0.004,0.0,0.001,,-2e-06,0.0,0.0,,0.0,0.004489,,0.0,0.193,-0.157,0.009,16.03,,-0.002292,0,0,0,,,,0,,,,0,,
2025-09-29 23:10:00,0.003,0.0,0.0,-0.004,-0.003,0.0,0.002,0.0,0.006,0.004,0.0,0.0,-0.001,0.0,0.0,0.027225,0.020164,0.0,-0.001,-0.107,0.017,15.87,9.41,-0.002325,0,0,0,,,,0,,,,0,,
2025-09-29 23:15:00,0.004,0.0,0.0,0.004,0.007,0.0,0.002,0.0,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.009801,0.017689,0.0,0.138,0.03,0.021,15.66,9.3,-0.002328,0,0,0,,,,0,,,,0,,
2025-09-29 23:20:00,0.002,-0.001,0.0,-0.006,-0.007,0.0,0.002,0.0,0.004,0.003,0.0,0.001,-0.001,0.001,0.0,0.029929,0.045369,0.0,-0.07,0.015,0.022,15.22,8.77,-0.002329,0,0,0,,,,0,,,,0,,
2025-09-29 23:25:00,0.002,-0.002,0.0,-0.001,-0.002,0.0,0.003,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.005625,0.023104,0.0,0.007,-0.066,0.008,15.49,8.9,-0.002328,0,0,0,,,,0,,,,0,,
2025-09-29 23:30:00,0.002,-0.001,0.0,-0.003,-0.001,3e-06,0.001,0.0,0.001,0.0,-2e-06,0.0,0.0,0.001,0.0,0.024649,0.017161,0.0,0.223,-0.259,0.008,15.4,9.09,-0.002246,0,0,0,,,,0,,,,0,,
2025-09-29 23:35:00,0.001,0.002,0.0,0.003,0.004,8e-06,0.005,0.0,0.006,0.007,1.7e-05,0.0,0.0,0.0,1e-06,0.024336,0.024025,0.0,0.291,-0.202,0.002,15.39,9.12,-0.001758,0,0,0,,,,0,,,,0,,
2025-09-29 23:40:00,0.002,-0.004,0.0,0.001,0.002,-1e-05,0.014,0.001,-0.006,-0.007,3.3e-05,0.001,-0.001,-0.001,3e-06,0.007225,0.007569,0.0,0.273,0.055,0.026,15.54,9.28,-0.000702,0,0,0,,,,0,,,,0,,
2025-09-29 23:45:00,0.059,0.017,0.005,0.097,0.093,4.2e-05,0.008,0.002,0.03,0.028,1.3e-05,0.001,0.007,0.007,7e-06,0.209764,0.187489,0.0,-0.091,0.268,0.03,14.65,8.38,0.000173,0,0,0,,,,0,,,,0,,
2025-09-29 23:50:00,0.008,0.001,0.0,0.012,0.005,2e-06,0.025,0.0,0.027,0.007,0.0,0.0,0.0,0.0,1e-06,0.0729,0.021025,0.0,-0.027,-0.061,0.015,14.82,8.36,-0.000285,0,0,0,,,,0,,,,0,,
2025-09-29 23:55:00,0.012,-0.01,0.001,0.02,0.022,8.8e-05,0.013,-0.001,-0.028,-0.03,-8.9e-05,0.0,0.002,0.002,7e-06,0.073984,0.082369,1e-06,0.343,-0.411,0.011,15.06,8.82,0.000743,0,0,0,,,,0,,,,0,,
2025-09-30 00:00:00,0.016,0.002,-0.001,0.013,0.011,-3.5e-05,0.02,-0.001,-0.003,-0.003,3.8e-05,0.001,0.0,0.001,1e-06,0.126025,0.112896,0.0,0.552,-0.58,0.021,14.83,8.65,0.004281,0,0,0,,,,0,,,,0,,
2025-09-30 00:05:00,0.005,-0.003,0.001,0.003,0.005,7e-06,0.012,0.001,-0.013,-0.012,6e-06,0.001,0.0,0.001,3e-06,0.033124,0.027225,0.0,0.239,0.04,0.001,14.66,8.47,0.004982,0,0,0,,,,0,,,,0,,
2025-09-30 00:10:00,0.031,0.001,0.002,-0.034,-0.027,2.6e-05,0.007,0.0,-0.01,-0.01,-8e-06,0.003,-0.005,-0.004,3e-06,0.110889,0.093636,0.0,-0.058,-0.109,0.009,14.47,8.24,0.004435,0,0,0,,,,0,,,,0,,
2025-09-30 00:15:00,0.018,0.003,0.002,-0.002,,0.000152,0.003,0.001,-0.002,,4.3e-05,0.003,-0.004,,2.9e-05,0.080656,,3e-06,-0.014,-0.196,0.022,15.26,,0.007811,0,0,0,,,,0,,,,0,,
2025-09-30 00:20:00,0.555,-0.891,0.288,-0.045,0.02,0.000304,1.561,-0.49,0.387,0.0,1.1e-05,0.158,-0.079,0.004,5.8e-05,2.461761,0.023104,3e-06,0.668,-0.498,0.061,15.84,9.0,0.01232,0,0,0,,,,0,,,,0,,
2025-09-30 00:25:00,0.05,-0.045,0.013,0.02,0.04,0.000126,0.065,-0.019,-0.013,-0.017,-6.4e-05,0.007,0.002,0.002,1.1e-05,0.367236,0.112896,1e-06,0.221,0.137,-0.031,17.24,8.71,0.01483,0,0,0,,,,0,,,,0,,
2025-09-30 00:30:00,0.28,-0.421,0.133,-0.091,0.033,5e-05,0.688,-0.216,0.19,0.004,-3.9e-05,0.069,-0.062,-0.001,1.1e-05,0.379456,0.118336,0.0,-0.092,0.119,-0.013,17.6,8.21,0.0122,0,0,0,,,,0,,,,0,,
2025-09-30 00:35:00,0.205,-0.368,0.114,0.06,0.019,-8e-05,0.676,-0.208,-0.116,-0.045,0.000159,0.065,0.034,0.014,-4.2e-05,0.149769,0.041616,0.0,0.509,-1.041,0.334,18.94,8.27,0.01046,0,0,0,,,,0,,,,0,,
2025-09-30 00:40:00,1.373,-2.404,0.76,-1.247,-0.019,1.4e-05,4.317,-1.357,2.139,0.066,-1.8e-05,0.428,-0.678,-0.019,4e-06,1.2996,0.039204,0.0,0.076,0.062,-0.02,19.26,8.82,0.00944,0,0,0,,,,0,,,,0,,
2025-09-30 00:45:00,4.729,-8.59,2.708,-3.398,0.316,-0.000287,15.62,-4.927,6.186,-0.576,0.000562,1.557,-1.951,0.184,-0.00019,3.944196,0.064009,0.0,1.288,-2.007,0.713,17.84,8.43,0.00852,0,0,0,,,,0,,,,0,,
2025-09-30 00:50:00,9.22,-16.37,5.147,2.021,,0.000203,29.09,-9.15,-3.521,,-0.000386,2.876,1.106,,0.000117,5.022081,,0.0,1.458,-2.499,0.876,11.06,,0.007565,0,0,0,,,,0,,,,0,,
2025-09-30 00:55:00,,,,,,,,,,,,,,,,,,0.0,,,,,,0.006829,0,0,0,,,,0,,,,0,,
2025-09-30 01:00:00,,,,,,,,,,,,,,,,,0.008281,0.0,,,,,8.79,0.006178,0,0,0,,,,0,,,,0,,
2025-09-30 01:05:00,,,,,,,,,,,,,,,,,,0.0,,,,,,0.005593,0,0,0,,,,0,,,,0,,
