Time(UTC),uu,uv,uw,uTs,uTc1,uH2O,vv,vw,vTs,vTc1,vH2O,ww,wTs,wTc1,wH2O,TsTs,Tc1Tc1,H2OH2O,u,v,w,Ts,Tc1,H2O,Uyp,WDy,WDyWDy,wgwg,wguy,wgTc2,uywg,uyTc2,Tc2Tc2,wg,Uy,Tc2,wdir_Y
2025-10-02 03:30:00,0.0555,-0.0165,0.000833,-0.005667,-0.002,1e-06,0.054833,-0.002833,0.008167,0.003167,-3e-06,0.011167,-0.0025,-0.000833,0.0,0.013187,0.00429,0.0,-0.779833,0.544167,0.034167,13.586667,7.699167,0.01915,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-02 04:00:00,0.069667,0.004,-0.0015,-0.000667,-0.002833,-1e-06,0.065167,-0.0045,0.0035,0.0015,-1e-06,0.019167,-0.005,-0.0015,1e-06,0.016727,0.00632,0.0,-0.379167,0.523,0.02,13.666667,7.764167,0.019278,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-02 04:30:00,0.109,0.019667,0.000167,-0.000333,-0.002667,-0.0,0.186,-0.0005,0.016,0.0075,-4e-06,0.025333,-0.006,-0.001667,0.0,0.027722,0.010472,0.0,-0.579667,0.933667,0.052667,13.823333,7.9205,0.019313,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-02 05:00:00,0.096167,0.0025,0.000167,-0.007,-0.011333,-1e-06,0.114667,-0.0075,0.0195,0.012667,-3e-06,0.027167,-0.008667,-0.003833,-0.0,0.045369,0.023205,0.0,-0.572,0.879167,0.027167,13.666667,7.744,0.019145,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-02 05:30:00,0.053,-0.006667,-0.002167,-0.0025,-0.002667,-0.0,0.062167,0.000667,0.010167,0.005333,-2e-06,0.012667,-0.004167,-0.001833,0.0,0.024964,0.010201,0.0,-0.586833,0.523,0.0255,13.608333,7.701667,0.019135,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-02 06:00:00,0.089333,-0.0225,-0.004167,-0.002,-0.001833,-1e-06,0.129833,-0.002667,0.011667,0.005,-4e-06,0.026167,-0.004333,-0.0015,1e-06,0.012581,0.003969,0.0,-0.6765,0.841,0.036667,13.64,7.782833,0.019193,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-02 06:30:00,0.153333,-0.0025,-0.006667,-0.005167,-0.0045,2e-06,0.167333,-0.009167,0.0075,0.003667,-5e-06,0.031667,-0.004833,-0.001333,2e-06,0.009088,0.002601,0.0,-0.055667,1.391167,0.036833,13.745,7.9335,0.01926,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-02 07:00:00,0.217667,-0.042667,-0.0035,-0.000667,0.002333,7e-06,0.267833,-0.0185,-0.0015,-0.006667,-2e-05,0.043667,0.001167,0.003,7e-06,0.003043,0.006917,0.0,-0.247167,1.494167,0.058,13.925,8.161667,0.019427,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-02 07:30:00,0.302333,-0.016833,-0.009,0.000667,0.001,7e-06,0.271667,-0.010333,-0.01,-0.016333,-1.8e-05,0.058167,0.005333,0.005333,1.1e-05,0.00399,0.01199,0.0,-0.2365,1.844167,0.048333,14.341667,8.623333,0.019625,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-02 08:00:00,0.4185,0.017167,-0.012167,-0.001,-0.020333,5e-06,0.3995,-0.018833,-0.029833,-0.041333,-3.4e-05,0.083,0.0165,0.0165,1.9e-05,0.024336,0.040535,0.0,0.232,2.012333,0.0325,14.93,9.295,0.019928,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-02 08:30:00,0.542667,-0.016333,-0.017667,-0.001833,-0.058,-4e-06,0.487333,-0.026167,-0.066333,-0.0765,-4.8e-05,0.1015,0.043833,0.031667,3e-05,0.117192,0.136407,0.0,0.4405,2.435,0.051333,16.161667,10.858333,0.020337,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-02 09:00:00,0.509333,-0.079667,-0.025333,-0.0355,-0.0695,-1.6e-05,0.646667,-0.033833,-0.050333,-0.0565,1.2e-05,0.104667,0.044667,0.042833,3e-05,0.112448,0.114808,0.0,0.912833,2.272667,0.018667,17.155,11.648333,0.020158,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-02 09:30:00,0.376167,-0.085,-0.020667,-0.013,-0.044,4e-05,0.462167,-0.0275,-0.029167,-0.025,-3.1e-05,0.083,0.022167,0.024333,3.2e-05,0.03222,0.047815,1e-06,0.778167,1.963333,0.008,17.571667,11.98,0.018345,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-02 10:00:00,0.427833,-0.0265,-0.037167,-0.0375,-0.057,-6.1e-05,0.501333,-0.0255,-0.0455,-0.0455,-4.9e-05,0.095833,0.0275,0.0275,3.2e-05,0.04396,0.051227,0.0,1.008667,2.043833,0.0015,18.046667,12.465,0.020442,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-02 10:30:00,0.564,-0.085167,-0.024333,-0.037,-0.0625,-4.8e-05,0.645333,-0.065833,-0.063333,-0.054333,-6.5e-05,0.111333,0.030167,0.028833,3.3e-05,0.052288,0.055147,0.0,1.121167,2.3225,0.022,18.45,12.895,0.020365,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-02 11:00:00,0.6435,-0.119667,-0.045333,-0.036,-0.062333,-4e-05,0.6615,-0.040833,-0.069333,-0.064833,-5.3e-05,0.120167,0.045,0.042167,3.8e-05,0.099645,0.09579,0.0,1.1795,2.190667,0.0185,18.985,13.498333,0.020525,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-02 11:30:00,0.755667,-0.068833,-0.036833,-0.033833,-0.083167,-3.4e-05,0.82,-0.0575,-0.107833,-0.101167,-9.3e-05,0.134667,0.054167,0.045,4e-05,0.113681,0.10934,0.0,1.2215,2.707833,0.013833,19.42,13.976667,0.02052,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-02 12:00:00,0.7195,-0.0715,-0.030667,-0.055667,-0.0975,-9.2e-05,0.670833,-0.058667,-0.076167,-0.075333,-6.6e-05,0.122833,0.0445,0.041,3.6e-05,0.087025,0.085654,0.0,1.1685,2.188333,0.035,19.963333,14.49,0.020655,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-02 12:30:00,0.914667,-0.184,-0.037,-0.046,-0.126167,-4.7e-05,0.771167,-0.047667,-0.0945,-0.070333,-7.6e-05,0.122833,0.058333,0.047,4e-05,0.159733,0.182899,0.0,0.888167,2.4965,0.029667,20.725,15.453333,0.020875,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-02 13:00:00,0.683833,-0.1455,-0.049667,-0.021833,-0.130833,-2e-05,0.807167,-0.042167,-0.1265,-0.094833,-9.4e-05,0.129833,0.0735,0.0535,5e-05,0.204003,0.226259,0.0,0.575167,2.924,0.050333,21.348333,16.368333,0.020843,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-02 13:30:00,0.925,-0.139833,-0.041833,-0.064167,-0.1375,-5.5e-05,0.993833,-0.088667,-0.109,-0.093667,-7.7e-05,0.180833,0.0715,0.059333,4.6e-05,0.170982,0.158006,0.0,1.3695,2.774167,0.015167,21.963333,16.75,0.020713,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-02 14:00:00,0.650167,-0.042,-0.028333,-0.061333,-0.096667,-8.7e-05,0.746167,-0.046167,-0.0735,-0.0665,-6.8e-05,0.1285,0.045167,0.0385,4.1e-05,0.082944,0.080656,0.0,1.209833,2.565833,0.016,22.03,16.746667,0.02062,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-02 14:30:00,0.644333,0.006833,-0.037833,-0.0155,-0.079333,-3.8e-05,0.578,-0.047333,-0.043667,-0.0375,-6.7e-05,0.1125,0.02,0.010667,3.9e-05,0.018723,0.04389,0.0,0.5325,2.515,0.047167,22.043333,16.778333,0.02049,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-02 15:00:00,0.476,0.0055,-0.0215,-0.003,-0.0465,-2.7e-05,0.4725,-0.027,-0.006,-0.008833,-7.1e-05,0.082833,0.004,-0.002167,3.3e-05,0.007028,0.03629,0.0,0.280833,2.221,0.027833,21.91,16.656667,0.020197,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-02 15:30:00,0.658833,-0.033167,-0.0235,0.007333,-0.064,-1.4e-05,0.6135,-0.037667,-0.016833,-0.017,-7.3e-05,0.114667,0.0075,-0.0065,3.4e-05,0.014843,0.062001,0.0,0.314667,2.628333,0.049167,22.018333,16.955,0.020138,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-02 16:00:00,0.2925,-0.022667,-0.011,-0.0025,-0.018,9e-06,0.4315,-0.0325,0.051833,0.049,-9.2e-05,0.057667,-0.010833,-0.011167,1.8e-05,0.0324,0.039138,0.0,-0.020167,2.158167,0.061333,21.608333,16.16,0.020378,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-02 16:30:00,0.169333,-0.023667,-0.002667,-0.001833,-0.004667,5e-06,0.198833,-0.014833,0.0425,0.039333,-4.3e-05,0.038,-0.014,-0.011167,1.4e-05,0.051302,0.040401,0.0,-0.031833,1.775667,0.031,21.045,15.401667,0.020275,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-02 17:00:00,0.104,-0.005167,-0.006667,-0.005333,-0.0045,5e-06,0.143,-0.010333,0.039667,0.035,-3.2e-05,0.0245,-0.0125,-0.008167,8e-06,0.068382,0.050325,0.0,-0.072167,1.546,0.031833,20.633333,14.873333,0.020253,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-02 17:30:00,0.134667,0.007333,-0.011667,0.000167,0.010833,3e-06,0.159667,-0.0115,0.048667,0.042667,-2.4e-05,0.028,-0.014,-0.008333,5e-06,0.096617,0.073441,0.0,0.0795,1.6265,0.034167,20.178333,14.308333,0.020122,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-02 18:00:00,0.060833,-0.000833,-0.002,-0.011,-0.0055,3e-06,0.1,-0.002,0.030167,0.0295,-1.2e-05,0.015833,-0.0095,-0.003667,3e-06,0.086927,0.062417,0.0,-0.060333,1.267,0.026167,19.521667,13.563333,0.020113,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-02 18:30:00,0.068833,0.000167,-0.0015,-0.000833,0.006167,0.0,0.084333,-0.003333,0.026833,0.021667,-1.6e-05,0.016667,-0.008,-0.0035,4e-06,0.064855,0.045725,0.0,0.089167,1.370667,0.03,19.295,13.401667,0.020203,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-02 19:00:00,0.069833,-0.0035,-0.0025,0.003,0.0085,0.0,0.1155,-0.008667,0.04,0.038333,-2.3e-05,0.019667,-0.0095,-0.006833,5e-06,0.088506,0.072182,0.0,0.217333,1.404,0.027,19.026667,13.16,0.019988,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-02 19:30:00,0.065167,-0.002333,-0.002167,-0.006,-0.007167,5e-06,0.087833,-0.006167,0.020833,0.020333,-1.6e-05,0.016,-0.0065,-0.001667,4e-06,0.074075,0.053824,0.0,-0.113167,1.229833,0.0265,18.725,12.828333,0.019843,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-02 20:00:00,0.080667,-0.016167,-0.002667,-0.0065,-0.006833,6e-06,0.112167,-0.006833,0.038,0.0305,-2.8e-05,0.016167,-0.0085,-0.003667,5e-06,0.070402,0.048253,0.0,-0.087833,1.340167,0.034,18.441667,12.578333,0.019693,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-02 20:30:00,0.129,-0.0275,-0.0105,-0.014833,-0.024667,7e-06,0.178333,-0.009833,0.068167,0.062333,-2.6e-05,0.029667,-0.014833,-0.006333,4e-06,0.10846,0.07943,0.0,-0.292833,1.681667,0.051167,18.036667,12.116667,0.019627,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-02 21:00:00,0.176833,-0.029333,-0.007667,-0.014167,-0.011167,3e-06,0.218667,-0.0085,0.048833,0.043167,-1.2e-05,0.039833,-0.015167,-0.006667,3e-06,0.115827,0.078027,0.0,-0.151667,1.6715,0.032167,17.653333,11.74,0.019685,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-02 21:30:00,0.117667,-0.008833,-0.005,-0.003833,-0.0035,1e-06,0.142667,-0.006833,0.047333,0.044,-1.1e-05,0.022333,-0.010667,-0.003833,2e-06,0.084003,0.056169,0.0,-0.123667,1.557167,0.034,17.34,11.405,0.019788,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-02 22:00:00,0.156833,-0.012667,-0.003,-0.008667,-0.0115,2e-06,0.2235,-0.013167,0.0525,0.045833,-1.2e-05,0.0385,-0.017,-0.006833,3e-06,0.095584,0.054678,0.0,-0.354667,1.7545,0.0615,17.02,11.116667,0.019822,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-02 22:30:00,0.105,0.0035,-0.004333,-0.009667,-0.0055,2e-06,0.139667,-0.005,0.013167,0.004333,-4e-06,0.027833,-0.0125,-0.005333,2e-06,0.094761,0.0576,0.0,-0.1165,1.317667,0.025,16.665,10.703333,0.019698,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-02 23:00:00,0.284833,-0.019333,-0.0085,-0.0185,-0.0305,4e-06,0.323333,-0.017833,0.063167,0.051833,-1.9e-05,0.056,-0.019,-0.006,5e-06,0.080845,0.052977,0.0,-0.6175,2.021,0.068333,16.621667,10.726667,0.019633,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-02 23:30:00,0.204,0.006167,-0.0165,-0.002333,0.0045,0.0,0.303333,-0.0175,0.066167,0.055,-1.4e-05,0.053,-0.0225,-0.009833,4e-06,0.089301,0.054912,0.0,-0.157,1.988833,0.053333,16.436667,10.528333,0.019523,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 00:00:00,0.186667,-0.013833,-0.008333,0.0095,0.018,-4e-06,0.245333,-0.004833,0.024,0.021,-8e-06,0.043,-0.012667,-0.005667,4e-06,0.051076,0.0289,0.0,0.228833,1.533833,0.034833,16.223333,10.338333,0.019652,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 00:30:00,0.1615,0.018667,-0.013833,0.013833,0.019667,-5e-06,0.195167,-0.016833,0.039667,0.0335,-1.2e-05,0.0405,-0.015667,-0.0085,5e-06,0.044873,0.026623,0.0,0.0795,1.404,0.038333,16.141667,10.251667,0.019742,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 01:00:00,0.144833,0.013,-0.0085,0.005833,0.003667,-5e-06,0.147167,-0.005,0.017167,0.011833,-1e-05,0.031167,-0.008333,-0.001667,4e-06,0.025707,0.01292,0.0,-0.2295,1.4385,0.038667,16.201667,10.303333,0.019832,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 01:30:00,0.169833,0.0295,-0.007,0.013167,0.017667,-7e-06,0.173833,-0.010667,0.021,0.018333,-1.2e-05,0.037833,-0.01,-0.004167,5e-06,0.032882,0.019553,0.0,0.098667,1.404667,0.033,16.213333,10.323333,0.019843,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 02:00:00,0.141833,0.002833,-0.007,0.005667,0.010333,-3e-06,0.120167,-0.007667,0.012667,0.009167,-6e-06,0.036,-0.010333,-0.003833,4e-06,0.030625,0.015335,0.0,0.1635,1.298,0.042667,16.246667,10.363333,0.019815,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 02:30:00,0.1305,0.003667,-0.008833,0.005667,0.009667,-3e-06,0.117833,-0.0065,0.017667,0.010333,-8e-06,0.027,-0.008,-0.003333,3e-06,0.035532,0.018315,0.0,0.049667,1.1185,0.031333,16.223333,10.331667,0.019813,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 03:00:00,0.125333,0.005833,-0.0105,0.000333,-0.002833,-0.0,0.1245,-0.007667,0.0225,0.017,-1.3e-05,0.027667,-0.008167,-0.002,4e-06,0.024649,0.013263,0.0,-0.263,1.2425,0.042667,16.14,10.23,0.019875,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 03:30:00,0.160833,-0.000833,-0.007,-0.0045,-0.002833,3e-06,0.227167,-0.006167,0.029667,0.026333,-2e-05,0.041333,-0.010833,-0.0035,7e-06,0.027778,0.014803,0.0,-0.1665,1.629833,0.045667,16.06,10.151667,0.019865,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 04:00:00,0.1955,0.0375,-0.013,0.0075,0.014833,-6e-06,0.35,-0.027333,0.041,0.035833,-3.1e-05,0.054667,-0.013333,-0.0055,9e-06,0.022952,0.013417,0.0,0.2075,1.720333,0.044333,16.133333,10.268333,0.019783,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 04:30:00,0.213167,0.051167,-0.013667,0.0095,0.0145,-2.9e-05,0.3395,-0.021333,0.030833,0.025,0.000113,0.058167,-0.011167,-0.003333,1.4e-05,0.016555,0.0101,1e-06,0.280167,1.872167,0.029333,16.038333,10.17,0.01842,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 05:00:00,0.357167,-0.0155,-0.009667,-0.006667,-0.006833,-0.000667,0.327167,-0.018333,0.030833,0.020667,0.000469,0.0585,-0.009167,0.0005,-4e-06,0.017733,0.011772,5e-06,-0.158833,2.132,0.052167,15.801667,9.833333,0.007388,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 05:30:00,0.238333,0.002333,-0.016667,0.0025,0.005333,-1e-06,0.251333,-0.010167,0.025167,0.0095,-7e-06,0.049667,-0.009,0.000833,-3.1e-05,0.019553,0.009539,4e-06,-0.142667,1.873833,0.0415,15.58,9.521667,0.009408,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 06:00:00,0.2375,-0.025167,-0.006,-0.000167,0.022667,-0.000262,0.290833,-0.0305,0.022333,0.005833,-7.7e-05,0.054667,-0.010833,-0.0025,3.8e-05,0.014803,0.029127,8e-06,-0.119667,1.804667,0.026833,15.311667,9.248333,0.014988,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 06:30:00,0.315167,-0.073667,-0.015833,0.000167,0.001167,-8.7e-05,0.410333,-0.0165,0.0295,0.015833,2.6e-05,0.068167,-0.009167,-0.000667,6e-06,0.014925,0.005776,0.0,0.065,1.900667,0.040167,15.28,9.295,0.019822,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 07:00:00,0.257,-0.010167,-0.02,-0.002,-0.008833,-6e-06,0.356333,-0.019333,0.006333,-0.000833,-2.8e-05,0.0615,-0.002667,0.003,1e-05,0.00429,0.005065,0.0,0.129833,2.030667,0.042667,15.356667,9.501667,0.020568,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 07:30:00,0.390667,0.083333,-0.031,0.0015,-0.0035,-1.8e-05,0.433,-0.032167,0.007167,-0.003833,-4.4e-05,0.077833,-0.001833,0.003667,1.5e-05,0.001849,0.00565,0.0,0.2035,2.247833,0.048833,15.715,9.871667,0.0207,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 08:00:00,0.4735,0.001667,-0.020833,-0.001833,-0.007,-8e-06,0.5075,-0.037667,0.004333,-0.008,-4e-05,0.097333,-0.003167,0.005,1.6e-05,0.002352,0.005088,0.0,0.474333,2.516833,0.055333,15.961667,10.138333,0.0207,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 08:30:00,0.592833,-0.0125,-0.027833,-0.001167,-0.0105,-2.7e-05,0.518167,-0.0325,-0.003167,-0.012,-3.3e-05,0.116333,-0.0025,0.006333,2.2e-05,0.00198,0.006861,0.0,0.395833,2.551833,0.046,16.28,10.49,0.020763,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 09:00:00,0.495,0.015167,-0.0215,0.000167,-0.0165,-2.8e-05,0.599,-0.046,-0.002,-0.007667,-4.6e-05,0.103167,-0.001333,0.007833,2.2e-05,0.00156,0.007627,0.0,0.820333,2.564333,0.033667,16.543333,10.768333,0.020837,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 09:30:00,0.492,-0.008,-0.022,0.001,-0.012833,-2e-06,0.477667,-0.037833,-0.003833,-0.012833,-4.7e-05,0.0905,0.001167,0.008,1.8e-05,0.001344,0.008618,0.0,0.563333,2.419167,0.0645,16.82,11.061667,0.020997,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 10:00:00,0.7965,-0.149833,-0.037833,0.004667,0.0175,4.4e-05,0.852,-0.039333,-0.015333,-0.025667,-6.7e-05,0.152333,0.004,0.0055,2.9e-05,0.002916,0.011881,0.0,-0.38,3.135,0.076667,17.023333,11.335,0.020163,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 10:30:00,0.9655,-0.013167,-0.044,-0.004833,-0.023167,-7e-06,0.898167,-0.067167,-0.016,-0.026,-7.8e-05,0.171833,0.004667,0.011667,2.3e-05,0.002898,0.010506,0.0,0.651,3.2645,0.0445,17.341667,11.628333,0.021278,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 11:00:00,0.654833,0.009833,-0.045,-0.007,-0.0325,2.8e-05,0.894333,-0.058833,-0.042833,-0.051333,-0.000186,0.14,0.0155,0.018667,3.5e-05,0.013225,0.026951,0.0,0.413167,2.9235,0.078667,17.825,12.156667,0.020697,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 11:30:00,0.971667,0.019833,-0.0385,-0.010667,-0.035167,-2.4e-05,1.089167,-0.068833,-0.040167,-0.039,-8.7e-05,0.166833,0.013167,0.014333,3.8e-05,0.009539,0.017867,0.0,0.358333,3.344167,0.0775,18.215,12.545,0.021415,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 12:00:00,1.0495,-0.0,-0.052,-0.007167,-0.027333,-5.4e-05,0.747,-0.054667,-0.018667,-0.017833,-6.4e-05,0.1455,0.006333,0.009,2.9e-05,0.003403,0.009312,0.0,0.547667,2.843167,0.070833,18.466667,12.756667,0.021312,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 12:30:00,0.742833,0.009667,-0.034167,-0.001,-0.0165,-3e-05,0.6875,-0.057667,-0.008167,-0.006333,-6.9e-05,0.118333,0.002333,0.007,2.9e-05,0.001907,0.007028,0.0,0.6255,2.709,0.052333,18.691667,12.943333,0.021353,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 13:00:00,0.674167,0.054833,-0.0255,-0.005833,-0.0185,-2.6e-05,0.589,-0.065,-0.0155,-0.019,-8.3e-05,0.119833,0.006,0.008333,3.2e-05,0.003287,0.010235,0.0,0.267,2.7325,0.068,18.935,13.201667,0.02144,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 13:30:00,0.950667,-0.0055,-0.024,-0.0025,-0.008333,-0.000152,0.924833,-0.056167,-0.002,-0.000167,-0.000298,0.160167,-0.0025,0.004,6.6e-05,0.0036,0.008773,2e-06,0.201167,3.193,0.066167,19.005,13.231667,0.021678,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 14:00:00,1.017333,0.0415,-0.051833,0.000833,-0.021667,6e-06,1.070833,-0.069833,-0.0015,0.011333,-0.000307,0.180833,-0.003,0.005,3e-05,0.00352,0.03246,1e-06,0.491167,3.457833,0.036,19.008333,13.305,0.018145,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 14:30:00,0.921667,-0.0415,-0.063667,-0.000333,-0.011833,0.000101,1.054667,-0.056167,0.011167,0.015833,-0.0002,0.1685,-0.0055,0.001,1.4e-05,0.005184,0.006534,0.0,0.521333,3.476167,0.054,19.281667,13.571667,0.02034,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 15:00:00,0.711667,0.005167,-0.052333,0.011833,0.001,-9e-06,1.022333,-0.042333,0.021167,0.021333,-0.000264,0.1635,-0.009833,-0.0015,4e-05,0.007685,0.008993,0.0,0.7855,2.951667,0.024167,19.468333,13.721667,0.020585,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 15:30:00,0.827667,-0.021,-0.068667,0.019833,0.022,4.8e-05,1.114,-0.073333,0.0445,0.028833,-0.000214,0.1715,-0.018333,-0.005333,1.4e-05,0.019834,0.017468,1e-06,0.636,3.198167,0.043,19.153333,13.353333,0.019178,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 16:00:00,0.912667,0.011,-0.048667,0.0095,0.005667,-2.3e-05,0.6425,-0.058,0.029167,0.025,-5.9e-05,0.171,-0.014,-0.004167,2.4e-05,0.016256,0.011342,0.0,0.443,3.076,0.0585,19.098333,13.308333,0.0212,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 16:30:00,1.277333,-0.153333,-0.0645,0.043167,0.050167,-0.0,1.279,-0.072167,0.038833,0.034333,-9.7e-05,0.201333,-0.024167,-0.011,3.3e-05,0.026406,0.019553,0.0,0.745,3.179,0.0675,19.253333,13.416667,0.020883,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 17:00:00,1.131833,0.013,-0.059,0.046333,0.055667,-0.000133,1.054167,-0.08,0.049667,0.048,-6.6e-05,0.219167,-0.032667,-0.015833,5.2e-05,0.041006,0.033306,3e-06,1.169,3.076167,0.0225,19.095,13.206667,0.017078,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 17:30:00,1.145,0.001,-0.050167,0.041667,0.0495,-2.9e-05,1.213333,-0.058333,0.023333,0.003333,7.2e-05,0.217,-0.03,-0.0155,7.5e-05,0.034348,0.052977,4e-06,1.7155,2.100167,0.013,18.275,12.318333,0.014847,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 18:00:00,0.989,0.009667,-0.052667,0.025,0.014,-0.0004,1.037333,-0.0795,0.0245,0.010167,-0.000254,0.216667,-0.0145,-0.0055,1.4e-05,0.017689,0.032701,5e-06,1.829333,2.213333,0.040167,17.216667,10.985,0.019165,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 18:30:00,1.1225,0.0285,-0.059333,0.017,0.0375,0.000344,1.446333,-0.092667,0.044167,0.0125,-2e-06,0.236833,-0.014167,0.000667,0.0,0.0289,0.021413,8e-06,1.280333,3.439167,0.027833,16.761667,10.555,0.021298,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 19:00:00,0.904,0.284,-0.097,0.041,0.063,-0.001156,1.336,-0.172,0.077,0.061,-0.000345,0.237,-0.024,-0.001,-6e-05,0.034596,0.028448,2.4e-05,1.467,3.907,0.035,16.69,10.241667,0.021705,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 19:30:00,,,,,,,,,,,,,,,,,0.026352,1.8e-05,,,,,10.036667,0.019423,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-10-03 20:00:00,,,,,,,,,,,,,,,,,0.018541,0.00064,,,,,10.038333,0.021668,0.0,0.0,0.0,,,,0.0,,,,0.0,,0.0608
2025-10-03 20:30:00,,,,,,,,,,,,,,,,,0.01596,1.788515,,,,,10.191667,1.348633,0.0,0.0,0.0,,,,0.0,,,,0.0,,0.057833
2025-10-03 21:00:00,,,,,,,,,,,,,,,,,0.013034,8e-06,,,,,10.615,0.022523,0.0,0.0,0.0,,,,0.0,,,,0.0,,0.060333
2025-10-03 21:30:00,,,,,,,,,,,,,,,,,0.006669,7e-06,,,,,10.821667,0.024052,0.0,0.0,0.0,,,,0.0,,,,0.0,,0.059167
