2025,262.02083,30,0.447,-0.061,-0.034,0.046,0.042,-0.034,0.36,0.012,-0.011,-0.014,0.013,0.082,-0.014,-0.008,0.008,0.159,0.124,0.103,2.233,-0.343,-0.003,24.55,18.15,28.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.04167,100,0.335,-0.035,-0.026,0.081,0.072,-0.006,0.278,0.014,-0.021,-0.02,0.003,0.064,-0.021,-0.013,0.001,0.319,0.25,0.046,1.874,-0.174,-0.013,23.81,17.41,28.31,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.0625,130,0.17,0.006,-0.017,0.062,0.053,0.006,0.131,-0.003,0.012,0.012,0.003,0.037,-0.019,-0.012,-0.003,0.343,0.262,0.06,1.303,0.097,-0.005,23.07,16.69,27.96,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.08333,200,0.193,0.027,-0.014,0.058,0.052,0.003,0.155,0.001,0.022,0.02,0.002,0.042,-0.02,-0.011,-0.003,0.346,0.256,0.068,1.407,0.157,-0.018,22.62,16.26,27.65,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.10417,230,0.228,0.044,-0.015,0.082,0.08,0.008,0.177,0.001,0.032,0.03,0.003,0.042,-0.018,-0.011,-0.002,0.349,0.279,0.062,1.386,0.12,-0.016,22.44,16.09,27.42,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.125,300,0.206,0.033,-0.014,0.065,0.064,0.008,0.115,-0.004,0.011,0.013,0.001,0.034,-0.016,-0.009,-0.003,0.34,0.269,0.072,1.119,0.02,0.002,22.12,15.77,27.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.14583,330,0.16,0.012,-0.014,0.046,0.043,0.005,0.121,-0.004,0.003,0.005,0.001,0.035,-0.017,-0.009,-0.003,0.347,0.264,0.077,1.078,-0.116,-0.002,21.88,15.56,26.86,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.16667,400,0.148,0.027,-0.01,0.039,0.037,0.006,0.145,-0.005,0.034,0.031,0.007,0.031,-0.016,-0.01,-0.003,0.344,0.276,0.079,0.981,0.06,-0.006,21.71,15.4,26.72,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.1875,430,0.127,0.01,-0.011,0.031,0.031,0.006,0.126,-0.009,0.03,0.026,0.006,0.035,-0.018,-0.012,-0.003,0.341,0.274,0.083,0.912,0.107,-0.012,21.64,15.31,26.72,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.20833,500,0.095,-0.009,-0.01,0.016,0.022,-0.001,0.083,-0.002,0.034,0.025,0.012,0.021,-0.01,-0.005,-0.003,0.418,0.332,0.138,0.231,0.46,0.02,21.28,14.89,26.63,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.22917,530,0.047,0.014,-0.003,-0.02,-0.014,-0.011,0.072,0,0.039,0.032,0.01,0.01,-0.004,0,-0.001,0.487,0.352,0.214,-0.251,0.679,0.013,20.3,13.89,26.14,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.25,600,0.088,0.025,-0.006,0.004,0.003,0.001,0.044,-0.002,0.002,0.001,-0.001,0.01,-0.004,-0.001,-0.002,0.291,0.186,0.102,-0.273,0.789,0.008,20.21,13.82,26.12,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.27083,630,0.056,0.014,-0.006,0.009,0.005,0.003,0.053,-0.003,0.005,0.002,0.002,0.016,-0.005,-0.003,-0.001,0.2,0.141,0.077,-0.134,0.754,-0.009,20.17,13.75,26.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.29167,700,0.065,0.019,-0.007,0.014,0.008,0.004,0.065,-0.005,0.006,0,0.003,0.014,-0.005,-0.002,-0.002,0.174,0.118,0.087,-0.164,0.661,0,20.13,13.83,25.89,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.3125,730,0.097,-0.001,-0.005,0.008,-0.01,-0.002,0.097,-0.002,0.001,-0.009,0.002,0.022,-0.004,-0.003,-0.001,0.15,0.122,0.058,0.167,0.545,-0.014,20.62,14.68,26.79,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.33333,800,0.133,-0.015,-0.007,0.004,-0.009,-0.005,0.212,-0.017,-0.004,0.001,-0.004,0.04,0.001,0.005,0.007,0.067,0.097,0.122,0.344,0.945,0,21.46,15.3,27.51,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.35417,830,0.126,0.027,-0.011,-0.005,-0.017,-0.015,0.306,-0.019,-0.016,-0.025,-0.029,0.046,0.006,0.01,0.015,0.083,0.122,0.183,0.461,1.242,-0.004,22.06,15.86,27.93,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.375,900,0.216,-0.059,-0.016,-0.009,-0.033,-0.029,0.332,-0.029,-0.018,-0.017,-0.029,0.052,0.013,0.017,0.025,0.153,0.194,0.29,0.578,1.477,0.002,22.78,16.64,28.37,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.39583,930,0.294,0.04,-0.03,-0.031,-0.073,-0.058,0.359,-0.03,-0.034,-0.07,-0.057,0.066,0.018,0.022,0.033,0.195,0.276,0.344,0.672,2.019,0.003,23.57,17.47,28.62,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.41667,1000,0.365,-0.043,-0.022,-0.034,-0.073,-0.064,0.688,-0.047,-0.093,-0.11,-0.128,0.089,0.035,0.035,0.048,0.296,0.316,0.449,0.895,2.056,-0.006,24.8,18.92,29.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.4375,1030,0.605,-0.114,-0.046,-0.068,-0.114,-0.121,0.73,-0.05,-0.053,-0.067,-0.092,0.113,0.049,0.051,0.081,0.329,0.335,0.576,1.284,1.807,-0.003,25.92,20.02,28.92,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.45833,1100,0.577,-0.131,-0.032,-0.029,-0.093,-0.068,0.914,-0.052,-0.113,-0.107,-0.167,0.12,0.053,0.05,0.091,0.369,0.361,0.663,1.145,1.897,0.007,26.78,20.89,29,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.47917,1130,0.82,-0.072,-0.04,-0.039,-0.128,-0.09,1.126,-0.088,-0.161,-0.123,-0.233,0.157,0.058,0.047,0.1,0.347,0.342,0.625,1.134,2.616,-0.004,27.25,21.33,29.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.5,1200,0.898,-0.19,-0.052,-0.012,-0.126,-0.056,0.981,-0.089,-0.132,-0.079,-0.208,0.157,0.057,0.037,0.097,0.375,0.399,0.675,0.954,2.571,0.026,27.78,22.12,29.16,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.52083,1230,1.006,-0.193,-0.039,-0.018,-0.133,-0.075,0.955,-0.072,-0.122,-0.086,-0.213,0.161,0.05,0.028,0.095,0.335,0.384,0.647,0.606,2.965,0.016,28.24,22.51,29.45,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.54167,1300,0.88,-0.145,-0.025,-0.03,-0.131,-0.091,1.203,-0.093,-0.148,-0.103,-0.279,0.168,0.052,0.039,0.104,0.316,0.338,0.711,1.151,2.797,0.007,28.64,22.91,29.69,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.5625,1330,0.822,-0.117,-0.033,-0.043,-0.122,-0.129,0.934,-0.08,-0.076,-0.048,-0.198,0.14,0.034,0.021,0.082,0.23,0.28,0.611,0.992,2.891,-0.003,29,23.24,29.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.58333,1400,1.168,-0.27,-0.056,-0.044,-0.169,-0.124,1.308,-0.077,-0.074,-0.063,-0.161,0.19,0.037,0.03,0.096,0.239,0.314,0.645,1.155,2.986,-0.004,29.54,23.97,29.77,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.60417,1430,0.81,0.009,-0.043,-0.046,-0.186,-0.137,0.843,-0.084,-0.064,-0.073,-0.169,0.151,0.035,0.032,0.101,0.227,0.366,0.682,0.915,2.707,-0.004,29.89,24.42,29.65,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.625,1500,0.74,-0.152,-0.03,-0.004,-0.121,-0.116,0.892,-0.044,-0.05,-0.024,-0.228,0.126,0.016,0.009,0.094,0.159,0.299,0.798,1.003,2.236,0.008,30.46,25.03,29.16,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.64583,1530,0.827,-0.061,-0.045,0.006,-0.077,-0.18,0.748,-0.052,-0.019,-0.039,-0.127,0.139,0.001,0.003,0.084,0.11,0.225,0.674,1.228,2.066,-0.001,30.52,25.12,27.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.66667,1600,0.376,-0.095,-0.025,0.01,-0.049,-0.051,0.475,-0.034,-0.019,-0.028,-0.117,0.077,-0.001,0.006,0.065,0.102,0.22,0.711,0.988,1.503,0,30.61,25.24,28.23,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.6875,1630,0.359,-0.026,-0.019,0.013,-0.081,-0.097,0.316,-0.023,0,-0.012,-0.083,0.066,-0.006,-0.007,0.059,0.091,0.347,0.697,0.62,1.714,-0.002,30.75,25.54,28.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.70833,1700,0.17,-0.018,-0.009,-0.005,0.038,0.018,0.22,-0.017,0.025,0.05,-0.114,0.04,-0.011,-0.047,0.039,0.151,0.594,0.628,-0.34,1.756,0.021,30.63,25.79,29.09,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.72917,1730,0.092,0.005,0,-0.006,-0.013,0.009,0.142,-0.007,0.027,0.026,-0.07,0.021,-0.007,-0.021,0.02,0.213,0.494,0.543,-0.106,1.124,0,30.43,25.43,29.48,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
