Time(UTC),swd_1,swu_1,lwd_1,lwu_1,t_rad_1
2024-09-18 21:11:00,-1.52678,1.880812,311.5258,379.2573,14.13019
2024-09-18 21:12:00,-1.537833,1.90293,311.3299,378.6627,14.11012
2024-09-18 21:13:00,-1.548899,2.013568,311.3846,378.3192,14.11002
2024-09-18 21:14:00,-1.748052,1.814434,311.3245,378.6798,14.08655
2024-09-18 21:15:00,-1.736988,1.914006,311.5492,378.8381,14.13248
2024-09-18 21:16:00,-1.748083,1.659572,311.8558,379.4779,14.13214
2024-09-18 21:17:00,-1.21702,2.046806,311.6567,379.4447,14.13214
2024-09-18 21:18:00,-1.449391,1.9694,311.5399,378.6986,14.13129
2024-09-18 21:19:00,-1.537919,1.869844,311.4151,379.1831,14.13086
2024-09-18 21:20:00,-1.34981,2.113227,310.9586,378.3717,14.1075
2024-09-18 21:21:00,-1.670645,2.279158,310.1964,376.0928,13.99222
2024-09-18 21:22:00,-2.279164,1.902991,310.7648,376.5175,13.99303
2024-09-18 21:23:00,-2.356643,1.770249,311.1507,375.8976,13.9971
2024-09-18 21:24:00,-2.323451,1.626416,311.1729,376.838,13.9971
2024-09-18 21:25:00,-1.958312,1.615329,311.257,378.0498,13.99611
2024-09-18 21:26:00,-1.272345,2.212775,311.0902,378.2922,13.99591
2024-09-18 21:27:00,-1.792365,1.958325,311.2413,377.9792,13.99534
2024-09-18 21:28:00,-1.582157,2.223871,311.2283,377.0594,13.99506
2024-09-18 21:29:00,-1.914086,1.925151,311.6013,377.4326,13.99452
2024-09-18 21:30:00,-1.726012,2.057937,311.4621,377.4821,13.99344
2024-09-18 21:31:00,-1.526845,2.246012,311.34,377.4038,13.99327
2024-09-18 21:32:00,-1.814447,2.223804,310.837,375.8583,13.87836
2024-09-18 21:33:00,-2.345505,1.814447,310.5588,375.3036,13.76457
2024-09-18 21:34:00,-2.080003,1.582132,311.3644,377.8029,13.81393
2024-09-18 21:35:00,-1.272347,2.234905,311.4475,377.7866,13.8831
2024-09-18 21:36:00,-1.460423,2.245953,311.3995,376.7866,13.85962
2024-09-18 21:37:00,-1.659561,2.179556,311.5285,376.4394,13.85886
2024-09-18 21:38:00,-1.748064,2.146357,310.985,375.3647,13.745
2024-09-18 21:39:00,-1.980388,1.969324,311.3695,374.8526,13.72168
2024-09-18 21:40:00,-2.146342,1.969324,311.4912,375.0296,13.72168
2024-09-18 21:41:00,-1.914097,1.825584,311.623,376.315,13.72006
2024-09-18 21:42:00,-1.582172,1.980482,311.634,376.7354,13.72006
2024-09-18 21:43:00,-1.416148,2.091027,311.5679,377.1532,13.72362
2024-09-18 21:44:00,-1.571023,2.223772,311.5502,375.6413,13.72433
2024-09-18 21:45:00,-1.681666,2.046764,311.8473,375.3855,13.72615
2024-09-18 21:46:00,-1.759118,2.135282,311.8133,374.0131,13.70538
2024-09-18 21:47:00,-2.113147,1.626349,312.2861,374.8728,13.70479
2024-09-18 21:48:00,-1.46037,2.057795,312.0059,375.5431,13.70182
2024-09-18 21:49:00,-1.615258,2.102048,312.3811,375.3651,13.7244
2024-09-18 21:50:00,-1.725932,2.20167,311.704,373.4946,13.58778
2024-09-18 21:51:00,-1.936142,2.035715,311.7491,373.7168,13.5652
2024-09-18 21:52:00,-1.847676,2.080014,311.4919,373.3059,13.5422
2024-09-18 21:53:00,-1.748118,2.057911,311.4803,374.3351,13.51947
2024-09-18 21:54:00,-1.792337,2.080004,311.7456,374.3337,13.51919
2024-09-18 21:55:00,-1.83656,1.902942,312.0552,375.2727,13.51889
2024-09-18 21:56:00,-1.438268,1.980384,312.3419,376.5993,13.58702
2024-09-18 21:57:00,-0.9403995,2.522483,312.2975,376.2888,13.59103
2024-09-18 21:58:00,-1.150606,2.445039,312.1536,375.5697,13.59103
2024-09-18 21:59:00,-1.371872,2.279079,312.3806,375.365,13.61687
2024-09-18 22:00:00,-1.537824,2.102062,312.4071,375.1703,13.59494
2024-09-18 22:01:00,-1.493588,1.95827,312.4872,376.2581,13.59358
2024-09-18 22:02:00,-1.172756,2.179556,312.603,376.3744,13.63805
2024-09-18 22:03:00,-1.139578,2.422987,312.275,375.5714,13.6162
2024-09-18 22:04:00,-1.548976,2.268143,312.3816,375.1815,13.59506
2024-09-18 22:05:00,-1.703863,2.08004,312.5084,375.5734,13.57316
2024-09-18 22:06:00,-1.537855,2.201677,312.667,375.7301,13.5983
2024-09-18 22:07:00,-1.571046,1.858702,313.0305,377.0119,13.64347
2024-09-18 22:08:00,-1.095327,2.279165,313.1702,377.6506,13.73599
2024-09-18 22:09:00,-1.051075,2.301301,313.0063,377.6972,13.73642
2024-09-18 22:10:00,-1.106398,2.378755,312.8459,376.8399,13.73749
2024-09-18 22:11:00,-1.394065,2.057906,312.9399,377.3546,13.73856
2024-09-18 22:12:00,-1.205978,2.212804,312.6349,377.293,13.73739
2024-09-18 22:13:00,-0.9847001,2.544731,312.1907,376.7162,13.73505
2024-09-18 22:14:00,-1.593223,2.389834,312.3345,375.1893,13.73505
2024-09-18 22:15:00,-1.925153,2.002602,312.4474,375.546,13.71487
2024-09-18 22:16:00,-1.670679,1.958345,312.5241,376.4414,13.73746
2024-09-18 22:17:00,-1.449339,2.057844,312.3573,376.1614,13.73471
2024-09-18 22:18:00,-1.582092,2.124207,311.8827,375.1221,13.64385
2024-09-18 22:19:00,-1.593156,2.135272,311.6331,375.2487,13.61996
2024-09-18 22:20:00,-1.803366,2.00251,311.7809,374.4562,13.61865
2024-09-18 22:21:00,-1.64848,1.980389,311.7466,375.4177,13.59572
2024-09-18 22:22:00,-1.482546,1.99148,312.452,376.2568,13.68432
2024-09-18 22:23:00,-1.294462,2.013608,313.3133,377.8593,13.86575
2024-09-18 22:24:00,-1.250224,2.11321,313.2683,377.6825,13.86374
2024-09-18 22:25:00,-1.117457,2.190658,313.1687,377.594,13.86374
2024-09-18 22:26:00,-1.272393,2.201795,313.1166,377.1789,13.86272
2024-09-18 22:27:00,-1.349866,2.091185,313.2898,377.2646,13.86221
2024-09-18 22:28:00,-1.228131,2.223918,313.1694,377.2647,13.86427
2024-09-18 22:29:00,-1.438327,2.080043,313.4584,377.4751,13.86633
2024-09-18 22:30:00,-1.427262,2.113233,313.3951,377.467,13.86689
2024-09-18 22:31:00,-1.371937,2.17961,313.2997,377.2054,13.86969
2024-09-18 22:32:00,-1.582153,2.12429,312.725,375.8894,13.75622
2024-09-18 22:33:00,-1.75921,2.013687,312.2391,374.8405,13.64093
2024-09-18 22:34:00,-1.748152,2.024759,311.9174,374.4305,13.59534
2024-09-18 22:35:00,-1.803482,1.958382,311.9838,374.2537,13.59745
2024-09-18 22:36:00,-1.703906,1.958386,312.0003,374.6687,13.59851
2024-09-18 22:37:00,-1.836693,1.65967,312.1898,376.1755,13.59891
2024-09-18 22:38:00,-1.360954,2.168675,311.6726,375.5821,13.5997
2024-09-18 22:39:00,-1.781399,1.726072,312.0026,376.3541,13.59922
2024-09-18 22:40:00,-1.1396,2.09111,311.9818,376.9722,13.5968
2024-09-18 22:41:00,-1.327689,2.124303,311.8712,376.087,13.5968
2024-09-18 22:42:00,-1.471515,1.969396,311.9735,376.3661,13.59932
2024-09-18 22:43:00,-1.228105,2.135354,311.7107,376.4019,13.59982
2024-09-18 22:44:00,-1.349797,2.046823,311.7942,376.3853,13.62357
2024-09-18 22:45:00,-1.272338,2.079996,311.8658,376.1354,13.66991
2024-09-18 22:46:00,-1.416178,1.958312,311.7613,376.1864,13.62363
2024-09-18 22:47:00,-1.349819,2.146434,311.4504,375.4894,13.59885
2024-09-18 22:48:00,-1.70387,1.836639,311.7602,375.6775,13.59885
2024-09-18 22:49:00,-1.549024,1.914152,311.7882,376.2719,13.59625
2024-09-18 22:50:00,-1.3388,2.024796,311.7329,376.6481,13.59625
2024-09-18 22:51:00,-1.360883,2.157501,311.6715,376.0867,13.59882
2024-09-18 22:52:00,-1.582156,2.16855,311.6969,375.4036,13.59933
2024-09-18 22:53:00,-1.714918,1.858748,311.8365,375.9854,13.60056
2024-09-18 22:54:00,-1.471503,1.925124,311.611,376.3018,13.60178
2024-09-18 22:55:00,-1.405118,2.013634,311.5575,376.1377,13.60211
2024-09-18 22:56:00,-1.394049,2.113201,311.3566,375.859,13.60379
2024-09-18 22:57:00,-1.737029,1.869795,311.4451,375.4386,13.60379
2024-09-18 22:58:00,-1.81452,1.759199,311.7063,375.9226,13.60538
2024-09-18 22:59:00,-1.571109,1.759199,311.651,376.6086,13.60538
2024-09-18 23:00:00,-1.360923,1.947335,311.3279,376.5636,13.60528
2024-09-18 23:01:00,-1.394132,1.92523,311.0944,376.7957,13.60522
2024-09-18 23:02:00,-1.43836,2.179675,310.9776,375.7815,13.6059
2024-09-18 23:03:00,-1.726005,1.98048,311.1485,376.0286,13.60657
2024-09-18 23:04:00,-1.748132,1.914094,311.2932,375.9298,13.60673
2024-09-18 23:05:00,-1.493654,2.334525,311.2646,374.7836,13.60754
2024-09-18 23:06:00,-2.21282,1.991538,311.4858,374.3742,13.60754
2024-09-18 23:07:00,-2.257103,1.85879,311.7101,374.8537,13.60826
2024-09-18 23:08:00,-2.013694,1.615381,311.7882,375.7063,13.6084
2024-09-18 23:09:00,-1.30559,2.146478,311.5579,376.7821,13.60887
2024-09-18 23:10:00,-1.44943,2.378836,311.3598,375.5662,13.6091
2024-09-18 23:11:00,-2.057981,1.825632,311.8692,375.1135,13.60928
2024-09-18 23:12:00,-1.626495,2.157595,311.5287,374.7407,13.58717
2024-09-18 23:13:00,-1.947357,1.925227,311.2372,373.796,13.49735
2024-09-18 23:14:00,-1.858786,2.135391,310.9468,373.1497,13.45295
2024-09-18 23:15:00,-2.069006,2.035814,310.6053,371.6023,13.34128
2024-09-18 23:16:00,-2.234962,2.002614,310.7397,370.2206,13.34153
2024-09-18 23:17:00,-2.434115,1.737073,311.2711,369.9664,13.34158
2024-09-18 23:18:00,-2.246006,1.980467,311.4384,369.4805,13.34172
2024-09-18 23:19:00,-2.212794,1.825555,311.6389,369.6472,13.34186
2024-09-18 23:20:00,-1.925147,1.969402,311.5742,370.1141,13.34021
2024-09-18 23:21:00,-1.903051,1.814537,311.5435,371.0471,13.27032
2024-09-18 23:22:00,-1.703894,1.925179,311.3291,371.8284,13.22593
2024-09-18 23:23:00,-1.394143,2.268249,311.3169,372.106,13.22202
2024-09-18 23:24:00,-1.847793,1.991633,311.3425,371.1026,13.19983
2024-09-18 23:25:00,-1.61537,2.046864,311.3324,372.0192,13.20151
2024-09-18 23:26:00,-1.526839,2.356643,311.2352,372.4637,13.20184
2024-09-18 23:27:00,-1.770247,2.124297,311.155,372.1511,13.18053
2024-09-18 23:28:00,-1.593221,2.113231,311.4204,373.0914,13.20337
2024-09-18 23:29:00,-1.703862,2.046847,311.4945,372.922,13.20273
2024-09-18 23:30:00,-1.360877,2.356641,311.1275,372.2674,13.17744
2024-09-18 23:31:00,-1.604286,2.323449,310.7903,370.4697,13.08913
2024-09-18 23:32:00,-1.759211,2.190716,310.7821,369.688,13.06909
2024-09-18 23:33:00,-2.057945,1.748147,311.0698,370.9604,13.06909
2024-09-18 23:34:00,-1.493695,2.13543,310.82,370.2801,13.07019
2024-09-18 23:35:00,-1.604353,1.836707,311.2649,371.7103,13.07074
2024-09-18 23:36:00,-1.128561,2.345639,310.9706,372.1674,13.07137
2024-09-18 23:37:00,-1.316636,2.389861,311.0192,371.9275,13.07199
2024-09-18 23:38:00,-1.50473,2.257097,311.1527,372.0501,13.07217
2024-09-18 23:39:00,-1.626455,2.113286,311.2453,372.4864,13.07309
2024-09-18 23:40:00,-0.9515317,2.423087,310.8692,372.7076,13.07309
2024-09-18 23:41:00,-1.117507,2.367787,310.9566,372.6296,13.09587
2024-09-18 23:42:00,-1.228153,2.378856,310.6295,372.2363,13.07394
2024-09-18 23:43:00,-1.34987,2.53377,310.5648,371.1429,13.07433
2024-09-18 23:44:00,-1.65968,2.235035,310.7648,370.6682,13.07452
2024-09-18 23:45:00,-1.648625,2.223987,310.7544,370.8241,13.07473
2024-09-18 23:46:00,-1.593325,2.345728,310.5946,370.3221,13.05318
2024-09-18 23:47:00,-2.046967,2.035903,310.7885,369.1658,13.03129
2024-09-18 23:48:00,-1.925197,2.05797,310.3367,368.4135,12.94379
2024-09-18 23:49:00,-2.069034,1.737103,310.6354,369.6416,12.94379
2024-09-18 23:50:00,-1.460491,2.102222,310.9601,371.6258,13.03192
2024-09-18 23:51:00,-1.316654,2.400958,310.4886,370.5789,12.96608
2024-09-18 23:52:00,-1.659658,2.04691,310.671,371.0936,12.94427
2024-09-18 23:53:00,-1.073251,2.378856,310.8342,372.8726,13.05416
2024-09-18 23:54:00,-0.9847382,2.334607,310.9426,373.0144,13.05379
2024-09-18 23:55:00,-0.7745194,2.688689,310.5226,372.5284,13.03107
2024-09-18 23:56:00,-1.128585,2.744012,310.6343,371.1132,13.07498
2024-09-18 23:57:00,-1.648634,2.42316,310.3292,368.994,12.96564
2024-09-18 23:58:00,-1.94738,2.201867,310.4449,367.8926,12.9437
2024-09-18 23:59:00,-1.925202,2.046911,310.8243,368.4919,12.94397
2024-09-19 00:00:00,-1.759228,2.146479,310.9909,369.9859,12.94403
2024-09-19 00:01:00,-1.560069,2.312443,310.4783,369.5175,12.87871
2024-09-19 00:02:00,-1.493682,2.434148,310.2475,368.1913,12.83521
2024-09-19 00:03:00,-2.013705,2.113283,310.4372,367.3078,12.81258
2024-09-19 00:04:00,-1.803483,2.268184,310.3606,367.4635,12.80856
2024-09-19 00:05:00,-2.013705,1.825611,310.3053,368.1495,12.80856
2024-09-19 00:06:00,-1.194974,2.401013,310.1131,369.8839,12.80811
2024-09-19 00:07:00,-1.593299,2.367819,310.1241,369.3086,12.80811
2024-09-19 00:08:00,-1.460568,2.27938,310.0036,370.1194,12.80876
2024-09-19 00:09:00,-1.582312,2.31261,309.8517,369.2161,12.7657
2024-09-19 00:10:00,-1.471632,2.246172,310.0191,370.3228,12.80954
2024-09-19 00:11:00,-1.294565,2.367838,309.742,370.3985,12.78829
2024-09-19 00:12:00,-1.593304,2.32357,309.2904,368.818,12.68003
2024-09-19 00:13:00,-1.748172,2.290326,309.0107,368.4043,12.63739
2024-09-19 00:14:00,-1.814558,2.069039,308.797,368.9319,12.61581
2024-09-19 00:15:00,-1.659653,2.257128,309.0871,368.5801,12.68105
2024-09-19 00:16:00,-1.78136,2.091161,309.2722,367.5813,12.65957
2024-09-19 00:17:00,-1.836712,1.925227,309.4813,368.6654,12.61568
2024-09-19 00:18:00,-1.416271,1.925244,309.77,370.8025,12.63689
2024-09-19 00:19:00,-1.239248,2.235069,309.683,371.0588,12.65817
2024-09-19 00:20:00,-1.128616,2.423206,309.7929,371.734,12.67914
2024-09-19 00:21:00,-1.372033,2.500641,309.3263,370.0719,12.59295
2024-09-19 00:22:00,-1.637524,2.246063,309.425,369.3937,12.55048
2024-09-19 00:23:00,-1.637524,2.201806,309.3918,369.7035,12.55048
2024-09-19 00:24:00,-1.526879,2.223933,309.3823,370.8115,12.55076
2024-09-19 00:25:00,-1.261335,2.467348,309.1502,370.7897,12.55081
2024-09-19 00:26:00,-1.659664,2.32353,309.2394,369.286,12.55104
2024-09-19 00:27:00,-1.914161,2.17971,309.3147,368.2332,12.5298
2024-09-19 00:28:00,-2.080127,1.69287,309.8825,369.664,12.55139
2024-09-19 00:29:00,-1.394125,2.124381,309.693,370.8907,12.53017
2024-09-19 00:30:00,-1.537964,2.04693,309.8036,370.603,12.53017
2024-09-19 00:31:00,-1.38309,2.190815,309.7518,370.9619,12.55203
2024-09-19 00:32:00,-1.493737,2.102297,309.8846,371.8913,12.55203
2024-09-19 00:33:00,-1.139622,2.423076,309.6012,372.1808,12.55234
2024-09-19 00:34:00,-1.217061,2.677534,309.4915,371.3292,12.5524
2024-09-19 00:35:00,-1.703898,2.378819,309.7418,370.5732,12.55171
2024-09-19 00:36:00,-1.737104,2.31245,309.6574,369.8918,12.52957
2024-09-19 00:37:00,-1.714974,2.002647,309.7435,371.1838,12.50817
2024-09-19 00:38:00,-1.416233,2.500536,309.5489,371.1108,12.52993
2024-09-19 00:39:00,-1.681776,2.257121,309.5323,371.1937,12.487
2024-09-19 00:40:00,-1.692885,2.323568,309.5474,370.8011,12.48602
2024-09-19 00:41:00,-1.449464,2.533796,309.1628,369.8854,12.42163
2024-09-19 00:42:00,-1.980631,2.102343,309.6338,370.1924,12.42114
2024-09-19 00:43:00,-1.737229,2.091314,309.7089,370.6115,12.4209
2024-09-19 00:44:00,-1.261393,2.622373,309.5738,370.7846,12.46409
2024-09-19 00:45:00,-1.438395,2.434207,309.7292,370.4847,12.44291
2024-09-19 00:46:00,-1.460526,2.57805,309.4932,369.5297,12.42132
2024-09-19 00:47:00,-1.781412,2.312516,310.5077,369.5155,12.57135
2024-09-19 00:48:00,-1.68183,2.146546,313.1441,373.3469,13.04977
2024-09-19 00:49:00,-1.416288,2.334663,313.991,374.5152,13.20488
2024-09-19 00:50:00,-1.283514,2.710869,312.9704,372.7202,13.05053
2024-09-19 00:51:00,-1.781438,2.146578,311.6014,370.8757,12.78859
2024-09-19 00:52:00,-1.416303,2.578113,311.1689,371.5388,12.72371
2024-09-19 00:53:00,-1.659748,2.212997,310.9923,370.9756,12.6153
2024-09-19 00:54:00,-1.338894,2.334766,310.8921,371.6403,12.63637
2024-09-19 00:55:00,-1.283564,2.246232,310.8486,372.7915,12.63646
2024-09-19 00:56:00,-1.18395,2.54494,310.1702,371.8573,12.59373
2024-09-19 00:57:00,-1.604418,2.301511,309.9639,370.5003,12.55057
2024-09-19 00:58:00,-1.692946,2.356846,310.1698,369.4119,12.5498
2024-09-19 00:59:00,-1.803597,2.279393,310.1247,368.6808,12.54965
2024-09-19 01:00:00,-1.847846,2.157665,310.2784,367.971,12.52841
2024-09-19 01:01:00,-1.96955,2.091263,309.7995,366.1086,12.40001
2024-09-19 01:02:00,-2.047006,1.582281,310.3327,366.5424,12.42141
2024-09-19 01:03:00,-1.283531,2.035946,310.4548,368.7227,12.42151
2024-09-19 01:04:00,-1.571219,2.047011,310.5081,368.1232,12.40017
2024-09-19 01:05:00,-1.615528,1.781507,310.7603,368.4324,12.35608
2024-09-19 01:06:00,-1.316766,2.047073,310.6919,369.1054,12.33474
2024-09-19 01:07:00,-1.471627,2.102328,310.6702,368.1743,12.29246
2024-09-19 01:08:00,-1.726109,1.836757,311.2796,368.2855,12.29254
2024-09-19 01:09:00,-1.217138,2.201914,311.5396,369.0327,12.29156
2024-09-19 01:10:00,-1.659747,2.224061,311.6667,368.7288,12.29059
2024-09-19 01:11:00,-1.637617,1.892111,312.2855,369.1041,12.29043
2024-09-19 01:12:00,-1.272473,2.323646,312.3034,369.2659,12.28964
2024-09-19 01:13:00,-1.792527,1.847852,312.6895,368.9218,12.26843
2024-09-19 01:14:00,-1.228215,2.035959,312.9869,369.3852,12.26818
2024-09-19 01:15:00,-1.228215,2.157674,313.4639,369.5191,12.2894
2024-09-19 01:16:00,-1.427412,2.113451,313.5141,368.1541,12.22567
2024-09-19 01:17:00,-1.648728,1.836839,314.1908,367.614,12.26808
2024-09-19 01:18:00,-1.250351,1.980641,314.0837,366.8971,12.16142
2024-09-19 01:19:00,-1.538007,1.881016,314.5691,366.2417,12.16089
2024-09-19 01:20:00,-1.63759,1.482683,315.3542,367.8567,12.1608
2024-09-19 01:21:00,-1.029025,1.626523,316.5405,370.2711,12.24521
2024-09-19 01:22:00,-0.9626362,2.102309,316.7065,370.3596,12.24521
2024-09-19 01:23:00,-1.12861,2.091247,317.4821,370.4272,12.28743
2024-09-19 01:24:00,-1.073286,2.345739,317.5926,369.8959,12.28738
2024-09-19 01:25:00,-1.338842,2.179767,318.083,369.0807,12.26708
2024-09-19 01:26:00,-1.294582,1.903147,318.0929,369.5553,12.20388
2024-09-19 01:27:00,-0.9515877,2.367901,320.3301,371.5829,12.58979
2024-09-19 01:28:00,-1.637658,2.102399,322.1322,371.7488,12.87187
2024-09-19 01:29:00,-1.626581,1.925341,321.7612,370.5033,12.69929
2024-09-19 01:30:00,-1.383094,1.991656,321.448,371.0402,12.548
2024-09-19 01:31:00,-1.206058,2.168692,321.5025,370.2096,12.54788
2024-09-19 01:32:00,-1.83671,1.991614,321.5688,369.0356,12.50576
2024-09-19 01:33:00,-1.571156,1.770316,321.8133,369.5455,12.4201
2024-09-19 01:34:00,-1.582215,2.080117,322.0925,369.2713,12.42056
2024-09-19 01:35:00,-1.770307,1.770307,322.5598,368.7427,12.42102
2024-09-19 01:36:00,-1.438386,1.637548,323.3544,369.77,12.42072
2024-09-19 01:37:00,-1.139664,1.991645,323.6691,370.7273,12.39876
2024-09-19 01:38:00,-1.482669,2.035904,324.0785,369.4991,12.39876
2024-09-19 01:39:00,-1.759347,1.825737,324.0252,367.5995,12.27159
2024-09-19 01:40:00,-1.892128,1.43846,324.6904,367.5122,12.29282
2024-09-19 01:41:00,-1.194991,1.670775,325.9271,369.0906,12.33606
2024-09-19 01:42:00,-1.316695,1.715023,326.5295,369.5932,12.37886
2024-09-19 01:43:00,-1.161785,1.858855,327.0107,370.2954,12.3358
2024-09-19 01:44:00,-1.272425,1.903105,327.3389,369.6719,12.3141
2024-09-19 01:45:00,-1.515844,1.814587,327.6684,368.8285,12.29267
2024-09-19 01:46:00,-1.781386,1.405193,328.7174,368.7931,12.29224
2024-09-19 01:47:00,-1.12858,1.571161,329.7022,369.2467,12.29224
2024-09-19 01:48:00,-1.00688,1.858855,330.4436,369.9885,12.33426
2024-09-19 01:49:00,-1.493723,1.759274,330.7403,369.7541,12.31291
2024-09-19 01:50:00,-1.194995,1.925272,331.3927,370.0862,12.33392
2024-09-19 01:51:00,-1.538014,1.858895,332.1036,369.7352,12.37643
2024-09-19 01:52:00,-1.228177,1.96951,331.9742,368.7089,12.29097
2024-09-19 01:53:00,-1.626478,1.504768,332.7487,368.2657,12.29083
2024-09-19 01:54:00,-1.471578,1.294545,334.2238,370.0174,12.33343
2024-09-19 01:55:00,-1.017942,1.61543,335.1619,371.7525,12.33305
2024-09-19 01:56:00,-1.250299,1.549043,336.1877,372.037,12.4184
2024-09-19 01:57:00,-0.8519704,1.82565,337.0939,373.4077,12.50398
2024-09-19 01:58:00,-0.8187759,2.212908,337.6228,373.6157,12.56843
2024-09-19 01:59:00,-1.17285,2.091212,337.2323,372.4067,12.44021
2024-09-19 02:00:00,-1.194983,2.146543,337.3971,371.9851,12.41907
2024-09-19 02:01:00,-1.449489,1.936336,337.8623,372.0857,12.41926
2024-09-19 02:02:00,-1.183962,2.146623,338.2091,371.9797,12.4411
2024-09-19 02:03:00,-1.659753,2.0249,338.0369,370.6345,12.37702
2024-09-19 02:04:00,-1.77037,1.969536,337.7989,369.4664,12.29196
2024-09-19 02:05:00,-2.135509,1.460555,338.4075,369.7651,12.29196
2024-09-19 02:06:00,-1.504821,1.526951,339.0508,370.8069,12.29229
2024-09-19 02:07:00,-1.195006,1.615471,340.3125,371.6593,12.29236
2024-09-19 02:08:00,-1.05116,1.715047,341.4834,372.3543,12.29196
2024-09-19 02:09:00,-1.217126,1.692911,341.4262,372.9718,12.29156
2024-09-19 02:10:00,-1.18394,1.759311,341.0488,372.9487,12.29138
2024-09-19 02:11:00,-1.172891,1.914246,341.1238,372.825,12.29102
2024-09-19 02:12:00,-1.338866,1.659751,342.3073,373.6765,12.3978
2024-09-19 02:13:00,-1.062289,1.903267,343.0327,374.1378,12.48306
2024-09-19 02:14:00,-1.073354,2.024987,343.478,374.4836,12.50452
2024-09-19 02:15:00,-1.073315,2.367934,343.0985,373.6493,12.44087
2024-09-19 02:16:00,-1.360999,2.157682,343.4204,373.7939,12.44101
2024-09-19 02:17:00,-1.372056,2.279384,343.552,373.2835,12.44074
2024-09-19 02:18:00,-1.504827,2.069137,343.9961,373.2185,12.46192
2024-09-19 02:19:00,-1.493764,2.135528,344.3775,373.0799,12.50478
2024-09-19 02:20:00,-1.349926,2.124474,344.1441,372.6806,12.41876
2024-09-19 02:21:00,-1.593356,1.903175,344.6523,372.8458,12.41864
2024-09-19 02:22:00,-1.195037,2.03599,344.8594,373.0424,12.41815
2024-09-19 02:23:00,-1.39421,1.903207,344.9922,372.9207,12.41815
2024-09-19 02:24:00,-1.062283,2.013918,345.3102,373.4275,12.41777
2024-09-19 02:25:00,-1.272547,1.870091,345.5944,373.8671,12.39624
2024-09-19 02:26:00,-1.294646,1.925376,345.6948,373.5574,12.37529
2024-09-19 02:27:00,-1.195032,2.135566,345.7158,373.0135,12.33301
2024-09-19 02:28:00,-1.30568,2.035976,345.5898,372.3562,12.26925
2024-09-19 02:29:00,-1.338861,2.013823,345.6712,372.1829,12.26994
2024-09-19 02:30:00,-1.206081,1.969563,346.0155,372.8259,12.29117
2024-09-19 02:31:00,-1.19501,2.201917,346.0672,372.5123,12.29046
2024-09-19 02:32:00,-1.526956,1.980617,346.1747,371.9669,12.24786
2024-09-19 02:33:00,-1.615496,1.560171,347.0046,372.7198,12.28995
2024-09-19 02:34:00,-1.062252,1.969592,347.1805,373.6151,12.28976
2024-09-19 02:35:00,-0.9848034,2.478601,346.8922,373.1941,12.28967
2024-09-19 02:36:00,-1.449556,2.257324,347.1011,372.9165,12.28949
2024-09-19 02:37:00,-1.460614,1.991742,347.4011,373.1942,12.28969
2024-09-19 02:38:00,-1.073295,2.312562,347.8007,373.604,12.35474
2024-09-19 02:39:00,-1.139684,2.401082,347.2747,372.7018,12.29071
2024-09-19 02:40:00,-1.383102,2.179769,347.346,372.9943,12.29163
2024-09-19 02:41:00,-1.139674,2.522774,347.4577,372.8514,12.29181
2024-09-19 02:42:00,-1.515873,2.24615,347.7001,372.4188,12.29161
2024-09-19 02:43:00,-1.316705,2.345726,347.7213,372.4289,12.29141
2024-09-19 02:44:00,-1.372033,2.423188,347.7446,371.8105,12.29166
2024-09-19 02:45:00,-1.748248,2.069129,348.0015,372.1229,12.29214
2024-09-19 02:46:00,-1.471626,2.179777,347.7115,372.0984,12.24971
2024-09-19 02:47:00,-1.372109,2.246276,347.8135,371.7922,12.25045
2024-09-19 02:48:00,-1.715137,2.202014,347.4544,370.2934,12.16553
2024-09-19 02:49:00,-1.91427,1.726163,347.6611,370.7652,12.16474
2024-09-19 02:50:00,-1.460592,1.903195,347.9825,371.0975,12.1858
2024-09-19 02:51:00,-1.38314,1.991722,347.9713,370.7544,12.16479
2024-09-19 02:52:00,-1.692969,1.526992,348.7616,371.6333,12.22867
2024-09-19 02:53:00,-1.006927,2.124507,348.5937,371.5096,12.18631
2024-09-19 02:54:00,-1.482718,2.03597,348.5061,370.7358,12.16547
2024-09-19 02:55:00,-1.416327,1.825734,348.7398,370.8699,12.1867
2024-09-19 02:56:00,-1.40529,1.814705,348.9325,370.9414,12.18558
2024-09-19 02:57:00,-1.150789,1.881097,348.9989,371.6164,12.18558
2024-09-19 02:58:00,-1.139745,2.091375,349.1335,371.2091,12.20701
2024-09-19 02:59:00,-1.460656,1.859017,349.4658,371.5638,12.20711
2024-09-19 03:00:00,-1.482766,1.870057,349.5784,371.3773,12.22841
2024-09-19 03:01:00,-1.416354,1.704051,349.712,371.9864,12.22849
2024-09-19 03:02:00,-1.427416,1.770439,350.0111,372.5067,12.22854
2024-09-19 03:03:00,-1.183969,2.04705,350.4453,373.151,12.25001
2024-09-19 03:04:00,-1.150774,2.102376,350.5659,373.2605,12.22879
2024-09-19 03:05:00,-0.8077496,2.445379,350.7266,373.6977,12.29283
2024-09-19 03:06:00,-0.9847891,2.666676,349.8368,372.4316,12.20799
2024-09-19 03:07:00,-1.449551,2.412235,349.714,371.8667,12.16589
2024-09-19 03:08:00,-1.538092,2.29054,349.9027,371.5799,12.16608
2024-09-19 03:09:00,-1.704087,1.980724,350.3456,371.8458,12.16615
