Time(UTC),uu,uv,uw,uTs,uTc1,uH2O,vv,vw,vTs,vTc1,vH2O,ww,wTs,wTc1,wH2O,TsTs,Tc1Tc1,H2OH2O,u,v,w,Ts,Tc1,H2O,Uyp,WDy,WDyWDy,wgwg,wguy,wgTc2,uywg,uyTc2,Tc2Tc2,wg,Uy,Tc2,wdir_Y
2024-09-19 12:00:00,0.614,-0.201,0.077,0.059,0.113,0.08,1.258,0.01,-0.108,-0.14,-0.048,0.198,0.057,0.05,0.069,0.131044,0.163216,0.161604,-1.686,1.36,-0.07,26.73,21.64,28.2,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-19 12:30:00,0.781,-0.281,0.089,0.093,0.198,0.12,1.11,-0.029,-0.107,-0.139,-0.075,0.184,0.051,0.05,0.066,0.112896,0.219024,0.194481,-1.556,1.286,-0.076,27.28,22.41,27.84,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-19 13:00:00,0.965,-0.302,0.141,0.083,0.154,0.108,1.445,-0.044,-0.131,-0.14,-0.088,0.225,0.049,0.054,0.064,0.103684,0.156816,0.130321,-1.907,1.572,-0.104,27.51,22.55,28.09,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-19 13:30:00,0.699,-0.149,0.082,0.043,0.133,0.072,1.477,0.012,-0.079,-0.063,-0.058,0.211,0.034,0.039,0.068,0.064516,0.137641,0.160801,-1.618,1.645,-0.078,27.88,22.94,27.99,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-19 14:00:00,0.746,-0.323,0.09,0.062,0.143,0.146,1.176,-0.025,-0.093,-0.128,-0.115,0.168,0.033,0.042,0.062,0.071289,0.163216,0.205209,-1.438,1.115,-0.053,28.17,23.29,28.06,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-19 14:30:00,0.675,-0.271,0.08,0.077,0.166,0.092,1.177,0.01,-0.081,-0.124,-0.058,0.182,0.026,0.043,0.046,0.055696,0.149769,0.121801,-1.521,1.037,-0.071,28.1,23.1,27.89,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-19 15:00:00,0.861,-0.155,0.125,0.024,0.083,0.093,1.193,-0.001,-0.08,-0.091,-0.038,0.203,0.016,0.021,0.049,0.034969,0.076729,0.093636,-1.689,1.458,-0.063,27.74,22.57,27.94,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-19 15:30:00,0.68,-0.266,0.099,0.028,0.079,0.08,1.122,0.005,-0.061,-0.086,-0.035,0.168,0.01,0.012,0.043,0.024964,0.063001,0.074529,-1.488,1.546,-0.075,27.51,22.14,28.08,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-19 16:00:00,0.908,-0.405,0.109,0.031,0.057,0.069,1.14,-0.017,-0.052,-0.113,-0.044,0.212,0.007,0.012,0.033,0.014641,0.036481,0.038416,-1.693,1.509,-0.113,27.1,21.58,28.22,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-19 16:30:00,0.729,-0.219,0.103,0.004,0.021,0.04,0.96,-0.021,-0.035,-0.055,-0.025,0.205,-0.009,0.0,0.026,0.013456,0.020736,0.023104,-1.67,1.323,-0.069,26.48,20.81,28.11,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-19 17:00:00,0.656,-0.243,0.084,-0.014,-0.004,0.021,0.952,0.009,-0.006,-0.022,-0.015,0.186,-0.018,-0.007,0.015,0.017424,0.012769,0.013924,-1.446,1.179,-0.05,25.8,19.91,27.72,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-19 17:30:00,0.502,-0.165,0.078,-0.02,-0.017,0.013,1.181,-0.001,0.007,-0.011,-0.013,0.186,-0.019,-0.011,0.008,0.0256,0.016384,0.007056,-1.597,1.343,-0.086,25.29,19.16,27.46,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-19 18:00:00,0.541,-0.235,0.052,-0.048,-0.056,0.021,0.691,-0.052,0.059,0.059,-0.027,0.134,-0.028,-0.022,0.008,0.043264,0.031329,0.0064,-1.166,1.519,-0.06,24.78,18.47,27.28,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-19 18:30:00,0.458,-0.155,0.043,-0.03,-0.037,0.008,0.579,-0.028,0.044,0.044,-0.016,0.135,-0.023,-0.018,0.003,0.043681,0.0289,0.003025,-1.147,1.471,-0.057,24.16,17.84,27.11,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-19 19:00:00,0.646,-0.111,0.074,-0.025,-0.034,0.002,0.843,-0.031,0.037,0.037,-0.011,0.166,-0.021,-0.016,0.003,0.0324,0.021904,0.001369,-1.058,1.708,-0.028,23.53,17.21,27.08,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-19 19:30:00,0.827,-0.062,0.069,-0.031,-0.033,0.003,1.066,-0.049,0.018,0.027,-0.004,0.228,-0.032,-0.024,0.004,0.031684,0.019321,0.001296,-1.264,2.239,-0.064,23.03,16.73,27.0,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-19 20:00:00,0.521,-0.029,0.043,-0.028,-0.028,0.0,0.856,-0.02,0.022,0.014,-0.007,0.182,-0.029,-0.018,0.002,0.034596,0.0196,0.0009,-0.866,2.335,-0.059,22.51,16.21,26.75,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-19 20:30:00,0.471,0.041,0.016,-0.016,-0.019,-0.002,0.584,-0.033,0.034,0.025,-0.003,0.16,-0.025,-0.015,0.001,0.027556,0.014641,0.000484,-0.76,2.422,-0.059,22.22,15.92,26.62,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-19 21:00:00,0.563,-0.012,0.031,-0.025,-0.033,-0.002,0.631,-0.047,0.035,0.029,-0.001,0.15,-0.023,-0.014,0.0,0.0289,0.015876,0.0004,-1.048,2.224,-0.035,22.08,15.79,26.63,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-19 21:30:00,0.361,-0.015,0.016,-0.021,-0.027,-0.003,0.321,-0.016,0.024,0.02,0.002,0.097,-0.019,-0.013,-0.001,0.028224,0.015129,0.000729,-0.898,1.67,-0.033,21.94,15.62,26.71,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-19 22:00:00,0.281,-0.07,0.018,-0.018,-0.02,-0.002,0.406,-0.023,0.041,0.039,0.003,0.081,-0.014,-0.009,-0.001,0.033489,0.018496,0.000784,-1.076,1.516,-0.06,21.92,15.61,26.81,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-19 22:30:00,0.369,-0.016,0.022,-0.026,-0.03,-0.005,0.457,-0.027,0.014,0.01,-0.001,0.105,-0.019,-0.012,-0.002,0.026896,0.013689,0.000729,-1.073,1.552,-0.018,22.0,15.68,26.93,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-19 23:00:00,0.188,-0.07,0.021,-0.014,-0.018,-0.002,0.324,-0.016,0.03,0.022,0.001,0.066,-0.015,-0.008,-0.002,0.037249,0.018496,0.001089,-0.756,0.916,-0.016,21.95,15.6,26.98,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-19 23:30:00,0.275,-0.03,0.026,-0.018,-0.022,-0.003,0.353,-0.013,0.019,0.018,0.001,0.09,-0.014,-0.009,-0.002,0.028224,0.014884,0.000961,-0.926,1.195,-0.04,22.0,15.65,27.07,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 00:00:00,0.326,-0.053,0.029,-0.036,-0.034,-0.01,0.287,-0.011,0.027,0.015,0.004,0.086,-0.017,-0.013,-0.004,0.036481,0.019044,0.002304,-0.825,1.102,-0.032,21.7,15.34,26.99,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 00:30:00,0.247,-0.048,0.045,-0.028,-0.022,-0.005,0.265,-0.02,0.016,0.005,0.001,0.072,-0.018,-0.01,-0.003,0.042025,0.017424,0.001681,-0.997,0.924,-0.007,21.62,15.27,26.97,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 01:00:00,0.21,-0.065,0.023,-0.018,-0.021,-0.003,0.34,-0.001,0.031,0.019,0.0,0.073,-0.014,-0.007,-0.002,0.028224,0.012996,0.000961,-0.925,0.761,-0.026,21.54,15.2,26.78,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 01:30:00,0.189,-0.057,0.024,-0.013,-0.011,-0.001,0.246,-0.002,0.015,0.003,-0.001,0.068,-0.013,-0.006,-0.001,0.026569,0.008649,0.001089,-0.851,0.577,-0.037,21.2,14.9,26.61,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 02:00:00,0.238,-0.074,0.035,-0.02,-0.016,-0.001,0.299,-0.006,0.027,0.01,-0.001,0.071,-0.014,-0.007,0.0,0.026244,0.009216,0.000729,-0.915,0.758,-0.022,21.16,14.87,26.38,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 02:30:00,0.233,-0.034,0.018,-0.007,-0.009,-0.001,0.416,-0.013,0.038,0.031,0.002,0.074,-0.016,-0.009,-0.001,0.035344,0.017161,0.000841,-0.852,0.967,-0.045,21.25,14.98,26.29,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 03:00:00,0.188,-0.045,0.012,-0.02,-0.02,-0.007,0.282,-0.003,0.021,0.01,0.005,0.064,-0.015,-0.009,-0.004,0.043681,0.019881,0.004225,-0.604,0.875,-0.025,21.23,14.89,26.6,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 03:30:00,0.27,-0.067,0.021,-0.017,-0.019,-0.002,0.378,0.0,0.025,0.01,0.0,0.08,-0.018,-0.011,-0.004,0.047961,0.021025,0.002916,-0.733,1.024,-0.031,21.45,15.09,26.86,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 04:00:00,0.224,-0.016,0.014,-0.008,-0.009,-0.003,0.332,-0.012,0.03,0.026,0.006,0.072,-0.02,-0.013,-0.006,0.045796,0.021609,0.003481,-0.525,1.23,-0.029,21.53,15.16,26.91,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 04:30:00,0.22,-0.087,0.022,-0.027,-0.022,-0.006,0.396,-0.015,0.045,0.032,0.006,0.065,-0.015,-0.01,-0.004,0.042436,0.019881,0.002601,-0.874,1.046,-0.034,21.4,15.05,26.89,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 05:00:00,0.183,-0.004,0.018,-0.017,-0.016,-0.004,0.353,0.009,0.033,0.019,0.003,0.06,-0.016,-0.009,-0.004,0.052441,0.022801,0.003249,-0.652,0.815,-0.004,21.24,14.9,26.71,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 05:30:00,0.244,-0.034,0.01,-0.024,-0.019,-0.004,0.234,-0.013,0.025,0.012,0.001,0.07,-0.018,-0.009,-0.004,0.0441,0.0169,0.003025,-0.849,1.327,-0.013,21.04,14.72,26.43,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 06:00:00,0.352,-0.012,0.027,-0.025,-0.022,-0.004,0.387,-0.018,0.027,0.017,-0.002,0.112,-0.018,-0.01,-0.002,0.025921,0.01,0.001089,-1.002,1.839,-0.03,20.96,14.75,26.17,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 06:30:00,0.475,-0.007,0.012,-0.011,-0.001,0.002,0.505,-0.041,0.023,0.017,-0.014,0.155,-0.015,-0.006,0.006,0.015129,0.006241,0.002809,-0.953,2.221,-0.067,20.96,14.97,25.88,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 07:00:00,0.571,-0.056,0.046,-0.007,0.02,0.023,0.658,-0.031,0.011,0.003,-0.03,0.17,-0.008,0.005,0.016,0.005776,0.010816,0.011025,-1.064,2.232,-0.071,21.15,15.37,25.67,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 07:30:00,0.643,0.053,0.007,-0.005,0.013,0.004,0.86,-0.067,-0.007,0.012,-0.042,0.199,-0.003,0.012,0.028,0.003969,0.038809,0.028224,-0.72,2.839,-0.051,21.57,16.0,25.42,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 08:00:00,0.524,0.053,0.013,0.001,-0.004,0.018,0.539,-0.038,-0.026,-0.024,-0.064,0.132,0.009,0.019,0.034,0.008649,0.126025,0.066564,-0.523,2.262,-0.028,22.17,16.87,25.47,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 08:30:00,0.788,-0.077,0.022,0.039,0.095,0.086,0.657,-0.055,-0.035,-0.046,-0.079,0.178,0.021,0.034,0.054,0.017424,0.141376,0.099225,-0.86,2.472,-0.046,22.8,17.61,25.36,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 09:00:00,0.91,0.082,0.016,0.018,0.043,0.061,1.103,-0.093,-0.055,-0.021,-0.105,0.231,0.028,0.032,0.062,0.026896,0.161604,0.128164,-0.853,2.934,-0.035,23.38,18.35,25.1,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 09:30:00,1.169,-0.195,0.056,0.038,0.083,0.113,0.94,-0.075,-0.058,0.019,-0.111,0.241,0.028,0.042,0.063,0.029584,0.181476,0.142884,-0.966,3.177,-0.1,24.16,19.14,25.0,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 10:00:00,1.164,0.102,0.018,0.018,0.025,0.101,1.091,-0.074,-0.1,-0.039,-0.106,0.236,0.036,0.042,0.076,0.047961,0.112225,0.174724,-1.128,3.043,-0.049,24.86,19.88,25.06,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 10:30:00,1.097,0.066,0.032,0.003,-0.022,0.068,1.172,-0.094,-0.068,-0.022,-0.104,0.291,0.045,0.051,0.103,0.051529,0.159201,0.244036,-0.721,3.407,-0.07,25.35,20.36,25.06,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 11:00:00,0.913,0.038,0.023,-0.009,-0.071,0.058,1.019,-0.096,-0.091,-0.085,-0.163,0.223,0.042,0.046,0.103,0.060025,0.183184,0.295936,-0.497,3.192,-0.045,26.04,21.26,25.14,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 11:30:00,1.358,-0.065,0.03,0.035,0.06,0.129,1.501,-0.131,-0.126,-0.074,-0.225,0.338,0.046,0.056,0.117,0.055225,0.187489,0.289444,-0.916,3.717,-0.084,26.58,21.71,24.66,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 12:00:00,1.624,0.161,0.011,-0.044,-0.041,0.07,1.558,-0.132,-0.165,-0.184,-0.213,0.308,0.053,0.072,0.12,0.074529,0.246016,0.299209,-0.745,3.195,-0.066,27.1,22.41,24.7,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 12:30:00,1.555,-0.099,0.051,0.046,0.11,0.174,1.437,-0.167,-0.114,-0.095,-0.191,0.324,0.047,0.058,0.114,0.054289,0.264196,0.289444,-1.098,3.274,-0.047,27.43,22.86,24.54,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 13:00:00,1.691,-0.107,0.072,-0.007,0.013,0.204,1.267,-0.081,-0.112,-0.145,-0.132,0.262,0.032,0.042,0.098,0.053824,0.286225,0.315844,-0.836,3.162,-0.039,27.65,23.07,24.59,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 13:30:00,1.502,-0.002,0.009,-0.001,-0.061,0.063,1.306,-0.075,-0.115,-0.134,-0.215,0.242,0.025,0.038,0.084,0.049729,0.304704,0.364816,-0.556,3.083,-0.065,27.8,23.29,24.36,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 14:00:00,0.664,-0.009,0.0,-0.023,-0.1,0.004,0.77,-0.054,-0.046,-0.061,-0.141,0.178,0.023,0.044,0.098,0.027556,0.326041,0.362404,-0.379,2.839,-0.073,28.0,23.6,24.17,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 14:30:00,0.68,-0.121,0.016,0.0,-0.13,0.059,0.67,-0.04,-0.023,0.035,-0.124,0.171,0.011,0.029,0.089,0.0121,0.222784,0.330625,-0.043,2.566,-0.067,28.06,23.5,24.01,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 15:00:00,0.892,-0.024,0.032,-0.02,-0.157,0.07,1.021,-0.106,-0.021,-0.033,-0.219,0.23,0.001,0.01,0.106,0.008649,0.165649,0.36,-0.068,2.91,-0.055,27.96,23.14,23.96,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 15:30:00,0.707,0.01,0.037,-0.034,-0.048,0.109,0.886,-0.053,-0.014,0.012,-0.12,0.172,-0.01,0.0,0.068,0.013689,0.116964,0.244036,-0.642,2.507,-0.065,28.1,23.16,24.06,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 16:00:00,0.662,-0.013,0.012,-0.039,-0.059,0.065,0.845,-0.078,0.02,0.019,-0.12,0.173,-0.019,-0.005,0.055,0.020449,0.082944,0.138384,-0.542,2.879,-0.047,27.85,22.82,23.99,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 16:30:00,0.536,-0.051,0.016,-0.026,-0.031,0.027,0.835,-0.081,0.05,0.042,-0.117,0.166,-0.03,-0.02,0.043,0.040804,0.061504,0.092416,-0.531,2.715,-0.04,27.63,22.41,24.18,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 17:00:00,0.501,-0.005,0.029,-0.04,-0.026,0.031,0.519,-0.045,0.044,0.029,-0.046,0.149,-0.032,-0.024,0.027,0.060516,0.047089,0.047961,-0.84,2.354,-0.041,27.21,21.67,24.18,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 17:30:00,0.299,0.012,0.013,-0.035,-0.036,0.018,0.477,-0.021,0.076,0.066,-0.046,0.097,-0.029,-0.024,0.015,0.098596,0.078961,0.027556,-0.648,1.906,-0.023,26.52,20.66,24.33,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 18:00:00,0.155,-0.03,0.016,-0.045,-0.032,0.012,0.237,-0.01,0.054,0.037,-0.014,0.058,-0.027,-0.022,0.006,0.147456,0.112896,0.011881,-0.314,1.6,-0.029,25.61,19.43,24.52,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 18:30:00,0.146,-0.004,0.007,-0.033,-0.038,0.006,0.202,-0.018,0.042,0.028,-0.015,0.061,-0.031,-0.024,0.007,0.121104,0.0961,0.007921,-0.531,1.516,-0.021,25.06,18.83,24.47,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 19:00:00,0.228,-0.065,0.024,-0.056,-0.065,0.013,0.372,-0.026,0.081,0.069,-0.026,0.092,-0.037,-0.034,0.009,0.126025,0.1024,0.009409,-0.613,1.716,-0.07,24.65,18.44,24.45,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 19:30:00,0.332,-0.059,0.016,-0.056,-0.068,0.013,0.344,-0.036,0.052,0.05,-0.016,0.103,-0.029,-0.026,0.007,0.098596,0.081225,0.007056,-0.835,1.685,-0.031,24.32,18.15,24.53,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 20:00:00,0.283,0.022,0.018,-0.032,-0.04,0.003,0.266,-0.01,0.029,0.026,-0.008,0.083,-0.026,-0.022,0.005,0.084681,0.070756,0.004624,-0.639,1.383,-0.017,23.79,17.61,24.62,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 20:30:00,0.42,-0.098,0.014,-0.036,-0.049,0.006,0.308,-0.02,0.022,0.027,-0.007,0.096,-0.023,-0.02,0.006,0.057121,0.045796,0.003969,-1.028,1.563,-0.044,23.57,17.41,24.7,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 21:00:00,0.277,0.008,0.016,-0.019,-0.03,0.003,0.352,-0.016,0.037,0.031,-0.011,0.088,-0.023,-0.021,0.005,0.0676,0.049729,0.0036,-0.738,1.646,-0.002,23.17,16.98,24.78,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 21:30:00,0.283,-0.016,0.002,-0.013,-0.017,0.0,0.386,-0.023,0.04,0.044,-0.011,0.1,-0.025,-0.022,0.004,0.068121,0.051984,0.002809,-0.562,1.794,-0.031,22.82,16.64,24.83,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 22:00:00,0.138,-0.016,0.009,-0.016,-0.013,0.0,0.217,-0.019,0.02,0.021,-0.005,0.059,-0.02,-0.018,0.002,0.068644,0.0529,0.0016,-0.351,1.349,-0.033,22.59,16.36,24.88,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 22:30:00,0.216,-0.056,0.006,-0.046,-0.045,0.003,0.244,-0.02,0.063,0.059,-0.008,0.059,-0.019,-0.014,0.002,0.089401,0.071289,0.001369,-0.338,1.519,-0.011,22.43,16.19,24.91,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 23:00:00,0.193,-0.059,0.012,-0.044,-0.051,0.001,0.196,-0.018,0.049,0.046,-0.005,0.059,-0.023,-0.018,0.002,0.076729,0.0625,0.001156,-0.52,1.308,-0.023,22.23,16.0,24.93,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-20 23:30:00,0.144,-0.025,0.002,-0.032,-0.035,0.001,0.144,-0.008,0.023,0.022,-0.003,0.042,-0.013,-0.008,0.0,0.091809,0.069169,0.001024,-0.31,1.146,-0.019,21.95,15.67,24.91,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 00:00:00,0.082,-0.018,0.006,-0.028,-0.034,0.001,0.106,-0.009,0.034,0.034,-0.003,0.029,-0.016,-0.011,0.0,0.100489,0.077284,0.001444,-0.334,1.061,-0.028,21.7,15.38,24.93,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 00:30:00,0.162,-0.011,0.015,-0.034,-0.041,-0.002,0.147,-0.01,0.037,0.029,0.0,0.058,-0.024,-0.017,-0.001,0.080089,0.0529,0.001024,-0.521,1.33,-0.028,21.43,15.17,24.88,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 01:00:00,0.112,-0.015,0.005,-0.033,-0.029,0.0,0.12,-0.008,0.034,0.027,-0.002,0.034,-0.016,-0.01,-0.001,0.093025,0.062001,0.002304,-0.352,1.24,-0.009,20.92,14.66,24.83,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 01:30:00,0.064,-0.01,0.004,-0.025,-0.008,0.002,0.056,-0.006,0.018,0.009,-0.001,0.018,-0.008,-0.003,-0.001,0.093636,0.046225,0.003249,0.023,1.035,-0.008,20.6,14.34,24.77,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 02:00:00,0.04,-0.011,0.003,-0.019,-0.004,0.003,0.036,-0.005,0.016,0.009,-0.002,0.013,-0.007,-0.004,0.0,0.070225,0.033489,0.002916,0.168,0.984,-0.01,20.48,14.24,24.76,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 02:30:00,0.046,-0.002,0.001,-0.027,-0.007,0.003,0.042,-0.003,0.02,0.018,-0.003,0.012,-0.007,-0.003,0.0,0.094864,0.048841,0.003721,-0.024,1.029,-0.006,20.15,13.83,24.74,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 03:00:00,0.159,-0.048,0.004,-0.055,-0.051,-0.001,0.113,0.0,0.026,0.029,-0.001,0.03,-0.013,-0.007,-0.002,0.106929,0.065025,0.003249,-0.422,1.15,-0.007,20.05,13.77,24.61,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 03:30:00,0.114,-0.034,0.003,-0.048,-0.036,-0.005,0.093,-0.008,0.03,0.021,0.003,0.033,-0.011,-0.008,-0.003,0.085264,0.0441,0.004624,-0.2,1.127,-0.017,19.74,13.51,24.51,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 04:00:00,0.052,-0.013,0.005,-0.021,-0.006,0.001,0.051,-0.005,0.017,0.01,0.002,0.018,-0.008,-0.006,-0.002,0.064516,0.030276,0.003969,0.173,0.964,0.009,19.37,13.15,24.42,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 04:30:00,0.045,-0.003,0.005,-0.025,-0.007,0.001,0.029,-0.002,0.008,0.006,0.001,0.011,-0.006,-0.003,-0.001,0.072361,0.032041,0.002916,0.072,0.874,0.0,19.03,12.75,24.33,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 05:00:00,0.124,-0.026,0.006,-0.044,-0.031,-0.005,0.091,-0.007,0.022,0.019,0.002,0.033,-0.01,-0.006,-0.002,0.088804,0.045796,0.004761,-0.27,1.134,-0.009,18.96,12.73,24.17,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 05:30:00,0.053,-0.015,0.005,-0.014,-0.004,-0.001,0.059,-0.001,0.009,0.006,0.0,0.018,-0.007,-0.004,-0.002,0.048841,0.020449,0.003969,0.113,1.046,-0.012,18.65,12.47,24.07,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 06:00:00,0.061,-0.006,0.001,-0.024,-0.014,-0.003,0.051,-0.003,0.012,0.007,0.003,0.019,-0.006,-0.004,-0.002,0.093025,0.039601,0.007056,-0.164,0.959,0.001,18.37,12.19,23.92,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 06:30:00,0.1,-0.015,-0.003,-0.019,-0.005,-0.002,0.068,-0.002,0.006,0.002,0.0,0.024,-0.005,-0.003,0.001,0.027556,0.017424,0.001521,-0.356,0.817,0.005,18.72,13.01,24.11,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 07:00:00,0.15,-0.044,0.007,-0.011,0.007,0.013,0.126,-0.012,0.009,-0.005,-0.013,0.034,-0.002,0.003,0.007,0.0081,0.028561,0.013225,-0.525,1.03,-0.017,19.37,13.92,24.34,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 07:30:00,0.158,-0.015,0.01,0.005,0.026,0.022,0.124,-0.008,-0.008,-0.012,-0.017,0.04,0.004,0.011,0.014,0.009025,0.107584,0.039601,-0.437,1.169,-0.035,20.29,15.05,24.69,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 08:00:00,0.159,0.036,0.005,0.007,-0.014,0.024,0.12,-0.008,-0.016,-0.009,-0.019,0.043,0.018,0.025,0.032,0.030625,0.252004,0.099225,-0.262,1.165,-0.03,21.33,16.35,25.11,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 08:30:00,0.19,0.003,0.003,-0.006,-0.149,0.003,0.201,-0.025,-0.018,-0.025,-0.032,0.054,0.023,0.029,0.038,0.041209,0.395641,0.141376,0.008,1.638,-0.029,22.38,17.47,25.41,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 09:00:00,0.318,-0.015,0.002,-0.002,-0.135,0.012,0.246,-0.023,-0.025,-0.02,-0.03,0.065,0.028,0.034,0.048,0.060516,0.3364,0.1849,0.1,1.891,-0.048,23.33,18.4,25.64,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 09:30:00,0.329,0.004,-0.013,-0.01,-0.179,-0.019,0.232,-0.02,-0.039,-0.029,-0.067,0.061,0.032,0.045,0.059,0.091204,0.440896,0.294849,0.053,1.69,-0.044,24.17,19.14,25.82,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 10:00:00,0.309,-0.015,0.014,0.028,0.003,0.074,0.38,-0.014,-0.059,-0.073,-0.025,0.079,0.047,0.05,0.077,0.1225,0.363609,0.316969,-0.597,1.317,-0.032,25.07,20.53,26.02,0.0,0.0,0.0,,,,0.0,,,,0.0,,
